instance clique cp-fc cp-mac james-cpp-product james-cpp-product-down james-cpp-max james-cpp-max-down clique-par/t16 clique-par/t32
mcs10_m2D_s50_AB08 41287 1000.000000 1000.000000 146027 165820 84805 102067 2575 1961
mcs10_m2D_s50_AB09 1000000 1000.000000 1000.000000 119611 159013 187172 239695 76455 51316
mcs10_m2D_s60_AB00 610 131.080811 90.698341 2874 3638 1914 1870 52 54
mcs10_m2D_s60_AB01 40001 1000.000000 1000.000000 137944 160770 40308 56317 2722 1808
mcs10_m2D_s60_AB02 8101 297.120605 253.970123 43240 50334 28920 33135 659 466
mcs10_m2D_s60_AB03 21394 1000.000000 1000.000000 1000000 1000000 943780 1000000 1436 994
mcs10_m2D_s60_AB04 2219 1000.000000 1000.000000 70607 78910 31660 35837 151 125
mcs10_m2D_s60_AB05 2332 1000.000000 1000.000000 118758 95848 78124 62615 158 151
mcs10_m2D_s60_AB06 4762 825.716614 625.367493 70550 92519 23940 32810 362 263
mcs10_m2D_s60_AB07 359445 1000.000000 737.674500 36587 41392 32579 34639 8824 6056
mcs10_m2D_s60_AB08 9218 1000.000000 1000.000000 16858 16122 10950 11217 419 155
mcs10_m2D_s60_AB09 6458 696.793274 452.686798 36788 45264 29353 38242 405 291
mcs10_m2D_s70_AB00 575149 1000.000000 1000.000000 1000000 1000000 546176 721300 25263 23050
mcs10_m2D_s70_AB01 292595 1000.000000 1000.000000 1000000 1000000 1000000 1000000 10519 8054
mcs10_m2D_s70_AB02 314262 1000.000000 1000.000000 1000000 1000000 1000000 1000000 15598 12179
mcs10_m2D_s70_AB03 1000000 1000.000000 1000.000000 1000000 1000000 1000000 446186 124845 127352
mcs10_m2D_s70_AB04 28074 1000.000000 1000.000000 1000000 1000000 1000000 1000000 4409 1868
mcs10_m2D_s70_AB05 82922 1000.000061 1000.000000 1000000 1000000 1000000 1000000 6715 4078
mcs10_m2D_s70_AB06 81594 1000.000000 1000.000000 1000000 1000000 1000000 1000000 4290 3250
mcs10_m2D_s70_AB07 259370 1000.000000 1000.000000 1000000 1000000 684812 951238 40303 31222
mcs10_m2D_s70_AB08 49451 1000.000000 1000.000000 1000000 1000000 1000000 1000000 2667 1944
mcs10_m2D_s70_AB09 273495 1000.000000 1000.000000 599367 807243 730880 1000000 13737 8754
mcs10_m2D_s80_AB00 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000006 1000013
mcs10_m2D_s80_AB01 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000002 1000002
mcs10_m2D_s80_AB02 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000001 1000003
mcs10_m2D_s80_AB03 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000001 1000002
mcs10_m2D_s80_AB04 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000001 999405
mcs10_m2D_s80_AB05 1000000 1000.000061 1000.000000 1000000 1000000 1000000 1000000 1000001 1000003
mcs10_m2D_s80_AB06 1000000 1000.000061 1000.000000 1000000 1000000 1000000 1000000 1000001 1000002
mcs10_m2D_s80_AB07 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000007 1000002
mcs10_m2D_s80_AB08 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 890607 609275
mcs10_m2D_s80_AB09 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000002 1000018
mcs10_m2D_s90_AB00 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000002 1000003
mcs10_m2D_s90_AB01 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000002 1000003
mcs10_m2D_s90_AB02 1000000 1000.000000 1000.000061 1000000 1000000 1000000 1000000 1000002 1000003
mcs10_m2D_s90_AB03 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000002 1000003
mcs10_m2D_s90_AB04 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000002 1000003
mcs10_m2D_s90_AB05 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000001 1000003
mcs10_m2D_s90_AB06 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000002 1000003
mcs10_m2D_s90_AB07 1000000 1000.000061 1000.000000 1000000 1000000 1000000 1000000 1000001 1000003
mcs10_m2D_s90_AB08 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000001 1000002
mcs10_m2D_s90_AB09 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000002 1000003
mcs10_m2Dr2_s100_AB00 343313 1000.000000 1000.000000 1000000 1000000 1000000 1000000 19522 15401
mcs10_m2Dr2_s100_AB01 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 290568 234709
mcs10_m2Dr2_s100_AB02 345715 1000.000000 1000.000000 1000000 1000000 1000000 1000000 67571 50077
mcs10_m2Dr2_s100_AB03 428684 1000.000000 1000.000061 1000000 1000000 1000000 1000000 19672 15626
mcs10_m2Dr2_s100_AB04 80692 1000.000000 1000.000061 1000000 1000000 1000000 1000000 3403 3959
mcs10_m2Dr2_s100_AB05 1000000 1000.000061 1000.000000 1000000 1000000 1000000 1000000 702709 421790
mcs10_m2Dr2_s100_AB06 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 625804 511798
mcs10_m2Dr2_s100_AB07 1000000 1000.000061 1000.000000 1000000 1000000 1000000 1000000 429359 308881
mcs10_m2Dr2_s100_AB08 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000001 1000011
mcs10_m2Dr2_s100_AB09 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 550360 357563
mcs10_m2Dr2_s70_AB00 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 66672 47813
mcs10_m2Dr2_s70_AB01 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 123245 84267
mcs10_m2Dr2_s70_AB02 670861 1000.000000 1000.000000 1000000 1000000 659503 617240 50563 42015
mcs10_m2Dr2_s70_AB03 64530 1000.000000 1000.000000 710302 684123 465192 600727 5872 5594
mcs10_m2Dr2_s70_AB04 156600 1000.000000 1000.000000 1000000 1000000 825335 1000000 7491 5141
mcs10_m2Dr2_s70_AB05 86944 1000.000000 1000.000000 774973 1000000 157526 209177 2246 1564
mcs10_m2Dr2_s70_AB06 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 281561 253236
mcs10_m2Dr2_s70_AB07 894362 1000.000000 1000.000061 1000000 1000000 1000000 1000000 59376 42668
mcs10_m2Dr2_s70_AB08 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 356937 247853
mcs10_m2Dr2_s70_AB09 641553 1000.000000 1000.000000 1000000 1000000 1000000 1000000 42389 28918
mcs10_m2Dr2_s80_AB00 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000001 1000006
mcs10_m2Dr2_s80_AB01 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000001 1000003
mcs10_m2Dr2_s80_AB02 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000001 1000003
mcs10_m2Dr2_s80_AB03 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000007 980297
mcs10_m2Dr2_s80_AB04 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000002 1000010
mcs10_m2Dr2_s80_AB05 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000002 1000012
mcs10_m2Dr2_s80_AB06 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000001 1000003
mcs10_m2Dr2_s80_AB07 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 842353 614846
mcs10_m2Dr2_s80_AB08 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000001 1000003
mcs10_m2Dr2_s80_AB09 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000001 839196
mcs10_m2Dr2_s90_AB00 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000002 1000003
mcs10_m2Dr2_s90_AB01 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000002 1000003
mcs10_m2Dr2_s90_AB02 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000002 1000003
mcs10_m2Dr2_s90_AB03 1000000 1000.000061 1000.000061 1000000 1000000 1000000 1000000 1000003 1000003
mcs10_m2Dr2_s90_AB04 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000002 1000003
mcs10_m2Dr2_s90_AB05 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000002 1000003
mcs10_m2Dr2_s90_AB06 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000002 1000003
mcs10_m2Dr2_s90_AB07 1000000 1000.000000 1000.000061 1000000 1000000 1000000 1000000 1000002 1000003
mcs10_m2Dr2_s90_AB08 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000002 1000003
mcs10_m2Dr2_s90_AB09 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000001 1000002
mcs10_m2Dr4_s100_AB00 37563 1000.000061 1000.000061 1000000 1000000 1000000 1000000 2743 1697
mcs10_m2Dr4_s100_AB01 338817 1000.000000 1000.000000 1000000 1000000 1000000 1000000 7235 9168
mcs10_m2Dr4_s100_AB02 1000000 1000.000000 1000.000061 1000000 1000000 1000000 1000000 122136 84680
mcs10_m2Dr4_s100_AB03 63504 1000.000000 1000.000061 1000000 1000000 1000000 1000000 2857 2134
mcs10_m2Dr4_s100_AB04 31277 1000.000000 1000.000000 1000000 1000000 1000000 1000000 2855 1647
mcs10_m2Dr4_s100_AB05 286280 1000.000000 1000.000000 1000000 1000000 1000000 1000000 4807 2240
mcs10_m2Dr4_s100_AB06 90262 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1612 1139
mcs10_m2Dr4_s100_AB07 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 260184 187967
mcs10_m2Dr4_s100_AB08 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 215696 155039
mcs10_m2Dr4_s100_AB09 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000001 1000014
mcs10_m2Dr4_s40_AB00 25 3.563261 2.995781 267 363 212 278 14 16
mcs10_m2Dr4_s40_AB01 200 26.813265 17.064545 1189 1683 975 1422 26 28
mcs10_m2Dr4_s40_AB02 72 41.598652 24.956160 2053 2798 2258 2887 18 17
mcs10_m2Dr4_s40_AB03 336 8.757083 7.329849 683 1074 855 1278 29 28
mcs10_m2Dr4_s40_AB04 39 6.658166 5.085293 431 637 257 412 15 17
mcs10_m2Dr4_s40_AB05 137 6.743084 4.985102 131 160 84 107 25 30
mcs10_m2Dr4_s40_AB06 123 14.665142 11.330868 627 903 584 860 21 21
mcs10_m2Dr4_s40_AB07 64 5.737988 4.044583 441 643 139 181 16 21
mcs10_m2Dr4_s40_AB08 39 6.270671 4.266340 179 237 157 213 16 20
mcs10_m2Dr4_s40_AB09 18 1.041366 0.755071 105 121 69 88 14 10
mcs10_m2Dr4_s50_AB00 80155 1000.000000 1000.000000 36322 40861 11172 13797 6322 4814
mcs10_m2Dr4_s50_AB01 859 219.782471 180.041763 4143 5193 1929 2620 105 89
mcs10_m2Dr4_s50_AB02 10327 1000.000000 1000.000000 51616 57255 33611 46802 779 257
mcs10_m2Dr4_s50_AB03 3307 748.036865 485.689972 69998 107010 47407 66691 263 200
mcs10_m2Dr4_s50_AB04 31878 1000.000000 1000.000000 40935 56290 37395 52964 759 479
mcs10_m2Dr4_s50_AB05 7995 1000.000000 1000.000000 70839 87898 27509 31173 672 402
mcs10_m2Dr4_s50_AB06 7873 1000.000000 743.219116 118790 152412 58410 75457 492 360
mcs10_m2Dr4_s50_AB07 1208 1000.000000 931.927185 60520 81103 27788 36266 83 76
mcs10_m2Dr4_s50_AB08 2175 898.290161 627.849548 59807 81966 47282 62048 124 99
mcs10_m2Dr4_s50_AB09 9105 1000.000000 1000.000000 93226 136771 100492 146856 707 505
mcs10_m2Dr4_s60_AB00 1532 1000.000000 1000.000000 130012 175476 84279 110441 102 82
mcs10_m2Dr4_s60_AB01 1499 252.180222 228.211395 12079 17318 10913 13886 74 67
mcs10_m2Dr4_s60_AB02 16443 1000.000000 1000.000000 88180 119279 32633 45700 1096 752
mcs10_m2Dr4_s60_AB03 1485 166.802246 120.126350 2754 4012 1974 2671 72 59
mcs10_m2Dr4_s60_AB04 433 64.430016 41.851612 5868 9115 985 1483 38 39
mcs10_m2Dr4_s60_AB05 2183 1000.000000 1000.000000 52734 75784 30274 42368 176 136
mcs10_m2Dr4_s60_AB06 885 144.304016 108.202682 6000 7452 3663 4058 40 46
mcs10_m2Dr4_s60_AB07 1301 147.289963 123.942314 12906 17981 4403 6331 61 60
mcs10_m2Dr4_s60_AB08 4147 537.400452 443.899048 20397 28901 12357 18053 254 177
mcs10_m2Dr4_s60_AB09 1746 1000.000000 1000.000000 71545 95398 22014 28892 99 87
mcs10_m2Dr4_s70_AB00 46927 1000.000000 1000.000000 560368 564769 260542 309655 3971 3148
mcs10_m2Dr4_s70_AB01 358688 1000.000000 1000.000000 1000000 1000000 1000000 1000000 24556 17524
mcs10_m2Dr4_s70_AB02 6359 1000.000000 1000.000000 164781 171807 77660 74767 611 587
mcs10_m2Dr4_s70_AB03 172735 1000.000000 1000.000000 1000000 1000000 1000000 1000000 10063 6652
mcs10_m2Dr4_s70_AB04 41748 1000.000000 1000.000000 556958 852957 450582 696894 2716 1969
mcs10_m2Dr4_s70_AB05 1000000 1000.000000 1000.000000 615689 921247 155579 239373 66658 45609
mcs10_m2Dr4_s70_AB06 53720 1000.000000 1000.000000 1000000 1000000 1000000 1000000 3347 2318
mcs10_m2Dr4_s70_AB07 42946 1000.000000 1000.000000 1000000 1000000 1000000 1000000 2662 1823
mcs10_m2Dr4_s70_AB08 1000000 1000.000000 1000.000000 1000000 1000000 865096 1000000 76838 58479
mcs10_m2Dr4_s70_AB09 12230 1000.000000 1000.000000 1000000 1000000 472947 667378 918 829
mcs10_m2Dr4_s80_AB00 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000001 1000015
mcs10_m2Dr4_s80_AB01 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 397211 266946
mcs10_m2Dr4_s80_AB02 767014 1000.000000 1000.000000 1000000 1000000 1000000 1000000 59802 53374
mcs10_m2Dr4_s80_AB03 475421 1000.000000 1000.000061 1000000 1000000 1000000 1000000 31853 29601
mcs10_m2Dr4_s80_AB04 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000001 1000002
mcs10_m2Dr4_s80_AB05 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000002 1000002
mcs10_m2Dr4_s80_AB06 1000000 1000.000000 1000.000061 1000000 1000000 1000000 1000000 283054 220094
mcs10_m2Dr4_s80_AB07 946754 1000.000000 1000.000061 1000000 1000000 1000000 1000000 135842 66601
mcs10_m2Dr4_s80_AB08 494769 1000.000000 1000.000000 1000000 1000000 1000000 1000000 36425 30299
mcs10_m2Dr4_s80_AB09 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000001 1000005
mcs10_m2Dr4_s90_AB00 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000002 1000002
mcs10_m2Dr4_s90_AB01 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000002 1000003
mcs10_m2Dr4_s90_AB02 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000002 1000003
mcs10_m2Dr4_s90_AB03 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000002 1000003
mcs10_m2Dr4_s90_AB04 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000002 1000003
mcs10_m2Dr4_s90_AB05 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000002 1000003
mcs10_m2Dr4_s90_AB06 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000001 1000002
mcs10_m2Dr4_s90_AB07 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000002 1000003
mcs10_m2Dr4_s90_AB08 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000002 1000003
mcs10_m2Dr4_s90_AB09 1000000 1000.000061 1000.000000 1000000 1000000 1000000 1000000 1000001 1000003
mcs10_m2Dr6_s100_AB00 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 344694 175059
mcs10_m2Dr6_s100_AB01 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 314370 169839
mcs10_m2Dr6_s100_AB02 227097 1000.000061 1000.000000 1000000 1000000 1000000 1000000 14592 10143
mcs10_m2Dr6_s100_AB03 34373 1000.000000 1000.000000 1000000 1000000 1000000 1000000 2237 1296
mcs10_m2Dr6_s100_AB04 647996 1000.000000 1000.000000 1000000 1000000 1000000 1000000 23193 19931
mcs10_m2Dr6_s100_AB05 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 244700 184571
mcs10_m2Dr6_s100_AB06 236150 1000.000000 1000.000000 1000000 1000000 1000000 1000000 18777 15880
mcs10_m2Dr6_s100_AB07 1000000 1000.000000 1000.000061 1000000 1000000 1000000 1000000 72188 34040
mcs10_m2Dr6_s100_AB08 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 64708 55082
mcs10_m2Dr6_s100_AB09 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 131839 94470
mcs10_m2Dr6_s40_AB00 92 3.876927 2.143545 79 117 75 108 16 23
mcs10_m2Dr6_s40_AB01 52 8.342381 6.531801 289 415 181 262 18 20
mcs10_m2Dr6_s40_AB02 38 10.893290 8.444706 617 923 269 356 14 16
mcs10_m2Dr6_s40_AB03 33 2.347135 1.778742 552 731 406 508 13 14
mcs10_m2Dr6_s40_AB04 230 1.483061 1.248652 138 261 64 131 30 33
mcs10_m2Dr6_s40_AB05 38 26.400444 21.429935 876 1284 1149 1366 14 15
mcs10_m2Dr6_s40_AB06 83 2.586641 1.752955 234 305 171 235 31 36
mcs10_m2Dr6_s40_AB07 44 13.778604 10.166239 753 1109 354 521 15 17
mcs10_m2Dr6_s40_AB08 33 4.616912 2.673510 204 307 310 360 13 13
mcs10_m2Dr6_s40_AB09 303 20.989229 16.995829 880 1297 1076 1697 26 30
mcs10_m2Dr6_s50_AB00 93561 975.577942 593.457153 27152 31690 21580 30069 6655 3616
mcs10_m2Dr6_s50_AB01 54922 1000.000000 1000.000000 85398 113916 82254 108287 3676 2654
mcs10_m2Dr6_s50_AB02 5939 216.730576 176.484711 7697 5377 8858 10299 208 191
mcs10_m2Dr6_s50_AB03 53652 1000.000000 1000.000000 46875 62170 55230 45117 3553 2566
mcs10_m2Dr6_s50_AB04 14021 1000.000000 1000.000000 75382 102021 38662 49126 845 614
mcs10_m2Dr6_s50_AB05 1627 217.198532 161.879318 3164 3868 2497 3084 148 128
mcs10_m2Dr6_s50_AB06 63642 1000.000000 822.410217 33748 43106 32803 43729 4223 3035
mcs10_m2Dr6_s50_AB07 24793 595.064636 414.182434 32031 44873 32020 45966 1567 1113
mcs10_m2Dr6_s50_AB08 25514 660.281250 459.512787 42043 59026 14565 18626 1333 1114
mcs10_m2Dr6_s50_AB09 24729 1000.000000 1000.000000 225081 322723 115205 171327 1697 1213
mcs10_m2Dr6_s60_AB00 7141 336.136108 287.197723 17156 20801 10209 12454 506 336
mcs10_m2Dr6_s60_AB01 23141 314.668884 276.877563 15306 23956 9693 15280 1600 1147
mcs10_m2Dr6_s60_AB02 472 49.160336 44.419018 4802 6691 1120 1855 46 50
mcs10_m2Dr6_s60_AB03 409 227.340439 192.953110 9991 15306 9889 13434 39 48
mcs10_m2Dr6_s60_AB04 1212 633.156738 440.487000 23601 29994 16979 25490 87 65
mcs10_m2Dr6_s60_AB05 475 140.669189 116.110405 20998 25098 13477 16467 49 48
mcs10_m2Dr6_s60_AB06 966 430.177277 343.677704 20064 29856 9893 15351 51 50
mcs10_m2Dr6_s60_AB07 5930 1000.000000 1000.000000 16946 21243 6326 9956 371 273
mcs10_m2Dr6_s60_AB08 522 692.388306 545.928345 10123 14824 6139 9858 44 40
mcs10_m2Dr6_s60_AB09 705 354.881348 295.799591 10082 14954 9632 7847 67 64
mcs10_m2Dr6_s70_AB00 54352 1000.000000 1000.000000 1000000 1000000 1000000 1000000 2292 1458
mcs10_m2Dr6_s70_AB01 102640 1000.000000 1000.000000 1000000 1000000 1000000 1000000 4634 4198
mcs10_m2Dr6_s70_AB02 555375 1000.000000 1000.000000 1000000 1000000 1000000 1000000 26688 22501
mcs10_m2Dr6_s70_AB03 222408 1000.000000 1000.000000 1000000 1000000 823264 1000000 13933 10484
mcs10_m2Dr6_s70_AB04 4842 1000.000000 1000.000000 32232 39417 24348 19657 726 667
mcs10_m2Dr6_s70_AB05 113882 1000.000000 1000.000000 765998 947909 584541 801494 5332 3815
mcs10_m2Dr6_s70_AB06 55832 1000.000000 1000.000000 1000000 1000000 1000000 727302 3611 1955
mcs10_m2Dr6_s70_AB07 413350 1000.000000 1000.000000 770531 836207 506758 613912 24203 18673
mcs10_m2Dr6_s70_AB08 185087 1000.000000 1000.000000 1000000 1000000 1000000 1000000 11910 8459
mcs10_m2Dr6_s70_AB09 2440 1000.000000 1000.000000 352590 475730 265450 418607 234 150
mcs10_m2Dr6_s80_AB00 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 32487 23802
mcs10_m2Dr6_s80_AB01 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 104692 100349
mcs10_m2Dr6_s80_AB02 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 148018 126010
mcs10_m2Dr6_s80_AB03 607676 1000.000000 1000.000000 1000000 1000000 1000000 1000000 40208 31423
mcs10_m2Dr6_s80_AB04 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 462503 390159
mcs10_m2Dr6_s80_AB05 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000001 1000018
mcs10_m2Dr6_s80_AB06 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 411680 305249
mcs10_m2Dr6_s80_AB07 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 308493 237787
mcs10_m2Dr6_s80_AB08 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000001 824012
mcs10_m2Dr6_s80_AB09 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000001 779097
mcs10_m2Dr6_s90_AB00 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000002 1000003
mcs10_m2Dr6_s90_AB01 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000002 1000003
mcs10_m2Dr6_s90_AB02 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000002 1000003
mcs10_m2Dr6_s90_AB03 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000002 1000003
mcs10_m2Dr6_s90_AB04 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000002 1000003
mcs10_m2Dr6_s90_AB05 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000002 1000003
mcs10_m2Dr6_s90_AB06 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000002 1000003
mcs10_m2Dr6_s90_AB07 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000002 1000003
mcs10_m2Dr6_s90_AB08 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000001 1000003
mcs10_m2Dr6_s90_AB09 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 1000002 1000003
mcs10_m3D_s100_AB00 184034 1000.000000 1000.000000 1000000 1000000 1000000 1000000 10110 6965
mcs10_m3D_s100_AB01 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 110604 76603
mcs10_m3D_s100_AB02 508398 1000.000000 1000.000000 1000000 1000000 1000000 1000000 29824 21621
mcs10_m3D_s100_AB03 1000000 1000.000000 1000.000000 1000000 1000000 1000000 1000000 642005 472840
mcs10_m3D_s100_AB04 1000000 1000.000061 1000.000000 1000000 1000000 1000000 1000000 40086 31811
mcs10_m3D_s100_AB05 355080 1000.000000 1000.000061 1000000 1000000 1000000 1000000 18762 13451
