instance clique cp-fc cp-mac james-cpp-product james-cpp-product-down james-cpp-max james-cpp-max-down clique-par/t16 clique-par/t32
mcs10_m2D_s70_AB03 NaN NaN NaN NaN NaN NaN 1743792055 2879453310 4242686120
mcs10_m2D_s70_AB04 38375231 NaN NaN NaN NaN NaN NaN 87367882 47379271
mcs10_m2D_s70_AB05 95716651 NaN NaN NaN NaN NaN NaN 118299008 94748639
mcs10_m2D_s70_AB06 120615591 NaN NaN NaN NaN NaN NaN 64145655 68761991
mcs10_m2D_s70_AB07 329896257 NaN NaN NaN NaN 2768364168 3650671013 699159289 727018327
mcs10_m2D_s70_AB08 51318298 NaN NaN NaN NaN NaN NaN 39943945 41495839
mcs10_m2D_s70_AB09 286010637 NaN NaN 2470375010 3184803520 2486998305 NaN 187058570 165358159
mcs10_m2D_s80_AB00 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2D_s80_AB01 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2D_s80_AB02 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2D_s80_AB03 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2D_s80_AB04 NaN NaN NaN NaN NaN NaN NaN NaN 17103776825
mcs10_m2D_s80_AB05 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2D_s80_AB06 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2D_s80_AB07 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2D_s80_AB08 NaN NaN NaN NaN NaN NaN NaN 10341304812 9135957166
mcs10_m2D_s80_AB09 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2D_s90_AB00 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2D_s90_AB01 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2D_s90_AB02 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2D_s90_AB03 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2D_s90_AB04 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2D_s90_AB05 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2D_s90_AB06 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2D_s90_AB07 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2D_s90_AB08 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2D_s90_AB09 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr2_s100_AB00 425817670 NaN NaN NaN NaN NaN NaN 236562534 236634606
mcs10_m2Dr2_s100_AB01 NaN NaN NaN NaN NaN NaN NaN 3616501674 3694809960
mcs10_m2Dr2_s100_AB02 240890140 NaN NaN NaN NaN NaN NaN 717743549 742792716
mcs10_m2Dr2_s100_AB03 322898352 NaN NaN NaN NaN NaN NaN 194662053 218201085
mcs10_m2Dr2_s100_AB04 67633501 NaN NaN NaN NaN NaN NaN 27867548 49646081
mcs10_m2Dr2_s100_AB05 NaN NaN NaN NaN NaN NaN NaN 8490615010 6536160779
mcs10_m2Dr2_s100_AB06 NaN NaN NaN NaN NaN NaN NaN 10584579074 10811475045
mcs10_m2Dr2_s100_AB07 NaN NaN NaN NaN NaN NaN NaN 5428524317 5513271742
mcs10_m2Dr2_s100_AB08 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr2_s100_AB09 NaN NaN NaN NaN NaN NaN NaN 6413578368 5401941306
mcs10_m2Dr2_s70_AB00 NaN NaN NaN NaN NaN NaN NaN 1224071968 1211616559
mcs10_m2Dr2_s70_AB01 NaN NaN NaN NaN NaN NaN NaN 2173286735 2173339455
mcs10_m2Dr2_s70_AB02 787525179 NaN NaN NaN NaN 2971484104 2554795983 858721468 943014029
mcs10_m2Dr2_s70_AB03 74289679 NaN NaN 3598978935 3157662753 1968337683 2411012189 95577983 129541435
mcs10_m2Dr2_s70_AB04 248735831 NaN NaN NaN NaN 3710311951 NaN 150216536 153384164
mcs10_m2Dr2_s70_AB05 88482136 NaN NaN 3380619942 NaN 588879809 745230313 26061803 25600833
mcs10_m2Dr2_s70_AB06 NaN NaN NaN NaN NaN NaN NaN 6239686702 7704160728
mcs10_m2Dr2_s70_AB07 1215868679 NaN NaN NaN NaN NaN NaN 1180318294 1167823030
mcs10_m2Dr2_s70_AB08 NaN NaN NaN NaN NaN NaN NaN 7178284919 7179674145
mcs10_m2Dr2_s70_AB09 717052221 NaN NaN NaN NaN NaN NaN 717033661 717314124
mcs10_m2Dr2_s80_AB00 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr2_s80_AB01 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr2_s80_AB02 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr2_s80_AB03 NaN NaN NaN NaN NaN NaN NaN NaN 15891538267
mcs10_m2Dr2_s80_AB04 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr2_s80_AB05 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr2_s80_AB06 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr2_s80_AB07 NaN NaN NaN NaN NaN NaN NaN 10382325236 10432106107
mcs10_m2Dr2_s80_AB08 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr2_s80_AB09 NaN NaN NaN NaN NaN NaN NaN NaN 13556184364
mcs10_m2Dr2_s90_AB00 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr2_s90_AB01 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr2_s90_AB02 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr2_s90_AB03 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr2_s90_AB04 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr2_s90_AB05 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr2_s90_AB06 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr2_s90_AB07 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr2_s90_AB08 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr2_s90_AB09 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr4_s100_AB00 25712335 NaN NaN NaN NaN NaN NaN 25084355 21668514
mcs10_m2Dr4_s100_AB01 357391637 NaN NaN NaN NaN NaN NaN 88460640 175596256
mcs10_m2Dr4_s100_AB02 NaN NaN NaN NaN NaN NaN NaN 1735337832 1650589022
mcs10_m2Dr4_s100_AB03 43360341 NaN NaN NaN NaN NaN NaN 27141748 27952493
mcs10_m2Dr4_s100_AB04 22279878 NaN NaN NaN NaN NaN NaN 28481555 22050394
mcs10_m2Dr4_s100_AB05 266614559 NaN NaN NaN NaN NaN NaN 53497750 32945191
mcs10_m2Dr4_s100_AB06 159641243 NaN NaN NaN NaN NaN NaN 15092358 16742384
mcs10_m2Dr4_s100_AB07 NaN NaN NaN NaN NaN NaN NaN 3737788316 3745462913
mcs10_m2Dr4_s100_AB08 NaN NaN NaN NaN NaN NaN NaN 2607323493 2614516347
mcs10_m2Dr4_s100_AB09 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr4_s40_AB00 38954 1096532.000000 784120.000000 1295072 1652188 918943 1162166 39840 40192
mcs10_m2Dr4_s40_AB01 335744 9078020.000000 4497400.000000 5776543 7834616 4600635 6148124 164632 167815
mcs10_m2Dr4_s40_AB02 100554 14778179.000000 6766654.000000 10884913 14051829 10595113 13044409 101904 101522
mcs10_m2Dr4_s40_AB03 652789 2586008.000000 1889151.000000 3183473 4690928 3811635 5166797 347699 281794
mcs10_m2Dr4_s40_AB04 44264 2179822.000000 1301697.000000 1860343 2611243 1011206 1417639 42174 33467
mcs10_m2Dr4_s40_AB05 329972 2374731.000000 1333487.000000 689226 781640 430292 496539 287356 278650
mcs10_m2Dr4_s40_AB06 201143 4301254.000000 2787883.000000 2475152 3357872 2311027 3210518 129558 94591
mcs10_m2Dr4_s40_AB07 148005 1957075.000000 1093423.000000 2036190 2744112 685262 779673 161425 148731
mcs10_m2Dr4_s40_AB08 52893 2190530.000000 1119886.000000 916734 1111228 740370 919899 60729 55720
mcs10_m2Dr4_s40_AB09 21097 326834.000000 195031.000000 532949 546046 322625 365746 4765 4888
mcs10_m2Dr4_s50_AB00 177702800 NaN NaN 223647882 242657010 52733057 63263106 176099311 176139504
mcs10_m2Dr4_s50_AB01 1209302 61167495.000000 42203800.000000 18414673 22960364 7056615 9216739 2164990 2368409
mcs10_m2Dr4_s50_AB02 20204780 NaN NaN 251283770 261831322 138145579 182046004 21597601 6278936
mcs10_m2Dr4_s50_AB03 3144128 207076145.000000 102913498.000000 276967172 397360630 190917314 252209224 3243182 3265745
mcs10_m2Dr4_s50_AB04 66034274 NaN NaN 182936961 238926367 153755862 208055477 13779499 13407774
mcs10_m2Dr4_s50_AB05 10095264 NaN NaN 329061712 392956008 126904845 131561789 12668510 10004651
mcs10_m2Dr4_s50_AB06 11895358 NaN 171778372.000000 648370768 801139178 302995049 375087310 10084272 10231968
mcs10_m2Dr4_s50_AB07 1825430 NaN 222857966.000000 303374561 386317341 132013830 164094971 1168127 1044110
mcs10_m2Dr4_s50_AB08 2294404 237693157.000000 140926179.000000 268851075 342311001 202169627 245179094 936983 955581
mcs10_m2Dr4_s50_AB09 10657433 NaN NaN 400560619 558761618 392090402 553775366 11180975 13023549
mcs10_m2Dr4_s60_AB00 2103646 NaN NaN 524877203 654448253 283235183 348746800 1521638 1540401
mcs10_m2Dr4_s60_AB01 2187779 69526743.000000 54855838.000000 54940565 74033946 44881186 53559448 957265 1023333
mcs10_m2Dr4_s60_AB02 20968530 NaN NaN 425720253 557136109 134980947 181931035 20010578 20072903
mcs10_m2Dr4_s60_AB03 2047424 49799306.000000 28419500.000000 11477414 14274679 7209967 8718112 943735 942057
mcs10_m2Dr4_s60_AB04 613158 17997739.000000 8789799.000000 21869145 31688077 2765935 4032943 415680 407096
mcs10_m2Dr4_s60_AB05 3197515 NaN NaN 235947672 317827519 117703862 153608000 3216393 3220123
mcs10_m2Dr4_s60_AB06 1660745 42569095.000000 26193628.000000 23892557 27902058 11859807 11992966 375011 347909
mcs10_m2Dr4_s60_AB07 2124554 39843527.000000 29596232.000000 57770411 75809893 15823377 21203497 871877 1046961
mcs10_m2Dr4_s60_AB08 8247246 145188473.000000 100814013.000000 90511367 119035566 45432359 60559671 5923856 5957976
mcs10_m2Dr4_s60_AB09 2984315 NaN NaN 355726479 452152824 89679790 112396251 1586210 1679982
mcs10_m2Dr4_s70_AB00 47647410 NaN NaN 2244156618 2030745132 877285174 987300679 62536059 70384399
mcs10_m2Dr4_s70_AB01 567230315 NaN NaN NaN NaN NaN NaN 540135364 556427992
mcs10_m2Dr4_s70_AB02 5339065 NaN NaN 626135140 566622072 251252709 216280752 7667295 11075187
mcs10_m2Dr4_s70_AB03 161958324 NaN NaN NaN NaN NaN NaN 136885740 124759366
mcs10_m2Dr4_s70_AB04 39531884 NaN NaN 2019257066 2905322786 1455092548 2137323320 39140035 39148938
mcs10_m2Dr4_s70_AB05 NaN NaN NaN 2258054422 3252868673 461517703 678086864 1098074926 1020778224
mcs10_m2Dr4_s70_AB06 66607264 NaN NaN NaN NaN NaN NaN 60241553 60880612
mcs10_m2Dr4_s70_AB07 43894128 NaN NaN NaN NaN NaN NaN 38469077 39001316
mcs10_m2Dr4_s70_AB08 NaN NaN NaN NaN NaN 3487587979 NaN 1252545243 1380576851
mcs10_m2Dr4_s70_AB09 12461254 NaN NaN NaN NaN 1520878640 2037250515 12240479 14675101
mcs10_m2Dr4_s80_AB00 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr4_s80_AB01 NaN NaN NaN NaN NaN NaN NaN 5782653276 5285477259
mcs10_m2Dr4_s80_AB02 479133445 NaN NaN NaN NaN NaN NaN 576313869 688729550
mcs10_m2Dr4_s80_AB03 319508257 NaN NaN NaN NaN NaN NaN 308126382 407604017
mcs10_m2Dr4_s80_AB04 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr4_s80_AB05 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr4_s80_AB06 NaN NaN NaN NaN NaN NaN NaN 3137426140 3209175677
mcs10_m2Dr4_s80_AB07 793860907 NaN NaN NaN NaN NaN NaN 1816100711 1051459177
mcs10_m2Dr4_s80_AB08 391480881 NaN NaN NaN NaN NaN NaN 448010157 510219076
mcs10_m2Dr4_s80_AB09 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr4_s90_AB00 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr4_s90_AB01 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr4_s90_AB02 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr4_s90_AB03 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr4_s90_AB04 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr4_s90_AB05 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr4_s90_AB06 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr4_s90_AB07 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr4_s90_AB08 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr4_s90_AB09 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr6_s100_AB00 NaN NaN NaN NaN NaN NaN NaN 4356083425 2740878226
mcs10_m2Dr6_s100_AB01 NaN NaN NaN NaN NaN NaN NaN 4090065381 3038392424
mcs10_m2Dr6_s100_AB02 150824311 NaN NaN NaN NaN NaN NaN 142520696 142943440
mcs10_m2Dr6_s100_AB03 27596704 NaN NaN NaN NaN NaN NaN 23352870 15848526
mcs10_m2Dr6_s100_AB04 585757384 NaN NaN NaN NaN NaN NaN 277411325 340738085
mcs10_m2Dr6_s100_AB05 NaN NaN NaN NaN NaN NaN NaN 2783817942 2930585674
mcs10_m2Dr6_s100_AB06 183622193 NaN NaN NaN NaN NaN NaN 233485847 302217906
mcs10_m2Dr6_s100_AB07 NaN NaN NaN NaN NaN NaN NaN 933516108 579464921
mcs10_m2Dr6_s100_AB08 NaN NaN NaN NaN NaN NaN NaN 743596095 938846822
mcs10_m2Dr6_s100_AB09 NaN NaN NaN NaN NaN NaN NaN 1664506085 1620851126
mcs10_m2Dr6_s40_AB00 162821 1415398.000000 579535.000000 348243 471445 314012 422597 163801 164341
mcs10_m2Dr6_s40_AB01 60461 2514402.000000 1722472.000000 1317873 1620463 765264 899722 64287 64780
mcs10_m2Dr6_s40_AB02 59992 3450382.000000 2351945.000000 3106474 4342979 1165879 1398198 62005 60942
mcs10_m2Dr6_s40_AB03 41743 685666.000000 449080.000000 2434731 2845339 1694591 1878188 15738 12842
mcs10_m2Dr6_s40_AB04 505189 436176.000000 320679.000000 654101 933327 262914 395083 484269 501714
mcs10_m2Dr6_s40_AB05 47921 8386443.000000 5980367.000000 4298604 5906396 4437666 6055504 31526 28563
mcs10_m2Dr6_s40_AB06 139560 708014.000000 379832.000000 1001566 1326970 802884 1015899 573142 575240
mcs10_m2Dr6_s40_AB07 46137 4660263.000000 2663644.000000 3224236 4503821 1318029 1894427 47919 42145
mcs10_m2Dr6_s40_AB08 51042 1573288.000000 692194.000000 881127 1235912 891227 1160280 56142 37520
mcs10_m2Dr6_s40_AB09 1065149 6241308.000000 4443115.000000 3948506 5437583 4307708 6389624 391356 350250
mcs10_m2Dr6_s50_AB00 163109527 288535626.000000 135021254.000000 142341112 152516884 95700549 127066734 171968140 123159794
mcs10_m2Dr6_s50_AB01 59049594 NaN NaN 400046942 518875698 377036997 487167167 62244717 65276139
mcs10_m2Dr6_s50_AB02 10711983 54745115.000000 38910373.000000 37690691 20991356 33724628 36882168 3781695 5236616
mcs10_m2Dr6_s50_AB03 96944610 NaN NaN 216914536 272507974 256931701 180683080 96931483 97020001
mcs10_m2Dr6_s50_AB04 39410487 NaN NaN 393783431 482830920 173683251 210881715 23847542 23495870
mcs10_m2Dr6_s50_AB05 2146789 56858960.000000 35859460.000000 12709425 14865179 9603915 11395177 1640011 2147467
mcs10_m2Dr6_s50_AB06 86448630 NaN 168525174.000000 179370309 218578470 168423532 208489525 87166027 86586919
mcs10_m2Dr6_s50_AB07 31420957 150828669.000000 87554351.000000 137579552 191357458 135564866 186253570 29861037 29914287
mcs10_m2Dr6_s50_AB08 50792597 173083928.000000 94253070.000000 209703071 288434436 65747998 78758861 36004905 42876414
mcs10_m2Dr6_s50_AB09 46125352 NaN NaN 1120001832 1517850133 496586843 702473075 46201506 46488245
mcs10_m2Dr6_s60_AB00 8612770 85927547.000000 63937326.000000 69744661 73014197 37658154 39291820 8579104 8585372
mcs10_m2Dr6_s60_AB01 40383595 80384110.000000 66149738.000000 64408811 91940177 35281900 51017715 40479399 40441974
mcs10_m2Dr6_s60_AB02 450431 12109875.000000 10153730.000000 19155513 24920068 3461472 5251925 456810 462834
mcs10_m2Dr6_s60_AB03 506124 60310773.000000 45645804.000000 38078757 54543208 34085517 42752568 407834 398774
mcs10_m2Dr6_s60_AB04 1957382 183575869.000000 104953001.000000 102019811 127159092 65059359 90256655 1303879 1317684
mcs10_m2Dr6_s60_AB05 599806 35711171.000000 25416622.000000 71723323 77564507 38460030 45018861 463885 491207
mcs10_m2Dr6_s60_AB06 1359519 113861130.000000 78705127.000000 73161563 101777152 30890377 45502329 531309 533414
mcs10_m2Dr6_s60_AB07 11029909 NaN NaN 72525500 78744953 19721132 28983212 8386614 9333763
mcs10_m2Dr6_s60_AB08 672601 185505858.000000 128872857.000000 34209511 47029120 17883099 26931737 410665 417379
mcs10_m2Dr6_s60_AB09 1002209 94514312.000000 65212242.000000 43039036 59875425 44511625 27828202 931587 930830
mcs10_m2Dr6_s70_AB00 65180703 NaN NaN NaN NaN NaN NaN 37399000 33105210
mcs10_m2Dr6_s70_AB01 115912837 NaN NaN NaN NaN NaN NaN 68560134 92872200
mcs10_m2Dr6_s70_AB02 700935281 NaN NaN NaN NaN NaN NaN 488775146 594984200
mcs10_m2Dr6_s70_AB03 300941044 NaN NaN NaN NaN 2600058370 NaN 273936056 274577593
mcs10_m2Dr6_s70_AB04 4229315 NaN NaN 108443489 124825545 85362418 51628315 10846380 14608126
mcs10_m2Dr6_s70_AB05 116579121 NaN NaN 2713625920 3109084276 1835261890 2387898461 73797837 65613608
mcs10_m2Dr6_s70_AB06 51664160 NaN NaN NaN NaN NaN 2386564119 48916246 33764876
mcs10_m2Dr6_s70_AB07 623499278 NaN NaN 3048458631 3098792710 1766041228 2012432019 546033160 551297221
mcs10_m2Dr6_s70_AB08 198934081 NaN NaN NaN NaN NaN NaN 198951620 199262489
mcs10_m2Dr6_s70_AB09 2311793 NaN NaN 1196924304 1449979730 766739282 1130099965 2682259 2206707
mcs10_m2Dr6_s80_AB00 NaN NaN NaN NaN NaN NaN NaN 436693571 445603683
mcs10_m2Dr6_s80_AB01 NaN NaN NaN NaN NaN NaN NaN 1237264993 1711819294
mcs10_m2Dr6_s80_AB02 NaN NaN NaN NaN NaN NaN NaN 1930166955 2254429874
mcs10_m2Dr6_s80_AB03 472940399 NaN NaN NaN NaN NaN NaN 451127995 455457919
mcs10_m2Dr6_s80_AB04 NaN NaN NaN NaN NaN NaN NaN 6155138758 7402914601
mcs10_m2Dr6_s80_AB05 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr6_s80_AB06 NaN NaN NaN NaN NaN NaN NaN 6023075935 5953651228
mcs10_m2Dr6_s80_AB07 NaN NaN NaN NaN NaN NaN NaN 5299723829 5361448096
mcs10_m2Dr6_s80_AB08 NaN NaN NaN NaN NaN NaN NaN NaN 12611417344
mcs10_m2Dr6_s80_AB09 NaN NaN NaN NaN NaN NaN NaN NaN 15392445974
mcs10_m2Dr6_s90_AB00 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr6_s90_AB01 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr6_s90_AB02 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr6_s90_AB03 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr6_s90_AB04 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr6_s90_AB05 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr6_s90_AB06 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr6_s90_AB07 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr6_s90_AB08 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m2Dr6_s90_AB09 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m3D_s100_AB00 118090066 NaN NaN NaN NaN NaN NaN 96718377 92769819
mcs10_m3D_s100_AB01 NaN NaN NaN NaN NaN NaN NaN 1423031006 1428032602
mcs10_m3D_s100_AB02 413650703 NaN NaN NaN NaN NaN NaN 360236634 370245919
mcs10_m3D_s100_AB03 NaN NaN NaN NaN NaN NaN NaN 9349604823 9329449683
mcs10_m3D_s100_AB04 NaN NaN NaN NaN NaN NaN NaN 537296432 616219066
mcs10_m3D_s100_AB05 229373902 NaN NaN NaN NaN NaN NaN 180141245 179165020
mcs10_m3D_s100_AB06 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m3D_s100_AB07 14330409 NaN NaN NaN NaN 2165326469 NaN 20378272 16861910
mcs10_m3D_s100_AB08 244866865 NaN NaN NaN NaN NaN NaN 146690542 131715332
mcs10_m3D_s100_AB09 777292680 NaN NaN NaN NaN NaN NaN 330512056 301982489
mcs10_m3D_s60_AB00 228931 NaN NaN 95798447 127199275 54881923 67277583 207829 203941
mcs10_m3D_s60_AB01 22418913 52654256.000000 35819968.000000 94191803 107454033 23956195 33213876 15920272 17512552
mcs10_m3D_s60_AB02 2171329 212780882.000000 148789151.000000 212277029 325391423 87316463 133858521 1709428 1709014
mcs10_m3D_s60_AB03 828150 65993110.000000 47668382.000000 74537584 111316318 56678286 83849687 1885451 2190108
mcs10_m3D_s60_AB04 145100 29574505.000000 13112313.000000 30591116 44004266 16312927 23255635 150560 150113
mcs10_m3D_s60_AB05 1791001 33495938.000000 17326355.000000 39874902 49187267 16408274 20819555 1654556 1654181
mcs10_m3D_s60_AB06 3961801 NaN 199277596.000000 26518430 28562375 33733489 28877736 1534622 936135
mcs10_m3D_s60_AB07 514301 214684424.000000 145657502.000000 113299781 168335139 55373438 80836671 498071 495741
mcs10_m3D_s60_AB08 328676 8517028.000000 4107729.000000 5773663 4824242 2618723 2792025 120603 92842
mcs10_m3D_s60_AB09 18266763 NaN 205594116.000000 323792689 447995614 140768199 210154231 18844298 19327339
mcs10_m3D_s70_AB00 84824457 NaN NaN NaN NaN NaN NaN 42557738 31545683
mcs10_m3D_s70_AB01 201451595 NaN NaN NaN NaN NaN NaN 155916469 156119662
mcs10_m3D_s70_AB02 72499225 NaN NaN NaN NaN 3311792619 NaN 60519018 51038309
mcs10_m3D_s70_AB03 118427021 NaN NaN NaN NaN NaN NaN 32313810 41459953
mcs10_m3D_s70_AB04 8163548 NaN NaN 1799647944 1694652009 642139784 696083353 4093778 4104989
mcs10_m3D_s70_AB05 45180183 NaN NaN 2693667331 2813280287 986815999 1131484378 41914025 38294237
mcs10_m3D_s70_AB06 17496437 NaN NaN 414769357 614397601 167415120 209075171 10433407 11608827
mcs10_m3D_s70_AB07 556368135 NaN NaN NaN NaN NaN NaN 554869292 554910043
mcs10_m3D_s70_AB08 NaN NaN NaN NaN NaN 1767929367 2238700419 1226870089 1227736138
mcs10_m3D_s70_AB09 421620279 NaN NaN NaN NaN 2620413661 NaN 392612444 442103157
mcs10_m3D_s80_AB00 NaN NaN NaN NaN NaN NaN NaN 4247864170 6153480187
mcs10_m3D_s80_AB01 NaN NaN NaN NaN NaN NaN NaN 874275118 776512522
mcs10_m3D_s80_AB02 NaN NaN NaN NaN NaN NaN NaN 5752376958 6074274950
mcs10_m3D_s80_AB03 NaN NaN NaN NaN NaN NaN NaN 7552959635 8436289006
mcs10_m3D_s80_AB04 NaN NaN NaN NaN NaN NaN NaN 1483837678 1372453163
mcs10_m3D_s80_AB05 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m3D_s80_AB06 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m3D_s80_AB07 NaN NaN NaN NaN NaN NaN NaN 2551355208 1512440581
mcs10_m3D_s80_AB08 335803459 NaN NaN NaN NaN 1865256984 2431167067 415760043 403125790
mcs10_m3D_s80_AB09 NaN NaN NaN NaN NaN NaN NaN 1762761771 1830747045
mcs10_m3D_s90_AB00 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m3D_s90_AB01 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m3D_s90_AB02 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m3D_s90_AB03 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m3D_s90_AB04 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m3D_s90_AB05 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m3D_s90_AB06 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m3D_s90_AB07 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m3D_s90_AB08 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m3D_s90_AB09 NaN NaN NaN NaN NaN NaN NaN NaN NaN
mcs10_m3Dr2_s100_AB00 219258334 NaN NaN NaN NaN NaN NaN 89123241 124449588
mcs10_m3Dr2_s100_AB01 NaN NaN NaN NaN NaN NaN NaN 1166453500 1287879878
mcs10_m3Dr2_s100_AB02 NaN NaN NaN NaN NaN NaN NaN 3517379858 2228154229
mcs10_m3Dr2_s100_AB03 833847841 NaN NaN NaN NaN NaN NaN 841100969 830394822
mcs10_m3Dr2_s100_AB04 381665321 NaN NaN NaN NaN NaN NaN 360475061 337262762
mcs10_m3Dr2_s100_AB05 356785167 NaN NaN NaN NaN NaN NaN 330873562 337988334
mcs10_m3Dr2_s100_AB06 NaN NaN NaN NaN NaN NaN NaN 1615174186 1620806357
mcs10_m3Dr2_s100_AB07 671203885 NaN NaN NaN NaN NaN NaN 468074128 479620491
mcs10_m3Dr2_s100_AB08 NaN NaN NaN NaN NaN NaN NaN 876272077 897640563
mcs10_m3Dr2_s100_AB09 NaN NaN NaN NaN NaN NaN NaN 5182446887 4497552026
mcs10_m3Dr2_s60_AB00 1004269 78376949.000000 61062713.000000 64870657 81493345 62918447 43434809 936542 643428
mcs10_m3Dr2_s60_AB01 2394307 NaN NaN 168046964 239502494 113646749 165443539 1974560 1978324
mcs10_m3Dr2_s60_AB02 530950 127859352.000000 77958862.000000 54599551 76022762 14421581 18298757 204945 219738
mcs10_m3Dr2_s60_AB03 396937 93339721.000000 58062741.000000 31801345 47800596 22177469 33438667 439933 449937
mcs10_m3Dr2_s60_AB04 818339 NaN NaN 154609187 239316704 98694735 150674633 490734 551300
mcs10_m3Dr2_s60_AB05 102235 45769707.000000 32681426.000000 11119956 15825343 2717181 3794227 84566 83038
