instance clique cp-fc cp-mac kdown james-cpp-product james-cpp-product-down james-cpp-max james-cpp-max-down clique-par/t16 clique-par/t32 james-cpp-max-par/t16 james-cpp-max-par/t32 kdown-par/t32
mcs70_b03m_s15_AB03 542 939.000000 485.000000 1706 853 1067 847 1065 766 766 829 837 1689
mcs70_b03m_s15_AB04 2982 3169.000000 1323.000000 1560 3779 4444 3494 4089 3449 2661 2990 3372 2316
mcs70_b03m_s15_AB05 1217 3608.000000 2224.000000 1154 3058 3676 2925 3515 1490 2520 2573 2638 2664
mcs70_b03m_s15_AB06 1017 3102.000000 1379.000000 454 972 1123 948 1099 1545 1401 1104 1040 604
mcs70_b03m_s15_AB07 5676 7080.000000 3771.000000 2395 3656 4241 3594 4043 5683 5944 3000 3203 3776
mcs70_b03m_s15_AB08 1181 2160.000000 1116.000000 875 1384 1604 1348 1566 1582 1504 1340 1331 1733
mcs70_b03m_s15_AB09 2204 1468.000000 876.000000 1459 1280 1438 1236 1399 3516 2307 1101 1257 1933
mcs70_b03m_s20_AB00 112395 95826.000000 45812.000000 24994 46881 56635 43086 51987 113567 109064 13510 23691 32516
mcs70_b03m_s20_AB01 141689 29904.000000 16090.000000 39446 27089 35133 26331 34309 111197 136004 10984 20240 36838
mcs70_b03m_s20_AB02 69414 120626.000000 61727.000000 150485 73094 85309 71086 83318 69381 69108 20932 42869 159727
mcs70_b03m_s20_AB03 170123 27411.000000 16291.000000 11180 22657 12743 21945 12097 154318 149746 5225 8679 7524
mcs70_b03m_s20_AB04 41257 28931.000000 14596.000000 24122 9990 12802 9488 12226 40324 48535 8426 11522 24097
mcs70_b03m_s20_AB05 39644 38873.000000 20058.000000 19885 15700 14875 15178 14566 45562 44149 6056 7960 21797
mcs70_b03m_s20_AB06 201868 67480.000000 39863.000000 21620 21564 26207 20594 25012 180315 190924 12432 15055 39201
mcs70_b03m_s20_AB07 255978 45143.000000 19358.000000 20559 22025 26223 20069 23812 256377 258592 10976 16925 16017
mcs70_b03m_s20_AB08 101777 70140.000000 41088.000000 5785 34079 38279 32142 36076 79403 80020 12291 19720 4779
mcs70_b03m_s20_AB09 153738 9254.000000 4848.000000 22430 20219 12275 18928 11403 132252 125531 8779 12388 23095
mcs70_b03m_s25_AB00 1677545 816668.000000 426415.000000 282023 210289 251364 193893 231260 1673070 1675919 66102 55280 322148
mcs70_b03m_s25_AB01 4271452 645794.000000 303668.000000 282185 438305 500388 414933 466820 4053113 4063139 111290 102998 300732
mcs70_b03m_s25_AB02 2678825 806424.000000 410031.000000 327594 234552 276855 224975 264042 2688652 2721327 57291 49441 340772
mcs70_b03m_s25_AB03 8291148 819114.000000 404454.000000 353332 457734 539893 437729 516495 8085962 8118924 120331 83631 338073
mcs70_b03m_s25_AB04 835767 382002.000000 174124.000000 58457 202582 236345 186559 216797 741957 700395 54836 50897 157397
mcs70_b03m_s25_AB05 2839758 581848.000000 264875.000000 937188 234512 279628 219871 261798 2780290 2580461 79395 50262 957764
mcs70_b03m_s25_AB06 6307422 563704.000000 274138.000000 630606 392535 472372 359115 431839 5671548 5674279 79171 64133 464683
mcs70_b03m_s25_AB07 740033 5814471.000000 2649828.000000 508576 428404 432464 409961 413066 656087 660495 57665 62193 601221
mcs70_b03m_s25_AB08 1909844 92726.000000 48263.000000 324782 130891 121345 124509 114972 1585211 1443248 48625 36393 73030
mcs70_b03m_s25_AB09 4902534 631641.000000 286303.000000 261989 472179 528878 448664 499958 4883806 4894227 68633 66817 244455
mcs70_b03m_s30_AB00 115119995 39675704.000000 20321575.000000 3699049 5541946 5417769 5297858 5162738 115149333 115194725 1920102 1738738 7486382
mcs70_b03m_s30_AB01 203890666 14959789.000000 6332699.000000 1342912 1909751 2210631 1806308 2075175 164034843 164072343 474928 348677 2178154
mcs70_b03m_s30_AB02 NaN 9943807.000000 4777890.000000 1334390 2141279 2584815 2001440 2418792 271221196 271364343 524259 370158 1351246
mcs70_b03m_s30_AB03 277894035 39977760.000000 16725966.000000 11268891 4132387 2929515 4024836 2873165 227937117 206199257 1548946 1571497 10656862
mcs70_b03m_s30_AB04 73437572 15281407.000000 7350871.000000 19029814 2459829 2790278 2364606 2677652 78669324 83021519 972503 717659 19011242
mcs70_b03m_s30_AB05 74848616 14587491.000000 7535757.000000 3063975 1533530 1820771 1407537 1669326 78601354 82145508 357108 281923 1923516
mcs70_b03m_s30_AB06 263866602 21716333.000000 11286699.000000 2235983 2192945 2438468 2129659 2362554 224973464 224452901 831705 683026 1681166
mcs70_b03m_s30_AB07 124890391 2250825.000000 1146774.000000 1026847 770340 929103 705695 853901 109915176 112952871 122669 109046 397943
mcs70_b03m_s30_AB08 109840948 9872388.000000 4289379.000000 1946742 5575137 2571645 5412982 2442383 116678113 106360196 696036 561537 2597138
mcs70_b03m_s30_AB09 142255536 21844400.000000 11728498.000000 3377527 2433173 2542567 2365494 2451425 122070817 119813605 859287 793068 2891211
mcs70_b03m_s35_AB00 NaN 83662976.000000 NaN 8586799 15286656 17355917 14238531 16109466 1446592061 1403590821 5918023 3494476 25816579
mcs70_b03m_s35_AB01 NaN 70147973.000000 NaN 31345731 16513161 19196883 15415255 17920526 1230463967 1248421870 5212013 4531924 25724001
mcs70_b03m_s35_AB02 NaN NaN NaN 14001133 16563125 18970713 15649510 17882830 NaN NaN 4621042 4386054 15203036
mcs70_b03m_s35_AB03 NaN 89682849.000000 NaN 23194077 27155863 29669023 26268992 28616968 NaN NaN 16712814 11538992 20727853
mcs70_b03m_s35_AB04 NaN NaN NaN 12536549 12479574 13954441 11980481 13375986 2189787015 1798405814 4009898 3199692 17698216
mcs70_b03m_s35_AB05 NaN 67173047.000000 NaN 5955088 3989979 4646501 3695833 4277818 1819890999 1635183077 1190970 932566 6771111
mcs70_b03m_s35_AB06 NaN NaN NaN 25936504 26548954 28787867 25319583 27320927 NaN NaN 5615329 3611951 19378827
mcs70_b03m_s35_AB07 NaN 34715744.000000 16231428.000000 31220707 6576523 6423242 6503824 6329798 NaN NaN 2562295 1489969 37685784
mcs70_b03m_s35_AB08 NaN 48608402.000000 NaN 9451278 45309912 19155985 43340058 18150960 NaN NaN 10674488 8232841 12725757
mcs70_b03m_s35_AB09 NaN 69014301.000000 NaN 19845411 19205046 21463846 18687502 20866921 NaN NaN 4855988 4240793 18320294
mcs70_b03m_s40_AB00 NaN NaN NaN 13389575 54104781 23275943 50895551 22145353 NaN NaN 4779632 4469125 52405080
mcs70_b03m_s40_AB01 NaN NaN NaN 34783137 205059570 224251069 191433506 208807951 NaN NaN 38520665 33396548 140571134
mcs70_b03m_s40_AB02 NaN NaN NaN 27036355 342833925 372375767 335405832 363963799 NaN NaN 72529004 58808855 227710654
mcs70_b03m_s40_AB03 NaN NaN NaN 28690515 155421519 165754987 150255213 160118438 NaN NaN 30122190 11230780 71653262
mcs70_b03m_s40_AB04 NaN NaN NaN 30676317 121370663 134320748 117278128 129644242 NaN NaN 36702240 33914188 84065422
mcs70_b03m_s40_AB05 NaN NaN NaN 30500581 89181749 72049822 86765365 70207248 NaN NaN 31356434 26218892 87415932
mcs70_b03m_s40_AB06 NaN NaN NaN 28096693 139967879 157090286 133644952 149757062 NaN NaN 63645699 46600987 243708000
mcs70_b03m_s40_AB07 NaN 93944876.000000 NaN 31539415 9741209 11213817 9032669 10340588 NaN NaN 2663746 1884098 48075441
mcs70_b03m_s40_AB08 NaN NaN NaN 31172929 208113742 55353635 199374533 52188606 NaN NaN 14069639 10404699 80219144
mcs70_b03m_s40_AB09 NaN NaN NaN 29866883 187595677 202407253 179976785 194158889 NaN NaN 48091223 41415012 113460273
mcs70_b03m_s50_AB00 NaN NaN NaN 24593537 NaN NaN NaN NaN NaN NaN NaN 2802120101 192287950
mcs70_b03m_s50_AB01 NaN NaN NaN 21919034 NaN NaN NaN NaN NaN NaN NaN NaN 184753325
mcs70_b03m_s50_AB02 NaN NaN NaN 17804585 NaN 1267018764 NaN 1177188364 NaN NaN 361639684 360386762 133292523
mcs70_b03m_s50_AB03 NaN NaN NaN 25395948 NaN NaN NaN NaN NaN NaN NaN NaN 198905932
mcs70_b03m_s50_AB04 NaN NaN NaN 18937923 NaN NaN NaN NaN NaN NaN NaN NaN 185142987
mcs70_b03m_s50_AB05 NaN NaN NaN 23470842 NaN NaN NaN NaN NaN NaN NaN NaN 242329703
mcs70_b03m_s50_AB06 NaN NaN NaN 22391798 NaN NaN NaN NaN NaN NaN NaN NaN 184846048
mcs70_b03m_s50_AB07 NaN NaN NaN 24505077 NaN NaN NaN NaN NaN NaN NaN NaN 215367256
mcs70_b03m_s50_AB08 NaN NaN NaN 23301286 NaN NaN NaN NaN NaN NaN NaN NaN 229469913
mcs70_b03m_s50_AB09 NaN NaN NaN 19766690 NaN NaN NaN NaN NaN NaN 2442553034 1874154815 193582047
mcs70_b06_s10_AB00 278 109.000000 85.000000 17 108 139 108 139 390 375 108 108 24
mcs70_b06_s10_AB01 35 105.000000 97.000000 7 42 63 42 63 185 175 42 42 7
mcs70_b06_s10_AB02 615 119.000000 74.000000 10 105 133 105 133 734 699 105 105 26
mcs70_b06_s10_AB03 1308 495.000000 239.000000 127 713 862 721 870 1395 1391 708 713 79
mcs70_b06_s10_AB04 143 45.000000 45.000000 6 33 47 33 47 341 242 33 33 7
mcs70_b06_s10_AB05 160 120.000000 81.000000 10 126 156 126 156 254 249 125 126 20
mcs70_b06_s10_AB06 236 114.000000 76.000000 15 104 142 104 142 305 279 104 104 41
mcs70_b06_s10_AB07 151 128.000000 90.000000 16 289 333 289 333 250 250 257 244 22
mcs70_b06_s10_AB08 2036 410.000000 220.000000 23 609 742 609 742 2137 2130 603 607 67
mcs70_b06_s10_AB09 198 101.000000 83.000000 6 66 67 66 67 294 178 66 65 7
mcs70_b06_s15_AB00 1490 4517.000000 3044.000000 379 2737 3636 2834 3697 1580 1866 2449 2472 759
mcs70_b06_s15_AB01 866 2341.000000 1522.000000 397 1364 1630 1301 1566 1015 1764 1361 1639 525
mcs70_b06_s15_AB02 1405 5510.000000 3925.000000 912 2850 3937 2904 4023 1645 1382 2327 2458 692
mcs70_b06_s15_AB03 1751 10689.000000 7202.000000 1635 6128 8395 5929 8281 1941 1926 4921 5326 2165
mcs70_b06_s15_AB04 1208 1045.000000 706.000000 110 1199 1033 1115 973 1348 1212 884 965 140
mcs70_b06_s15_AB05 1329 3180.000000 2336.000000 598 2630 3562 2583 3502 1595 1606 2446 2856 744
mcs70_b06_s15_AB06 1325 6158.000000 4062.000000 2136 4100 5838 4206 6002 1549 1549 2754 2749 2261
mcs70_b06_s15_AB07 1192 4453.000000 2953.000000 804 2425 3512 2499 3601 1195 1169 2047 2007 1325
mcs70_b06_s15_AB08 1166 4282.000000 2887.000000 579 3974 5646 3904 5567 1386 1256 3601 3542 858
mcs70_b06_s15_AB09 1328 3467.000000 1951.000000 512 2616 3462 2825 3713 1692 1546 2598 2747 519
mcs70_b06_s20_AB00 8697 13476.000000 9805.000000 2600 6516 8047 6440 8025 8443 12663 6800 5365 3340
mcs70_b06_s20_AB01 12851 20102.000000 14210.000000 7323 16750 20041 15427 18599 13250 13250 10163 12024 6970
mcs70_b06_s20_AB02 15201 21325.000000 14985.000000 13164 13579 18554 13026 17674 15301 14870 10715 11694 15562
mcs70_b06_s20_AB03 8991 10015.000000 7160.000000 2140 5177 6042 5178 6004 9742 9463 4695 5289 2712
mcs70_b06_s20_AB04 11490 19119.000000 12970.000000 9370 19217 27493 17898 25671 12319 12116 12124 15492 7222
mcs70_b06_s20_AB05 11276 18948.000000 13464.000000 3417 15145 20211 14556 19239 11655 11962 9650 11846 5581
mcs70_b06_s20_AB06 10689 19273.000000 13265.000000 4512 15941 21343 15650 20911 11088 11100 11128 13962 8549
mcs70_b06_s20_AB07 13866 18403.000000 12878.000000 8322 18831 27011 17809 25515 13773 13842 11366 14827 5802
mcs70_b06_s20_AB08 21536 42749.000000 29763.000000 24454 36101 52631 34501 50343 21935 21935 20150 29200 18995
mcs70_b06_s20_AB09 13770 21099.000000 14642.000000 5031 21132 30965 20535 29918 14224 14474 14654 18648 8399
mcs70_b06_s25_AB00 150752 137920.000000 88646.000000 58054 59541 69006 56858 66325 146887 148044 23141 28801 49901
mcs70_b06_s25_AB01 237078 83174.000000 55782.000000 90503 176998 139742 164698 133851 230181 232202 26510 47010 45604
mcs70_b06_s25_AB02 174693 92163.000000 62108.000000 100548 91972 138724 86968 131785 163765 165445 33066 47111 147095
mcs70_b06_s25_AB03 111433 57498.000000 38028.000000 55228 79096 89129 74450 84862 104106 104182 26426 38746 51830
mcs70_b06_s25_AB04 242813 133637.000000 87090.000000 177771 138080 163747 132359 160184 245855 244350 44855 60746 121702
mcs70_b06_s25_AB05 269294 225168.000000 150565.000000 171920 148178 203359 139443 193458 256103 257875 44258 62251 108594
mcs70_b06_s25_AB06 255214 163311.000000 93757.000000 228524 183930 277115 172519 261825 257768 252265 50947 57718 206286
mcs70_b06_s25_AB07 257290 254625.000000 162368.000000 153090 180303 265157 166449 245719 248433 248224 53672 57983 132790
mcs70_b06_s25_AB08 74932 30467.000000 19967.000000 29805 20845 26051 19737 24836 74250 75369 15522 16015 29155
mcs70_b06_s25_AB09 133406 119584.000000 80277.000000 111554 51526 75442 48984 72113 132062 132061 23715 35957 76736
mcs70_b06_s30_AB00 4204087 971941.000000 631479.000000 402954 391948 457079 370244 434270 4214254 4211769 67723 59544 481099
mcs70_b06_s30_AB01 3594681 705573.000000 479898.000000 1329690 548788 809905 517329 767349 3566653 3558540 139594 123893 1143959
mcs70_b06_s30_AB02 2065116 1113603.000000 752783.000000 1275989 556398 795130 528407 760545 1898350 1874964 157746 119866 710279
mcs70_b06_s30_AB03 3799456 106236.000000 67222.000000 67831 87037 77957 83239 74584 3678807 3433536 22689 30823 57494
mcs70_b06_s30_AB04 3914617 271719.000000 196436.000000 442925 272289 384973 257204 368448 3904098 3901861 70079 84293 378623
mcs70_b06_s30_AB05 6354337 988207.000000 643869.000000 772014 705927 959955 644801 883579 5921800 5927291 213512 136355 653158
mcs70_b06_s30_AB06 1949078 581161.000000 390410.000000 336035 277769 374439 260853 353503 1882788 1887614 61278 53815 167797
mcs70_b06_s30_AB07 4548510 1067525.000000 708516.000000 1439406 722872 981955 653561 895124 4582995 4553214 184364 126420 838412
mcs70_b06_s30_AB08 2676333 823377.000000 584795.000000 953185 594076 732302 555470 692190 2567455 2335865 151310 117634 1370824
mcs70_b06_s30_AB09 7601351 905914.000000 585345.000000 718734 721076 995415 652142 888937 7554748 7555907 152855 122350 640623
mcs70_b06_s35_AB00 55807124 7085063.000000 4641606.000000 3076754 1790661 2599454 1656156 2415399 55813838 55832358 468085 360644 1713564
mcs70_b06_s35_AB01 85887252 3988868.000000 2601503.000000 4898874 1861349 2501379 1705445 2308587 82455239 77579607 379858 268623 4039117
mcs70_b06_s35_AB02 59703019 3861711.000000 2438664.000000 6985729 1530308 2239921 1385458 2041042 58944710 59262991 510194 373506 5437971
mcs70_b06_s35_AB03 79250766 2666338.000000 1667598.000000 3789483 2349188 3268291 2161468 3014799 79274788 79258000 456852 315591 1921762
mcs70_b06_s35_AB04 90738007 2765092.000000 1839007.000000 4194761 1762000 2288672 1590067 2067661 88989234 89534723 544949 355027 2660292
mcs70_b06_s35_AB05 65846646 4569147.000000 2925082.000000 7435516 2322613 3216019 2140475 2980505 62719935 60850110 552504 389229 6153459
mcs70_b06_s35_AB06 47615297 9414018.000000 5954450.000000 5224272 2815363 3824094 2613554 3576056 42471660 44078266 600289 513475 3967856
mcs70_b06_s35_AB07 NaN 3374674.000000 2012221.000000 2897355 3250828 4538840 2955412 4152900 184628720 180690310 594785 420673 2763016
mcs70_b06_s35_AB08 57936318 5310351.000000 3830715.000000 5544703 1509180 2091895 1375873 1906112 53494338 52925942 428443 350756 4100143
mcs70_b06_s35_AB09 88628827 8358172.000000 5299339.000000 13158407 5558144 7965316 5054807 7269404 85273563 85273226 1547796 988709 6323346
mcs70_b06_s40_AB00 NaN 17576790.000000 10818504.000000 25529168 16014332 20555342 14530859 18844893 NaN 2244863282 2499676 1913288 17541140
mcs70_b06_s40_AB01 NaN 66694954.000000 NaN 39015789 29970447 41904098 27410132 38318421 NaN NaN 6695811 5561553 35224436
mcs70_b06_s40_AB02 NaN 5430023.000000 3772222.000000 8007252 6202725 3802298 5728650 3485599 1353936433 1357838467 593295 481351 7527076
mcs70_b06_s40_AB03 NaN 18235620.000000 12460757.000000 16722889 9413740 12651083 8513149 11402772 NaN 2184399016 2669367 1524081 13201455
mcs70_b06_s40_AB04 NaN 29638074.000000 18393156.000000 22249136 13611120 16214249 12479325 14837595 NaN NaN 2015712 1401922 10115357
mcs70_b06_s40_AB05 NaN 16148949.000000 11316795.000000 14462612 3846146 4951841 3538291 4560596 NaN 1506881023 729371 491111 12698535
mcs70_b06_s40_AB06 NaN 12836111.000000 8067692.000000 18916122 14244053 11816665 12920428 10661506 NaN NaN 1643883 1224394 13360513
mcs70_b06_s40_AB07 NaN 59958965.000000 NaN 37206121 21479906 28890858 19135012 25725828 NaN NaN 4306291 4017441 26194967
mcs70_b06_s40_AB08 NaN 10078926.000000 5802600.000000 6602805 3071825 3048274 2810818 2778573 454069181 458277033 712096 332304 4872805
mcs70_b06_s40_AB09 NaN 14135138.000000 8822868.000000 22381503 11824583 16257903 10711787 14725601 NaN 1956018883 2518179 1734471 12864156
mcs70_b06_s50_AB00 NaN NaN NaN 26581760 1369330273 1697370162 1249874362 1536771976 NaN NaN 353363357 335009235 206850486
mcs70_b06_s50_AB01 NaN NaN NaN 26354018 2516379281 NaN 2287545285 NaN NaN NaN 482197063 424794376 150846553
mcs70_b06_s50_AB02 NaN NaN NaN 26193904 521841180 570920606 470072428 509113636 NaN NaN 89062002 78460664 212720019
mcs70_b06_s50_AB03 NaN NaN NaN 26263356 841576123 787544230 760155652 706761546 NaN NaN 98955126 76129591 233648941
mcs70_b06_s50_AB04 NaN NaN NaN 24957441 378399282 510335164 348262677 467560799 NaN NaN 90642265 72903909 205735196
mcs70_b06_s50_AB05 NaN NaN NaN 25165708 986313238 1185316765 907062441 1084864561 NaN NaN 184596099 133796210 235870181
mcs70_b06_s50_AB06 NaN NaN NaN 26230491 530481555 590346883 479615129 529117616 NaN NaN 74872726 59269254 223477651
mcs70_b06_s50_AB07 NaN NaN NaN 28532794 469138749 634924350 451646203 549558348 NaN NaN 111432934 95064069 196743375
mcs70_b06_s50_AB08 NaN NaN NaN 27573909 917521099 979779463 730078333 883625514 NaN NaN 122682054 91979069 197965663
mcs70_b06_s50_AB09 NaN NaN NaN 25872362 661454577 896329804 608477028 821733300 NaN NaN 102305304 82834048 221235281
mcs70_b06m_s10_AB00 83 168.000000 125.000000 19 268 196 263 196 167 207 316 304 41
mcs70_b06m_s10_AB01 66 182.000000 143.000000 5 118 62 111 62 194 165 98 99 7
mcs70_b06m_s10_AB02 227 548.000000 279.000000 134 494 612 481 599 311 322 471 476 123
mcs70_b06m_s10_AB03 108 212.000000 130.000000 59 176 217 175 216 217 206 223 232 60
mcs70_b06m_s10_AB04 165 569.000000 333.000000 95 642 747 642 747 214 240 634 632 159
mcs70_b06m_s10_AB05 110 214.000000 151.000000 40 112 138 112 138 196 215 147 112 60
mcs70_b06m_s10_AB06 68 159.000000 103.000000 30 148 196 136 184 160 158 135 162 40
mcs70_b06m_s10_AB07 83 515.000000 253.000000 93 362 455 369 462 166 184 366 365 140
mcs70_b06m_s10_AB08 127 318.000000 183.000000 64 172 178 163 178 222 218 182 161 95
mcs70_b06m_s10_AB09 261 426.000000 308.000000 73 264 353 269 358 352 352 268 264 108
mcs70_b06m_s15_AB00 2821 9672.000000 6745.000000 4788 8212 11466 8139 10911 3045 3045 6082 6927 6005
mcs70_b06m_s15_AB01 2095 15549.000000 9523.000000 5906 7815 10391 7477 10036 2167 2173 6524 6856 5196
mcs70_b06m_s15_AB02 3261 9137.000000 6596.000000 4301 9793 10485 9544 10442 3215 3093 6282 7196 4099
mcs70_b06m_s15_AB03 3464 12930.000000 8187.000000 4505 8670 12071 8855 12419 4473 3383 6566 7025 5274
mcs70_b06m_s15_AB04 2527 12912.000000 8453.000000 2715 4209 5652 4039 5415 3293 3231 3887 3766 3179
mcs70_b06m_s15_AB05 2059 10909.000000 6832.000000 589 3284 2959 3099 2934 2433 2418 2225 2049 1443
mcs70_b06m_s15_AB06 2573 10769.000000 7507.000000 2247 5491 7682 5376 7512 2788 2501 4539 4921 4341
mcs70_b06m_s15_AB07 1671 2971.000000 2149.000000 1707 4427 4745 4327 4692 2958 1887 4215 3458 2147
mcs70_b06m_s15_AB08 2409 7394.000000 4626.000000 3305 7045 9648 6790 9418 2540 2725 5468 5460 2681
mcs70_b06m_s15_AB09 2905 6893.000000 5254.000000 1617 4923 6222 5042 6363 3202 3049 4466 5906 1441
mcs70_b06m_s20_AB00 33696 64087.000000 43123.000000 33289 25362 35595 24219 34208 31023 33934 16607 19966 22660
mcs70_b06m_s20_AB01 20904 60333.000000 42038.000000 43568 40317 46758 39083 45377 19984 23437 17393 23058 31336
mcs70_b06m_s20_AB02 34202 81849.000000 58891.000000 57657 36123 51660 34741 49698 36226 32273 20215 26912 55958
mcs70_b06m_s20_AB03 33414 99754.000000 72171.000000 17402 33231 35536 31531 33528 27587 30947 21750 21133 19590
mcs70_b06m_s20_AB04 35127 66131.000000 46450.000000 49642 34572 38503 32155 36890 29418 30463 24899 26311 38002
mcs70_b06m_s20_AB05 30140 73011.000000 53888.000000 36685 45745 45890 43750 43973 26543 27930 13120 15967 14894
mcs70_b06m_s20_AB06 57201 92184.000000 68212.000000 58502 108353 89433 102752 85411 47013 51047 20540 30714 69450
mcs70_b06m_s20_AB07 20503 62566.000000 42720.000000 31816 62597 64893 60105 62586 21552 20862 19220 35515 44040
mcs70_b06m_s20_AB08 23623 80467.000000 58047.000000 4500 23037 15682 21585 15581 16715 20119 8745 10033 7161
mcs70_b06m_s20_AB09 33464 40580.000000 29224.000000 38444 24912 34979 23633 33349 34156 32433 15351 18204 45294
mcs70_b06m_s25_AB00 1280608 1565350.000000 1093332.000000 811191 342603 488510 306717 447676 981004 966762 124051 96052 774588
