instance clique cp-fc cp-mac kdown james-cpp-product james-cpp-product-down james-cpp-max james-cpp-max-down clique-par/t16 clique-par/t32 james-cpp-max-par/t16 james-cpp-max-par/t32 kdown-par/t32
mcs70_b03_s40_AB04 1000000 699.245422 1000.000427 333770 15594 10247 15137 9222 1000003 1000005 3257 2222 82804
mcs70_b03_s40_AB05 1000000 1000.000000 1000.000244 1000000 15730 18099 15576 17589 1000003 1000005 3731 2868 239143
mcs70_b03_s40_AB06 1000000 276.207703 1000.004028 824987 3647 2894 3666 2817 1000004 1000005 839 640 70052
mcs70_b03_s40_AB07 1000000 394.689789 1000.000549 648254 8991 2275 6549 2167 1000003 1000005 3000 924 80261
mcs70_b03_s40_AB08 1000000 1000.000000 1000.000122 1000000 12351 11997 11693 11811 1000003 1000004 4081 2236 82115
mcs70_b03_s40_AB09 1000000 1000.000000 1000.000610 1000000 18626 16219 18628 15529 1000003 1000006 3956 3081 163726
mcs70_b03_s50_AB00 1000001 1000.000061 1000.000305 1000000 409849 304695 414721 307149 1000004 1000006 125508 32744 1000006
mcs70_b03_s50_AB01 1000001 1000.000061 1000.000122 1000000 1000000 1000000 1000000 1000000 1000005 1000006 397649 249565 1000008
mcs70_b03_s50_AB02 1000001 1000.000000 1000.000183 1000000 331715 325901 332594 323056 1000005 1000005 139713 124861 1000006
mcs70_b03_s50_AB03 1000001 1000.000061 1000.001221 1000000 906157 1000000 898508 983352 1000005 1000006 223161 154608 1000007
mcs70_b03_s50_AB04 1000001 1000.000061 1000.000977 1000000 214950 190062 216995 191532 1000004 1000006 59507 45813 1000005
mcs70_b03_s50_AB05 1000001 1000.000000 1000.000427 1000000 1000000 1000000 1000000 1000000 1000004 1000005 549591 277946 1000003
mcs70_b03_s50_AB06 1000001 1000.000000 1000.000183 1000000 1000000 1000000 1000000 1000000 1000004 1000005 1000001 1000002 1000003
mcs70_b03_s50_AB07 1000001 1000.000061 1000.000488 1000000 1000000 1000000 1000000 1000000 1000005 1000007 1000000 1000001 1000005
mcs70_b03_s50_AB08 1000001 1000.000061 1000.003845 1000000 764082 671436 759053 662775 1000004 1000007 202906 33798 1000004
mcs70_b03_s50_AB09 1000000 1000.000061 1000.000916 1000000 1000000 1000000 1000000 1000000 1000005 1000006 463016 356478 1000006
mcs70_b03m_s10_AB00 1 0.001293 0.001145 1 0 0 0 0 5 5 2 3 7
mcs70_b03m_s10_AB01 1 0.001706 0.001791 2 0 0 0 0 4 4 2 4 14
mcs70_b03m_s10_AB02 1 0.000996 0.001199 1 0 0 0 0 4 4 1 3 6
mcs70_b03m_s10_AB03 1 0.001898 0.002154 3 0 0 0 0 4 4 2 4 9
mcs70_b03m_s10_AB04 1 0.001635 0.002005 1 0 0 0 0 4 4 1 3 6
mcs70_b03m_s10_AB05 1 0.001041 0.001205 2 0 0 0 0 4 4 2 3 6
mcs70_b03m_s10_AB06 1 0.001388 0.001145 2 0 0 0 0 3 5 1 2 6
mcs70_b03m_s10_AB07 1 0.001588 0.001540 2 0 0 0 0 3 5 2 4 9
mcs70_b03m_s10_AB08 1 0.001113 0.000987 0 0 0 0 0 4 4 1 2 6
mcs70_b03m_s10_AB09 1 0.000782 0.001133 2 0 0 0 0 4 5 1 3 6
mcs70_b03m_s15_AB00 7 0.011169 0.013667 4 0 0 0 0 9 12 4 3 9
mcs70_b03m_s15_AB01 7 0.006707 0.007666 39 0 0 0 0 11 10 3 6 15
mcs70_b03m_s15_AB02 10 0.008379 0.012002 12 0 0 0 0 9 11 2 9 14
mcs70_b03m_s15_AB03 6 0.004040 0.007622 37 0 0 0 0 8 9 2 5 13
mcs70_b03m_s15_AB04 8 0.013788 0.017366 21 0 0 0 1 8 10 3 6 14
mcs70_b03m_s15_AB05 7 0.014972 0.012765 16 0 0 0 0 9 10 3 6 17
mcs70_b03m_s15_AB06 7 0.009004 0.015214 7 0 0 0 0 9 10 2 6 11
mcs70_b03m_s15_AB07 9 0.020883 0.034353 31 0 0 0 0 11 12 2 5 19
mcs70_b03m_s15_AB08 9 0.006907 0.010244 22 0 0 0 0 10 11 3 6 15
mcs70_b03m_s15_AB09 10 0.005360 0.009503 18 0 0 0 0 9 9 3 5 14
mcs70_b03m_s20_AB00 151 0.338653 0.879307 366 10 12 9 11 38 38 5 9 84
mcs70_b03m_s20_AB01 192 0.103048 0.252506 529 6 12 10 9 36 43 4 10 86
mcs70_b03m_s20_AB02 161 0.441443 0.891427 2021 16 20 16 20 31 35 6 11 250
mcs70_b03m_s20_AB03 198 0.110140 0.328692 159 4 3 4 2 40 45 3 7 34
mcs70_b03m_s20_AB04 93 0.094308 0.150345 331 2 3 2 3 29 31 4 9 70
mcs70_b03m_s20_AB05 81 0.135284 0.244776 301 3 3 3 3 28 31 4 9 59
mcs70_b03m_s20_AB06 225 0.293298 0.587526 311 4 6 4 6 43 42 4 8 98
mcs70_b03m_s20_AB07 295 0.246512 0.363176 314 4 5 4 5 48 49 3 8 52
mcs70_b03m_s20_AB08 138 0.268001 0.643434 118 7 9 7 8 31 35 4 8 30
mcs70_b03m_s20_AB09 220 0.038117 0.185581 336 4 3 4 2 41 41 3 9 66
mcs70_b03m_s25_AB00 4353 3.676613 14.916435 5445 49 59 45 56 353 299 14 19 672
mcs70_b03m_s25_AB01 10298 2.943892 9.307539 5225 97 144 97 117 741 598 38 33 754
mcs70_b03m_s25_AB02 7189 3.825297 11.458514 7097 55 91 54 92 529 454 20 19 801
mcs70_b03m_s25_AB03 18612 3.497251 8.473800 6307 103 141 122 123 1267 1015 43 34 736
mcs70_b03m_s25_AB04 2696 1.839159 6.850436 1027 45 61 44 52 239 192 20 21 368
mcs70_b03m_s25_AB05 7196 2.689204 11.205427 16815 51 105 68 61 557 416 20 19 1691
mcs70_b03m_s25_AB06 12578 2.462446 7.928883 9837 91 113 87 131 835 696 17 22 977
mcs70_b03m_s25_AB07 2078 28.476519 68.675697 9867 87 130 85 90 198 181 20 20 1129
mcs70_b03m_s25_AB08 5274 0.461364 1.801376 7107 28 29 28 27 377 306 19 13 221
mcs70_b03m_s25_AB09 12277 3.196473 10.260040 4852 103 122 99 129 904 714 24 24 682
mcs70_b03m_s30_AB00 413042 243.323273 860.759705 76622 1344 1438 1281 1235 26789 20773 413 415 22089
mcs70_b03m_s30_AB01 638667 86.536049 329.829437 30793 463 561 450 544 36762 28736 132 128 6007
mcs70_b03m_s30_AB02 1000000 53.712421 298.018921 25709 508 618 483 595 66597 51377 150 144 3555
mcs70_b03m_s30_AB03 660718 216.430389 632.894348 301174 885 672 893 675 37048 27158 351 355 31187
mcs70_b03m_s30_AB04 257198 95.545822 390.713928 453195 551 632 557 621 17463 14026 207 224 46001
mcs70_b03m_s30_AB05 279546 78.319511 242.141998 60622 394 458 417 442 18509 14872 101 93 5045
mcs70_b03m_s30_AB06 876668 131.487885 415.969574 48505 564 596 556 570 51466 39744 195 192 5965
mcs70_b03m_s30_AB07 510924 12.811400 53.294514 21576 202 225 175 215 29997 23820 44 52 1105
mcs70_b03m_s30_AB08 426749 60.911839 333.694458 42369 1286 660 1257 567 28873 20901 166 209 7904
mcs70_b03m_s30_AB09 434108 126.522324 476.955048 72160 564 621 577 603 25662 19982 230 246 9220
mcs70_b03m_s35_AB00 1000000 600.249756 1000.000854 212430 3890 4429 3680 4258 709818 464658 2039 1301 75198
mcs70_b03m_s35_AB01 1000000 469.824066 1000.000305 718103 4266 4761 4129 4666 621617 421817 1457 1426 104667
mcs70_b03m_s35_AB02 1000000 1000.000000 1000.000488 315895 4148 4686 4052 4679 1000002 1000005 1831 1689 55886
mcs70_b03m_s35_AB03 1000000 639.329041 1000.000061 536987 6323 7051 6237 7058 1000003 1000004 5829 4238 84447
mcs70_b03m_s35_AB04 1000000 1000.000061 1000.000366 341494 3046 3414 3112 3360 985484 562452 1027 1009 66064
mcs70_b03m_s35_AB05 1000000 537.864807 1000.000000 172428 984 1194 933 1088 804653 494884 369 335 23278
mcs70_b03m_s35_AB06 1000000 1000.000000 1000.000122 632929 6668 7014 6529 6853 1000004 1000005 2255 1320 71268
mcs70_b03m_s35_AB07 1000000 247.033463 995.532349 891257 1566 1560 1556 1567 1000002 1000005 630 495 110403
mcs70_b03m_s35_AB08 1000000 350.962311 1000.001343 237339 11140 4664 10798 4609 1000003 1000004 3912 2878 49973
mcs70_b03m_s35_AB09 1000000 504.022034 1000.000183 538807 4968 5397 4591 5118 1000003 1000004 1824 1392 65196
mcs70_b03m_s40_AB00 1000000 1000.000061 1000.000977 406013 12916 6136 12451 5777 1000003 1000004 2073 1834 184371
mcs70_b03m_s40_AB01 1000000 1000.000000 1000.000854 1000000 51781 57527 49868 55787 1000003 1000004 13704 11528 682213
mcs70_b03m_s40_AB02 1000000 1000.000061 1000.000916 1000000 82453 90495 81517 88996 1000003 1000005 27632 21039 1000008
mcs70_b03m_s40_AB03 1000000 1000.000000 1000.000000 1000000 38421 41290 38115 41249 1000003 1000005 16665 4729 240547
mcs70_b03m_s40_AB04 1000000 1000.000000 1000.000549 1000000 31098 34918 30931 33843 1000003 1000005 11332 10112 578267
mcs70_b03m_s40_AB05 1000000 1000.000061 1000.000366 1000000 21063 17742 21442 17629 1000003 1000005 10659 7752 380433
mcs70_b03m_s40_AB06 1000000 1000.000000 1000.000000 1000000 34397 38992 33722 38510 1000003 1000005 27380 17349 1000008
mcs70_b03m_s40_AB07 1000000 749.507446 1000.000366 1000000 2545 2917 2422 2844 1000003 1000005 780 677 179757
mcs70_b03m_s40_AB08 1000001 1000.000000 1000.000000 1000000 49466 14332 48739 14245 1000003 1000005 3536 3373 293181
mcs70_b03m_s40_AB09 1000000 1000.000000 1000.000610 1000000 46203 51171 45253 49217 1000004 1000005 17624 14218 643925
mcs70_b03m_s50_AB00 1000001 1000.000061 1000.000854 1000000 1000000 1000000 1000000 1000000 1000005 1000006 1000001 959629 1000007
mcs70_b03m_s50_AB01 1000001 1000.000061 1000.000183 1000000 1000000 1000000 1000000 1000000 1000005 1000006 1000000 1000002 1000010
mcs70_b03m_s50_AB02 1000001 1000.000000 1000.000366 1000000 1000000 345634 1000000 326667 1000004 1000006 166593 153811 1000010
mcs70_b03m_s50_AB03 1000001 1000.000000 1000.000244 1000000 1000000 1000000 1000000 1000000 1000005 1000006 1000000 1000001 1000008
mcs70_b03m_s50_AB04 1000001 1000.000061 1000.001038 1000000 1000000 1000000 1000000 1000000 1000004 1000006 1000000 1000001 1000008
mcs70_b03m_s50_AB05 1000001 1000.000061 1000.000183 1000000 1000000 1000000 1000000 1000000 1000005 1000007 1000001 1000001 1000002
mcs70_b03m_s50_AB06 1000001 1000.000061 1000.000977 1000000 1000000 1000000 1000000 1000000 1000004 1000006 1000000 1000001 1000007
mcs70_b03m_s50_AB07 1000001 1000.000061 1000.000061 1000000 1000000 1000000 1000000 1000000 1000005 1000006 1000000 1000001 1000006
mcs70_b03m_s50_AB08 1000001 1000.000061 1000.000977 1000000 1000000 1000000 1000000 1000000 1000005 1000007 1000001 1000001 1000008
mcs70_b03m_s50_AB09 1000001 1000.000000 1000.000122 1000000 1000000 1000000 1000000 1000000 1000004 1000006 983371 664839 1000006
mcs70_b06_s10_AB00 1 0.000672 0.000909 1 0 0 0 0 4 4 1 2 5
mcs70_b06_s10_AB01 1 0.000708 0.000784 0 0 0 0 0 5 4 1 1 3
mcs70_b06_s10_AB02 1 0.000831 0.000909 0 0 0 0 0 3 5 1 2 5
mcs70_b06_s10_AB03 1 0.001934 0.001491 4 0 0 0 0 4 5 2 5 8
mcs70_b06_s10_AB04 1 0.000557 0.000569 0 0 0 0 0 4 4 0 1 3
mcs70_b06_s10_AB05 1 0.001041 0.000878 0 0 0 0 0 3 6 1 2 5
mcs70_b06_s10_AB06 2 0.000979 0.000992 0 0 0 0 0 3 5 1 2 6
mcs70_b06_s10_AB07 1 0.000840 0.000866 1 0 0 0 0 4 5 1 3 7
mcs70_b06_s10_AB08 1 0.001257 0.001396 1 0 0 0 0 4 5 2 4 11
mcs70_b06_s10_AB09 1 0.000745 0.000788 1 0 0 0 0 3 4 0 1 3
mcs70_b06_s15_AB00 6 0.020113 0.021689 13 0 1 1 1 7 8 3 7 14
mcs70_b06_s15_AB01 6 0.007583 0.008609 7 0 0 0 0 8 9 3 7 11
mcs70_b06_s15_AB02 6 0.025096 0.018110 16 1 1 1 1 9 10 3 8 15
mcs70_b06_s15_AB03 8 0.027626 0.043435 43 1 2 1 2 9 8 4 8 20
mcs70_b06_s15_AB04 6 0.004511 0.005948 3 0 0 0 0 7 9 2 5 9
mcs70_b06_s15_AB05 6 0.011116 0.017863 11 0 1 0 1 8 9 4 9 14
mcs70_b06_s15_AB06 6 0.017220 0.017844 28 1 1 1 2 8 9 3 7 18
mcs70_b06_s15_AB07 6 0.013136 0.013273 22 0 1 0 1 9 9 3 6 21
mcs70_b06_s15_AB08 6 0.012661 0.013733 10 1 2 1 1 8 9 4 8 14
mcs70_b06_s15_AB09 8 0.010542 0.011449 9 0 1 1 1 9 9 3 8 13
mcs70_b06_s20_AB00 30 0.072026 0.063087 98 2 3 2 3 23 23 5 10 25
mcs70_b06_s20_AB01 35 0.071007 0.091089 131 5 6 5 6 22 26 5 11 38
mcs70_b06_s20_AB02 37 0.095018 0.099538 207 4 6 4 6 23 25 4 10 51
mcs70_b06_s20_AB03 31 0.059588 0.051194 42 1 2 1 2 24 24 5 10 23
mcs70_b06_s20_AB04 46 0.068193 0.084939 287 6 10 6 9 23 24 4 11 39
mcs70_b06_s20_AB05 33 0.089061 0.088846 70 5 7 5 6 21 26 4 11 35
mcs70_b06_s20_AB06 33 0.071226 0.101716 92 5 7 5 7 25 24 4 12 40
mcs70_b06_s20_AB07 36 0.067148 0.115466 252 6 9 6 9 23 25 5 14 35
mcs70_b06_s20_AB08 57 0.151474 0.204917 512 11 18 11 18 24 26 5 15 76
mcs70_b06_s20_AB09 36 0.077345 0.140536 94 7 11 7 11 23 25 4 14 37
mcs70_b06_s25_AB00 491 0.803104 1.149797 1147 19 37 19 24 86 89 6 15 156
mcs70_b06_s25_AB01 712 0.453056 0.605878 1689 75 69 79 46 109 101 7 16 156
mcs70_b06_s25_AB02 548 0.422947 0.683187 1823 38 56 39 59 90 81 6 15 355
mcs70_b06_s25_AB03 359 0.283668 0.516305 1205 25 32 25 33 77 79 6 15 174
mcs70_b06_s25_AB04 663 0.601773 0.940069 3163 41 55 64 85 104 95 11 19 379
mcs70_b06_s25_AB05 716 0.989156 1.507525 2953 46 97 44 94 103 95 12 18 351
mcs70_b06_s25_AB06 714 0.645668 0.914601 3949 55 88 54 87 112 96 12 18 530
mcs70_b06_s25_AB07 706 1.084711 1.429668 2387 57 123 53 120 106 93 16 20 344
mcs70_b06_s25_AB08 289 0.230506 0.303779 632 7 10 7 9 71 68 4 11 97
mcs70_b06_s25_AB09 429 0.497100 0.755524 2035 17 26 17 25 83 84 7 13 214
mcs70_b06_s30_AB00 17285 5.169429 13.262068 8707 119 168 115 172 1273 974 19 22 1239
mcs70_b06_s30_AB01 14323 3.955813 7.080530 26586 170 299 183 278 1077 802 52 47 2860
mcs70_b06_s30_AB02 8910 5.970583 12.567661 24105 170 303 166 246 687 518 43 46 1967
mcs70_b06_s30_AB03 16215 0.641780 1.374309 1686 43 41 42 26 1140 856 7 10 253
mcs70_b06_s30_AB04 16646 1.601564 3.282796 8876 115 130 83 127 1211 925 26 27 1013
mcs70_b06_s30_AB05 24577 5.191959 10.566428 15607 222 313 225 290 1666 1268 49 52 2226
mcs70_b06_s30_AB06 8565 2.917976 4.797564 7074 105 123 118 118 697 532 13 18 648
mcs70_b06_s30_AB07 18048 5.651101 11.449728 26934 238 313 225 312 1312 1000 50 52 2180
mcs70_b06_s30_AB08 10912 4.952313 9.445466 21206 186 242 177 260 835 589 43 42 3721
mcs70_b06_s30_AB09 27910 4.933146 10.596280 13449 218 341 204 293 1961 1482 62 52 1802
mcs70_b06_s35_AB00 395337 46.721527 107.238327 68538 566 850 540 815 25144 16807 165 138 5691
mcs70_b06_s35_AB01 551884 27.592148 70.593056 123047 564 817 560 776 34185 21905 122 117 13485
mcs70_b06_s35_AB02 418839 26.703213 66.649879 171695 482 1017 685 689 26649 17871 145 144 16758
mcs70_b06_s35_AB03 532839 18.665907 47.843288 85393 752 1200 809 1036 34204 22825 146 135 6033
mcs70_b06_s35_AB04 604682 20.501036 62.677162 96865 547 729 549 681 38155 25669 122 131 8818
mcs70_b06_s35_AB05 441079 34.469032 102.718407 175930 705 1020 669 967 27349 17803 147 156 22773
mcs70_b06_s35_AB06 333215 62.490639 162.158279 118543 881 1224 840 1440 19536 13511 184 220 11953
mcs70_b06_s35_AB07 1000000 22.044195 52.576252 67336 1136 1534 1070 1403 74338 49026 148 160 8195
mcs70_b06_s35_AB08 394880 37.068150 83.737938 136522 560 758 452 649 23775 15797 118 127 13137
mcs70_b06_s35_AB09 567468 58.433891 142.442596 289673 1858 2702 1734 2629 35261 23653 416 392 21110
mcs70_b06_s40_AB00 1000001 157.537674 514.984497 676723 4951 6423 4789 6110 1000003 979493 869 777 57871
mcs70_b06_s40_AB01 1000000 533.322876 1000.000122 1000000 9295 13137 9007 12451 1000003 1000005 2910 2176 143391
mcs70_b06_s40_AB02 1000000 50.048672 150.375275 231415 1907 1283 1830 1202 937718 633848 229 182 27211
mcs70_b06_s40_AB03 1000000 174.738159 563.903320 481025 3113 4172 2791 3808 1000003 960484 590 600 49587
mcs70_b06_s40_AB04 1000000 224.190781 647.344482 599601 4191 5180 3988 4833 1000003 1000004 672 581 35964
mcs70_b06_s40_AB05 1000000 146.544907 388.972931 446957 1212 1629 1217 1526 1000003 687996 186 193 40338
mcs70_b06_s40_AB06 1000001 117.438568 416.036987 532976 4329 3758 3994 3537 1000003 1000005 595 493 48065
mcs70_b06_s40_AB07 1000000 488.840576 1000.000366 1000000 6651 9079 6176 8491 1000003 1000005 1928 1471 107148
mcs70_b06_s40_AB08 1000000 78.176414 219.737076 199419 1026 1124 988 950 334458 226240 151 147 16847
mcs70_b06_s40_AB09 1000000 123.821114 416.030548 597163 3888 5046 3364 4752 1000003 848566 918 636 56112
mcs70_b06_s50_AB00 1000000 1000.000061 1000.000366 1000000 448671 560528 420275 534520 1000005 1000006 147022 119906 1000008
mcs70_b06_s50_AB01 1000000 1000.000061 1000.000061 1000000 844360 1000000 782298 1000000 1000005 1000006 203512 167016 1000011
mcs70_b06_s50_AB02 1000001 1000.000000 1000.000488 1000000 168123 187652 155640 172018 1000005 1000006 38618 30622 1000008
mcs70_b06_s50_AB03 1000001 1000.000000 1000.000244 1000000 273213 266568 252699 243453 1000004 1000006 47079 32239 1000008
mcs70_b06_s50_AB04 1000000 1000.000000 1000.000183 1000000 126421 170949 119465 165690 1000005 1000006 37598 29063 1000008
mcs70_b06_s50_AB05 1000001 1000.000061 1000.000122 1000000 334131 404528 314047 381116 1000004 1000005 84455 56410 1000006
mcs70_b06_s50_AB06 1000001 1000.000000 1000.000061 1000000 173397 196866 165153 183517 1000004 1000006 31163 24068 1000007
mcs70_b06_s50_AB07 1000000 1000.000000 1000.000610 1000000 149292 205695 146549 180978 1000005 1000006 47552 35349 1000009
mcs70_b06_s50_AB08 1000001 1000.000061 1000.000244 1000000 298809 324736 247098 303826 1000005 1000006 56493 36709 1000008
mcs70_b06_s50_AB09 1000001 1000.000000 1000.000061 1000000 222555 300749 208718 284791 1000005 1000006 44609 33816 1000007
mcs70_b06m_s10_AB00 1 0.000926 0.000949 1 0 0 0 0 4 4 1 3 6
mcs70_b06m_s10_AB01 1 0.000968 0.000932 0 0 0 0 0 4 5 1 2 3
mcs70_b06m_s10_AB02 1 0.002208 0.001466 4 0 0 0 0 4 5 2 4 14
mcs70_b06m_s10_AB03 1 0.001297 0.001032 1 0 0 0 0 4 5 1 2 8
mcs70_b06m_s10_AB04 1 0.002215 0.001574 2 0 0 0 0 4 4 2 5 8
mcs70_b06m_s10_AB05 1 0.001379 0.001455 1 0 0 0 0 4 5 1 2 6
mcs70_b06m_s10_AB06 1 0.001089 0.000830 1 0 0 0 0 4 5 1 2 6
mcs70_b06m_s10_AB07 1 0.001556 0.001558 1 0 0 0 0 4 5 1 3 12
mcs70_b06m_s10_AB08 1 0.001528 0.001286 1 0 0 0 0 4 5 1 2 10
mcs70_b06m_s10_AB09 1 0.001964 0.001718 1 0 0 0 0 4 4 2 4 8
mcs70_b06m_s15_AB00 7 0.026846 0.045006 57 2 3 2 3 8 10 4 10 28
mcs70_b06m_s15_AB01 6 0.055585 0.035177 67 2 3 2 3 7 11 5 9 28
mcs70_b06m_s15_AB02 9 0.025973 0.028227 50 3 3 3 3 9 9 4 9 24
mcs70_b06m_s15_AB03 7 0.034332 0.034369 56 2 3 2 3 8 9 5 9 29
mcs70_b06m_s15_AB04 6 0.030181 0.044382 36 1 2 1 1 8 7 4 8 20
mcs70_b06m_s15_AB05 6 0.039516 0.038152 10 0 1 1 1 8 11 3 7 21
mcs70_b06m_s15_AB06 6 0.028476 0.045203 30 1 2 1 2 9 9 4 7 26
mcs70_b06m_s15_AB07 6 0.010648 0.012005 23 1 1 1 1 9 9 4 9 18
mcs70_b06m_s15_AB08 8 0.020555 0.020454 70 2 3 2 3 8 9 4 8 22
mcs70_b06m_s15_AB09 7 0.019444 0.021160 41 1 2 1 2 9 9 5 10 16
mcs70_b06m_s20_AB00 61 0.217763 0.290198 536 7 11 8 11 25 27 4 11 80
mcs70_b06m_s20_AB01 41 0.332952 0.264664 646 12 16 12 16 23 26 5 13 97
mcs70_b06m_s20_AB02 53 0.286810 0.406575 777 12 17 11 17 27 27 6 11 125
mcs70_b06m_s20_AB03 50 0.321828 0.385064 409 10 12 10 11 25 28 6 15 78
mcs70_b06m_s20_AB04 50 0.214746 0.240865 739 10 13 11 13 25 28 6 11 107
mcs70_b06m_s20_AB05 51 0.306296 0.351396 547 13 15 13 14 24 27 4 10 69
mcs70_b06m_s20_AB06 69 0.282906 0.321520 805 33 31 34 44 25 28 5 13 152
mcs70_b06m_s20_AB07 41 0.198733 0.247497 564 19 36 19 22 23 25 7 14 122
mcs70_b06m_s20_AB08 40 0.290284 0.330186 92 7 6 7 6 24 25 4 12 36
mcs70_b06m_s20_AB09 73 0.150219 0.195089 552 8 11 7 11 25 28 5 9 110
mcs70_b06m_s25_AB00 2378 6.129037 8.100815 12497 104 187 98 181 207 155 31 39 1795
mcs70_b06m_s25_AB01 1608 2.308602 3.693370 20306 72 114 72 110 169 143 26 31 2639
mcs70_b06m_s25_AB02 1570 0.641786 1.212240 6355 66 53 63 34 148 139 10 13 522
mcs70_b06m_s25_AB03 810 1.549511 2.251829 4705 279 86 220 92 105 99 11 20 655
mcs70_b06m_s25_AB04 666 2.663216 4.132539 5146 57 29 55 29 99 80 8 12 541
mcs70_b06m_s25_AB05 680 1.341471 1.762025 3547 94 93 117 58 101 81 13 22 385
mcs70_b06m_s25_AB06 1938 4.253614 6.590033 11129 270 264 201 165 176 140 22 25 2707
mcs70_b06m_s25_AB07 1505 3.167138 4.390293 4705 36 55 32 72 151 131 19 18 810
mcs70_b06m_s25_AB08 804 3.086867 4.042977 12216 240 193 252 236 109 98 34 34 1581
mcs70_b06m_s25_AB09 558 4.170280 6.109304 3623 51 46 68 43 103 104 12 18 629
mcs70_b06m_s30_AB00 45183 2.922798 5.906301 8813 680 74 667 91 2136 1272 24 40 1172
mcs70_b06m_s30_AB01 29853 29.008589 45.261261 45748 2418 653 2337 595 1850 1446 82 87 5659
mcs70_b06m_s30_AB02 17883 33.818989 56.766304 34094 2169 503 2050 421 1008 582 76 109 5096
mcs70_b06m_s30_AB03 11505 14.689578 22.520174 53164 2653 616 2327 669 872 696 218 211 6666
mcs70_b06m_s30_AB04 12558 8.561835 17.427065 35332 861 456 856 445 944 752 61 67 5316
mcs70_b06m_s30_AB05 22872 23.132687 39.889606 40063 110 210 130 140 1179 867 26 29 5821
mcs70_b06m_s30_AB06 21649 16.674196 25.920662 94631 270 312 293 318 1412 825 175 113 14941
mcs70_b06m_s30_AB07 90555 38.868870 64.104721 35618 1019 455 961 442 4496 3017 163 254 5399
mcs70_b06m_s30_AB08 16865 30.365273 61.674816 34319 2317 691 2068 579 993 791 116 135 3593
mcs70_b06m_s30_AB09 17532 7.271853 11.885719 15990 156 195 150 123 1263 819 103 39 1757
mcs70_b06m_s35_AB00 1000000 546.227905 1000.000000 91897 405 621 492 674 75305 45574 125 131 11303
mcs70_b06m_s35_AB01 1000000 818.126160 1000.000000 756662 6262 5307 5874 4799 90468 60231 1868 1863 88693
mcs70_b06m_s35_AB02 1000000 1000.000000 1000.000305 762314 21269 7350 19805 6906 232389 156846 3270 3267 80912
mcs70_b06m_s35_AB03 546219 24.667276 68.689125 336216 7917 1114 7526 1165 35601 19005 215 205 38489
mcs70_b06m_s35_AB04 1000000 313.605774 750.142761 586680 20227 5312 18495 4985 67331 33552 1910 2132 72434
mcs70_b06m_s35_AB05 1000000 991.144653 1000.000122 208601 1218 1464 1119 1660 68296 45764 658 1116 29326
mcs70_b06m_s35_AB06 1000000 156.523529 303.170654 313023 6622 2173 6088 2193 162359 54998 1517 1594 41373
mcs70_b06m_s35_AB07 1000000 531.199524 1000.000977 299093 38766 3414 35247 3052 90131 60403 1180 1386 28942
mcs70_b06m_s35_AB08 1000000 382.979126 1000.000427 392964 17628 1688 16927 1632 158749 105357 992 559 37711
mcs70_b06m_s35_AB09 1000000 765.161133 1000.000305 522968 16087 3908 15110 3552 88633 60443 667 653 53525
mcs70_b06m_s40_AB00 1000000 1000.000000 1000.000366 1000000 143699 6278 129066 5627 1000003 1000005 7562 5906 128305
mcs70_b06m_s40_AB01 1000000 1000.000000 1000.000244 1000000 45960 18408 42326 16897 1000003 1000004 12595 10162 370991
mcs70_b06m_s40_AB02 1000000 1000.000000 1000.000061 438430 68979 2375 63194 2168 1000003 1000004 434 481 53207
mcs70_b06m_s40_AB03 1000000 1000.000000 1000.000122 1000000 112116 7500 104132 6758 1000003 1000005 2751 2735 115272
mcs70_b06m_s40_AB04 1000000 1000.000061 1000.000183 1000000 12495 19220 11411 17348 1000003 1000005 3438 3001 308006
mcs70_b06m_s40_AB05 1000000 307.641357 1000.000793 1000000 7942 11287 7192 10430 1000003 1000005 2804 3189 331162
mcs70_b06m_s40_AB06 1000001 1000.000000 1000.000061 1000000 3353 5063 3265 4721 1000003 347628 927 859 165260
mcs70_b06m_s40_AB07 1000000 1000.000000 1000.000000 1000000 58552 11871 53661 10702 844091 553364 7191 6615 244042
mcs70_b06m_s40_AB08 1000000 1000.000000 1000.000427 1000000 126554 16534 116006 15356 1000003 1000005 3687 3241 413211
mcs70_b06m_s40_AB09 1000001 1000.000061 1000.000183 909870 4185 3151 3368 2879 957519 343304 6192 5871 135766
