instance clique james-cpp-max james-cpp-max-down cp-branching-fc cp-branching-filtering-fc cp-filtering-fc clique-par/t32
mcs90_b09m_s50_AB09 NaN 27809 38840 NaN NaN NaN NaN
mcs90_m2D_s10_AB00 38 52 40 11.000000 11.000000 11.000000 137
mcs90_m2D_s10_AB01 296 47 64 53.000000 53.000000 53.000000 343
mcs90_m2D_s10_AB02 158 96 114 143.000000 135.000000 135.000000 257
mcs90_m2D_s10_AB03 125 52 40 46.000000 46.000000 46.000000 280
mcs90_m2D_s10_AB04 115 33 45 70.000000 70.000000 70.000000 214
mcs90_m2D_s10_AB05 154 45 53 32.000000 32.000000 32.000000 253
mcs90_m2D_s10_AB06 210 52 40 69.000000 69.000000 65.000000 385
mcs90_m2D_s10_AB07 82 34 34 49.000000 49.000000 49.000000 181
mcs90_m2D_s10_AB08 77 46 35 46.000000 46.000000 44.000000 176
mcs90_m2D_s10_AB09 177 46 35 11.000000 11.000000 11.000000 253
mcs90_m2D_s20_AB00 87135 2395 1981 8308.000000 3832.000000 3840.000000 52230
mcs90_m2D_s20_AB01 64206 1242 1462 4615.000000 2211.000000 2204.000000 63505
mcs90_m2D_s20_AB02 94128 5813 3331 4255.000000 4068.000000 4068.000000 89307
mcs90_m2D_s20_AB03 155643 15993 9757 10872.000000 7704.000000 7706.000000 148899
mcs90_m2D_s20_AB04 171086 16927 19354 15149.000000 12038.000000 12034.000000 154993
mcs90_m2D_s20_AB05 198548 20619 15110 21656.000000 13861.000000 13848.000000 180243
mcs90_m2D_s20_AB06 151999 13328 6712 18606.000000 12578.000000 12608.000000 141643
mcs90_m2D_s20_AB07 183909 6963 8156 12139.000000 7023.000000 7019.000000 186309
mcs90_m2D_s20_AB08 93519 11875 4704 13254.000000 6442.000000 6452.000000 68323
mcs90_m2D_s20_AB09 57395 6232 4150 3173.000000 2617.000000 2619.000000 62991
mcs90_m2D_s30_AB00 27527703 490053 109609 570274.000000 324476.000000 324426.000000 19356478
mcs90_m2D_s30_AB01 44564423 1023687 256275 196880.000000 114871.000000 114899.000000 40047892
mcs90_m2D_s30_AB02 14158036 283181 58136 20354.000000 16848.000000 16848.000000 14225605
mcs90_m2D_s30_AB03 14668214 194490 10400 88901.000000 47384.000000 47376.000000 10720685
mcs90_m2D_s30_AB04 23516866 557427 123490 77567.000000 57546.000000 57546.000000 25641249
mcs90_m2D_s30_AB05 12490812 100642 65535 483819.000000 203047.000000 203021.000000 4941662
mcs90_m2D_s30_AB06 48144700 277288 169888 950309.000000 477502.000000 477503.000000 33331411
mcs90_m2D_s30_AB07 33688301 480924 12458 214114.000000 101675.000000 101678.000000 15109091
mcs90_m2D_s30_AB08 13795321 473547 9443 6891.000000 5949.000000 5945.000000 7706869
mcs90_m2D_s30_AB09 30472783 506105 120996 285925.000000 154789.000000 154776.000000 32900227
mcs90_m2D_s40_AB00 NaN 496898 52215 4791937.000000 2640272.000000 2640264.000000 NaN
mcs90_m2D_s40_AB01 NaN 2881204 51961 1158184.000000 385650.000000 385648.000000 NaN
mcs90_m2D_s40_AB02 NaN 10498064 88535 3562695.000000 1833988.000000 1833969.000000 NaN
mcs90_m2D_s40_AB03 NaN 965319 57248 597502.000000 303651.000000 303659.000000 NaN
mcs90_m2D_s40_AB04 NaN 1552260 36722 570983.000000 184665.000000 184672.000000 NaN
mcs90_m2D_s40_AB05 NaN 3848354 40606 1520294.000000 677869.000000 677993.000000 911120221
mcs90_m2D_s40_AB06 NaN 1917977 69651 666466.000000 397197.000000 397195.000000 NaN
mcs90_m2D_s40_AB07 NaN 47910 61026 237123.000000 150124.000000 150110.000000 NaN
mcs90_m2D_s40_AB08 NaN 6050700 104020 4414448.000000 2103164.000000 2103173.000000 NaN
mcs90_m2D_s40_AB09 NaN 2010290 77023 3649007.000000 1946008.000000 1946012.000000 NaN
mcs90_m2D_s50_AB00 NaN 8780660 1362 404.000000 404.000000 404.000000 NaN
mcs90_m2D_s50_AB01 NaN 24598327 480 205920.000000 39246.000000 39250.000000 NaN
mcs90_m2D_s50_AB02 NaN 621956 760 1195894.000000 811528.000000 811545.000000 NaN
mcs90_m2D_s50_AB03 NaN 6690499 3096 354.000000 354.000000 354.000000 NaN
mcs90_m2D_s50_AB04 NaN 184266016 350 541547.000000 248406.000000 248406.000000 NaN
mcs90_m2D_s50_AB05 NaN 1447223 5384 16864086.000000 7483608.000000 7483609.000000 NaN
mcs90_m2D_s50_AB06 NaN 2016215 3351 1227661.000000 631540.000000 631542.000000 NaN
mcs90_m2D_s50_AB07 NaN 3591176 2104 810.000000 810.000000 810.000000 NaN
mcs90_m2D_s50_AB08 NaN 8127440 1360 2102572.000000 1462814.000000 1462808.000000 NaN
mcs90_m2D_s50_AB09 NaN 54130901 3412 99508.000000 91640.000000 91640.000000 NaN
mcs90_m2Dr2_s10_AB00 154 67 60 135.000000 131.000000 150.000000 300
mcs90_m2Dr2_s10_AB01 54 137 48 36.000000 36.000000 44.000000 153
mcs90_m2Dr2_s10_AB02 75 77 52 347.000000 213.000000 214.000000 174
mcs90_m2Dr2_s10_AB03 217 71 75 56.000000 56.000000 56.000000 268
mcs90_m2Dr2_s10_AB04 85 51 63 41.000000 41.000000 41.000000 184
mcs90_m2Dr2_s10_AB05 172 38 50 84.000000 84.000000 100.000000 299
mcs90_m2Dr2_s10_AB06 117 33 45 248.000000 195.000000 190.000000 216
mcs90_m2Dr2_s10_AB07 269 55 57 121.000000 121.000000 121.000000 236
mcs90_m2Dr2_s10_AB08 189 33 45 341.000000 328.000000 326.000000 273
mcs90_m2Dr2_s10_AB09 85 46 40 11.000000 11.000000 11.000000 169
mcs90_m2Dr2_s20_AB00 107178 1080 1301 7362.000000 5934.000000 5925.000000 85652
mcs90_m2Dr2_s20_AB01 192972 9105 10972 34306.000000 16932.000000 16993.000000 146678
mcs90_m2Dr2_s20_AB02 114983 1119 1387 4268.000000 3613.000000 3625.000000 69464
mcs90_m2Dr2_s20_AB03 148154 23135 18252 30106.000000 15316.000000 15296.000000 120580
mcs90_m2Dr2_s20_AB04 135631 22273 26639 37466.000000 20147.000000 20098.000000 123522
mcs90_m2Dr2_s20_AB05 98304 10885 12482 23205.000000 19716.000000 19756.000000 104713
mcs90_m2Dr2_s20_AB06 145946 7777 9750 16882.000000 15654.000000 15655.000000 149949
mcs90_m2Dr2_s20_AB07 225875 39250 11521 12906.000000 10046.000000 10041.000000 133134
mcs90_m2Dr2_s20_AB08 233651 11995 10484 88452.000000 57131.000000 57142.000000 283327
mcs90_m2Dr2_s20_AB09 113527 34724 14315 45202.000000 29090.000000 29099.000000 102136
mcs90_m2Dr2_s30_AB00 125084760 3056035 72273 56569.000000 43900.000000 43902.000000 95071674
mcs90_m2Dr2_s30_AB01 19030256 654049 23317 2457116.000000 1030404.000000 1030400.000000 20679134
mcs90_m2Dr2_s30_AB02 36875781 2322644 43663 931330.000000 486314.000000 486329.000000 17609905
mcs90_m2Dr2_s30_AB03 42477782 629869 17030 813980.000000 597840.000000 597810.000000 26102386
mcs90_m2Dr2_s30_AB04 66997981 1417773 180080 1790007.000000 1098089.000000 1098086.000000 37280336
mcs90_m2Dr2_s30_AB05 62451669 2440141 51487 48928.000000 31470.000000 31473.000000 13329770
mcs90_m2Dr2_s30_AB06 140497836 667701 26772 56125.000000 35422.000000 35432.000000 18897905
mcs90_m2Dr2_s30_AB07 49816674 1431884 125501 600548.000000 305079.000000 305036.000000 45447096
mcs90_m2Dr2_s30_AB08 29298063 32269 41139 3092123.000000 1256306.000000 1256208.000000 20978591
mcs90_m2Dr2_s30_AB09 37936592 3832138 151382 939050.000000 656674.000000 656726.000000 83944834
mcs90_m2Dr2_s40_AB00 NaN 61724831 4990 27033983.000000 13250021.000000 13249891.000000 NaN
mcs90_m2Dr2_s40_AB01 NaN 119552422 46275 44157423.000000 20227983.000000 20227989.000000 NaN
mcs90_m2Dr2_s40_AB02 NaN 26751778 33410 23537257.000000 12597293.000000 12597271.000000 NaN
mcs90_m2Dr2_s40_AB03 NaN 140004802 18036 36682834.000000 15695212.000000 15695296.000000 NaN
mcs90_m2Dr2_s40_AB04 NaN 77165830 57645 61644189.000000 34169493.000000 34169486.000000 NaN
mcs90_m2Dr2_s40_AB05 NaN 597132 23959 21005012.000000 7639290.000000 7639308.000000 NaN
mcs90_m2Dr2_s40_AB06 NaN 69348238 16402 11768404.000000 7012387.000000 7012374.000000 NaN
mcs90_m2Dr2_s40_AB07 NaN 127997667 29168 15746042.000000 9018160.000000 9018216.000000 NaN
mcs90_m2Dr2_s40_AB08 NaN 11231776 40057 7794419.000000 4534385.000000 4534361.000000 NaN
mcs90_m2Dr2_s40_AB09 NaN 10813 7188 14236.000000 13838.000000 13838.000000 NaN
mcs90_m2Dr2_s50_AB00 NaN 1970989791 1017 NaN NaN NaN NaN
mcs90_m2Dr2_s50_AB01 NaN 173241540 464 6063001.000000 4832706.000000 4832705.000000 NaN
mcs90_m2Dr2_s50_AB02 NaN 714484636 1355 92812260.000000 NaN 71939596.000000 NaN
mcs90_m2Dr2_s50_AB03 NaN 124308 457 793853.000000 393255.000000 393259.000000 NaN
mcs90_m2Dr2_s50_AB04 NaN 52334619 1148 NaN NaN NaN NaN
mcs90_m2Dr2_s50_AB05 NaN 184097 257 NaN NaN NaN NaN
mcs90_m2Dr2_s50_AB06 NaN 178996371 425 12373320.000000 9129500.000000 9129191.000000 NaN
mcs90_m2Dr2_s50_AB07 NaN 27337069 1311 7348828.000000 6563102.000000 6563114.000000 NaN
mcs90_m2Dr2_s50_AB08 NaN 771069752 568 6726905.000000 4672383.000000 4672383.000000 NaN
mcs90_m2Dr2_s50_AB09 NaN 155 238 79993539.000000 65039469.000000 65039453.000000 NaN
mcs90_m2Dr4_s10_AB00 152 292 115 85.000000 75.000000 76.000000 222
mcs90_m2Dr4_s10_AB01 139 189 101 206.000000 206.000000 190.000000 366
mcs90_m2Dr4_s10_AB02 147 235 74 111.000000 111.000000 110.000000 222
mcs90_m2Dr4_s10_AB03 147 121 87 59.000000 59.000000 63.000000 226
mcs90_m2Dr4_s10_AB04 226 68 89 86.000000 86.000000 83.000000 300
mcs90_m2Dr4_s10_AB05 158 267 101 104.000000 104.000000 111.000000 348
mcs90_m2Dr4_s10_AB06 174 44 47 33.000000 33.000000 33.000000 319
mcs90_m2Dr4_s10_AB07 176 74 78 64.000000 64.000000 64.000000 271
mcs90_m2Dr4_s10_AB08 370 271 135 120.000000 120.000000 119.000000 329
mcs90_m2Dr4_s10_AB09 198 72 73 122.000000 114.000000 114.000000 342
mcs90_m2Dr4_s20_AB00 137764 26136 6262 19669.000000 16133.000000 16159.000000 45802
mcs90_m2Dr4_s20_AB01 134866 9519 7557 22931.000000 17060.000000 17085.000000 102611
mcs90_m2Dr4_s20_AB02 78812 7135 9562 63533.000000 53864.000000 53906.000000 81073
mcs90_m2Dr4_s20_AB03 248940 11529 13676 50813.000000 42936.000000 43047.000000 165620
mcs90_m2Dr4_s20_AB04 94985 28839 4872 72560.000000 54167.000000 54424.000000 85710
mcs90_m2Dr4_s20_AB05 109186 21636 14667 88533.000000 77964.000000 78068.000000 104104
mcs90_m2Dr4_s20_AB06 219534 33818 3146 49845.000000 45155.000000 45178.000000 85622
mcs90_m2Dr4_s20_AB07 91725 22794 8035 5573.000000 5201.000000 5202.000000 78952
mcs90_m2Dr4_s20_AB08 105751 6651 7487 7157.000000 6923.000000 6920.000000 90649
mcs90_m2Dr4_s20_AB09 151762 4543 5009 32214.000000 28205.000000 28202.000000 92067
mcs90_m2Dr4_s30_AB00 26481375 303296 84600 3223278.000000 953555.000000 953666.000000 29071992
mcs90_m2Dr4_s30_AB01 19715001 1434376 26622 636500.000000 337786.000000 337818.000000 6345009
mcs90_m2Dr4_s30_AB02 30010663 6589610 103417 1314043.000000 543087.000000 543104.000000 133268068
mcs90_m2Dr4_s30_AB03 13249326 28190 37506 499522.000000 244697.000000 244684.000000 20166340
mcs90_m2Dr4_s30_AB04 96797539 71518 28578 741599.000000 493295.000000 493365.000000 17103611
mcs90_m2Dr4_s30_AB05 123500744 30342 39323 196510.000000 123784.000000 123154.000000 55497845
mcs90_m2Dr4_s30_AB06 66024360 5017191 127192 12767179.000000 6267341.000000 6263967.000000 23989900
mcs90_m2Dr4_s30_AB07 43865017 1243167 18938 2064894.000000 1360039.000000 1360102.000000 15986663
mcs90_m2Dr4_s30_AB08 55452835 140390 7981 160180.000000 98918.000000 98871.000000 10924553
mcs90_m2Dr4_s30_AB09 45599930 812264 47654 2448970.000000 1333132.000000 1333511.000000 24795799
mcs90_m2Dr4_s40_AB00 NaN 17197801 26091 149354121.000000 84924232.000000 84924857.000000 NaN
mcs90_m2Dr4_s40_AB01 NaN 45782437 20224 7222282.000000 5180555.000000 5180506.000000 954927383
mcs90_m2Dr4_s40_AB02 NaN 175297 13891 NaN NaN NaN NaN
mcs90_m2Dr4_s40_AB03 NaN 67381016 18223 49824398.000000 20905041.000000 20905104.000000 839950336
mcs90_m2Dr4_s40_AB04 NaN 21690 27558 9089842.000000 6474802.000000 6474924.000000 NaN
mcs90_m2Dr4_s40_AB05 NaN 39438715 22254 17870849.000000 12043312.000000 12044732.000000 NaN
mcs90_m2Dr4_s40_AB06 NaN 1881529 13731 6845234.000000 5930062.000000 5930063.000000 NaN
mcs90_m2Dr4_s40_AB07 NaN 11710 11958 5245115.000000 3781702.000000 3781696.000000 NaN
mcs90_m2Dr4_s40_AB08 NaN 18470383 8786 2814899.000000 2057390.000000 2057186.000000 NaN
mcs90_m2Dr4_s40_AB09 NaN 283560243 24012 21375698.000000 11996543.000000 11996523.000000 NaN
mcs90_m2Dr4_s50_AB00 NaN 156 230 23655738.000000 7245380.000000 7245384.000000 NaN
mcs90_m2Dr4_s50_AB01 NaN 5201129 293 NaN NaN NaN NaN
mcs90_m2Dr4_s50_AB02 NaN 58554079 331 52012882.000000 40097245.000000 40097410.000000 NaN
mcs90_m2Dr4_s50_AB03 NaN 986876 613 NaN NaN NaN NaN
mcs90_m2Dr4_s50_AB04 NaN 300 250 38060456.000000 22014036.000000 22014088.000000 NaN
mcs90_m2Dr4_s50_AB05 NaN 3881463565 316 NaN NaN NaN NaN
mcs90_m2Dr4_s50_AB06 NaN 175873057 263 51817192.000000 35405396.000000 35405395.000000 NaN
mcs90_m2Dr4_s50_AB07 NaN NaN 532 662996.000000 624271.000000 624455.000000 NaN
mcs90_m2Dr4_s50_AB08 NaN 178 262 23824859.000000 20585898.000000 20585821.000000 NaN
mcs90_m2Dr4_s50_AB09 NaN 159 244 NaN NaN NaN NaN
mcs90_m2Dr6_s10_AB00 172 39 51 46.000000 46.000000 47.000000 306
mcs90_m2Dr6_s10_AB01 41 32 56 184.000000 184.000000 184.000000 140
mcs90_m2Dr6_s10_AB02 166 34 46 34.000000 34.000000 34.000000 240
mcs90_m2Dr6_s10_AB03 146 159 169 315.000000 313.000000 299.000000 332
mcs90_m2Dr6_s10_AB04 162 72 66 46.000000 46.000000 46.000000 256
mcs90_m2Dr6_s10_AB05 122 33 45 835.000000 832.000000 711.000000 218
mcs90_m2Dr6_s10_AB06 260 32 44 141.000000 127.000000 92.000000 297
mcs90_m2Dr6_s10_AB07 120 174 79 293.000000 269.000000 202.000000 219
mcs90_m2Dr6_s10_AB08 130 40 52 288.000000 154.000000 168.000000 323
mcs90_m2Dr6_s10_AB09 166 472 179 323.000000 289.000000 293.000000 278
mcs90_m2Dr6_s20_AB00 82225 40015 7073 52751.000000 47981.000000 47930.000000 69168
mcs90_m2Dr6_s20_AB01 43835 6114 3006 61503.000000 48395.000000 48486.000000 38914
mcs90_m2Dr6_s20_AB02 109651 5247 4686 7845.000000 7637.000000 7629.000000 71276
mcs90_m2Dr6_s20_AB03 88378 14520 5224 26013.000000 22165.000000 22184.000000 84598
mcs90_m2Dr6_s20_AB04 50442 6556 5699 37024.000000 33108.000000 33222.000000 51312
mcs90_m2Dr6_s20_AB05 141940 24700 7946 21445.000000 17046.000000 17092.000000 111037
mcs90_m2Dr6_s20_AB06 108790 44429 5888 2932.000000 2612.000000 2612.000000 43197
mcs90_m2Dr6_s20_AB07 56432 15171 5465 19233.000000 17576.000000 17614.000000 58449
mcs90_m2Dr6_s20_AB08 128755 4103 5297 27743.000000 21966.000000 21914.000000 57244
mcs90_m2Dr6_s20_AB09 119994 31186 11359 32653.000000 23831.000000 24083.000000 91866
mcs90_m2Dr6_s30_AB00 82828821 1105861 16498 885578.000000 482612.000000 483017.000000 16616599
mcs90_m2Dr6_s30_AB01 44301434 63218 18551 3406006.000000 1689623.000000 1689584.000000 6429582
mcs90_m2Dr6_s30_AB02 130590858 2164386 52944 3051613.000000 2551787.000000 2551854.000000 47901164
mcs90_m2Dr6_s30_AB03 71010026 1518020 43229 2302812.000000 1364050.000000 1364263.000000 24330153
mcs90_m2Dr6_s30_AB04 8161792 8801528 75279 4224878.000000 2262745.000000 2262888.000000 8709986
mcs90_m2Dr6_s30_AB05 57453456 83888 12933 1884673.000000 945175.000000 945050.000000 14261520
mcs90_m2Dr6_s30_AB06 33505813 12888 16348 4044472.000000 1862478.000000 1862934.000000 17899100
mcs90_m2Dr6_s30_AB07 18986009 2263530 78443 3235688.000000 1861106.000000 1861801.000000 18994944
mcs90_m2Dr6_s30_AB08 19423098 2194038 43289 677056.000000 400103.000000 400190.000000 5270990
mcs90_m2Dr6_s30_AB09 32476022 2602809 48838 2863461.000000 1822856.000000 1823030.000000 20589877
mcs90_m2Dr6_s40_AB00 NaN 9214 11096 11826772.000000 9472374.000000 9472200.000000 NaN
mcs90_m2Dr6_s40_AB01 NaN 140382981 25366 101093493.000000 58174919.000000 58174964.000000 NaN
mcs90_m2Dr6_s40_AB02 NaN 3881 5135 71235377.000000 43485992.000000 43485990.000000 666387599
mcs90_m2Dr6_s40_AB03 NaN 138052177 11469 127147883.000000 61877558.000000 64653057.000000 881474218
mcs90_m2Dr6_s40_AB04 NaN 4587220 10457 21795232.000000 11725804.000000 11725784.000000 NaN
mcs90_m2Dr6_s40_AB05 NaN 114698602 21393 18100.000000 18015.000000 18015.000000 NaN
mcs90_m2Dr6_s40_AB06 NaN 282725001 19731 NaN NaN NaN NaN
mcs90_m2Dr6_s40_AB07 NaN 19821 24697 117467483.000000 79802573.000000 79802410.000000 NaN
mcs90_m2Dr6_s40_AB08 NaN 7622 9480 51478881.000000 31109214.000000 31107170.000000 797045021
mcs90_m2Dr6_s40_AB09 NaN 323699632 30502 NaN NaN NaN NaN
mcs90_m2Dr6_s50_AB00 NaN 168 260 44471767.000000 32830872.000000 32830780.000000 NaN
mcs90_m2Dr6_s50_AB01 NaN 47695762 246 NaN NaN NaN NaN
mcs90_m2Dr6_s50_AB02 NaN 1252655713 337 NaN NaN NaN NaN
mcs90_m2Dr6_s50_AB03 NaN 163 215 NaN NaN NaN NaN
mcs90_m2Dr6_s50_AB04 NaN 180 282 3411611.000000 1668537.000000 1672695.000000 NaN
mcs90_m2Dr6_s50_AB05 NaN NaN 257 38626510.000000 15526916.000000 15528145.000000 NaN
mcs90_m2Dr6_s50_AB06 NaN 160 240 62114478.000000 36540242.000000 36433527.000000 NaN
mcs90_m2Dr6_s50_AB07 NaN 25488304 284 NaN NaN NaN NaN
mcs90_m2Dr6_s50_AB08 NaN 157 230 NaN NaN NaN NaN
mcs90_m2Dr6_s50_AB09 NaN NaN 264 NaN NaN NaN NaN
mcs90_m3D_s10_AB00 256 32 44 294.000000 278.000000 260.000000 339
mcs90_m3D_s10_AB01 347 217 252 891.000000 891.000000 859.000000 446
mcs90_m3D_s10_AB02 118 49 54 122.000000 122.000000 96.000000 180
mcs90_m3D_s10_AB03 128 90 96 127.000000 127.000000 125.000000 227
mcs90_m3D_s10_AB04 145 56 60 92.000000 92.000000 92.000000 242
mcs90_m3D_s10_AB05 151 84 106 261.000000 261.000000 263.000000 250
mcs90_m3D_s10_AB06 430 759 802 667.000000 667.000000 641.000000 529
mcs90_m3D_s10_AB07 225 313 330 161.000000 161.000000 161.000000 304
mcs90_m3D_s10_AB08 124 74 86 158.000000 156.000000 166.000000 237
mcs90_m3D_s10_AB09 263 259 278 774.000000 756.000000 670.000000 362
mcs90_m3D_s30_AB00 11124169 1176936 13402 574420.000000 469834.000000 470122.000000 6548468
mcs90_m3D_s30_AB01 11225650 10128 9766 11209.000000 10740.000000 10740.000000 11277180
mcs90_m3D_s30_AB02 7709459 255106 13687 14449.000000 14077.000000 14074.000000 4699997
mcs90_m3D_s30_AB03 18751749 3729 4289 6817.000000 6714.000000 6722.000000 8484705
mcs90_m3D_s30_AB04 5120032 675720 1473 3264.000000 3264.000000 3264.000000 4860690
mcs90_m3D_s30_AB05 5695832 6583 7369 37382.000000 37296.000000 37306.000000 5430407
mcs90_m3D_s30_AB06 3560753 811269 9540 17622.000000 14879.000000 14882.000000 4587105
mcs90_m3D_s30_AB07 24080659 22071 6827 275411.000000 176026.000000 175975.000000 4257540
mcs90_m3D_s30_AB08 5773791 60352 1601 171363.000000 78177.000000 78183.000000 2589998
mcs90_m3D_s30_AB09 11360440 1303992 6181 13745.000000 12989.000000 12989.000000 11376895
mcs90_m3Dr2_s10_AB00 130 52 64 139.000000 139.000000 136.000000 223
mcs90_m3Dr2_s10_AB01 286 216 247 228.000000 228.000000 228.000000 345
mcs90_m3Dr2_s10_AB02 232 34 58 122.000000 122.000000 117.000000 299
mcs90_m3Dr2_s10_AB03 215 133 155 129.000000 129.000000 120.000000 294
mcs90_m3Dr2_s10_AB04 360 138 171 355.000000 355.000000 355.000000 459
mcs90_m3Dr2_s10_AB05 246 294 300 707.000000 705.000000 684.000000 345
mcs90_m3Dr2_s10_AB06 254 193 222 413.000000 413.000000 381.000000 353
mcs90_m3Dr2_s10_AB07 348 463 507 567.000000 567.000000 581.000000 447
mcs90_m3Dr2_s10_AB08 93 47 49 176.000000 176.000000 182.000000 330
mcs90_m3Dr2_s10_AB09 277 144 181 300.000000 300.000000 288.000000 376
mcs90_m3Dr2_s30_AB00 8625133 32656 2921 28770.000000 21492.000000 21495.000000 6256494
mcs90_m3Dr2_s30_AB01 41229204 1072 788 2494.000000 2349.000000 2356.000000 6827347
mcs90_m3Dr2_s30_AB02 18375697 1667918 8520 457417.000000 430873.000000 430983.000000 11967978
mcs90_m3Dr2_s30_AB03 24733473 1540618 5213 1585658.000000 1176578.000000 1177147.000000 12905563
mcs90_m3Dr2_s30_AB04 11273688 1328454 4054 3960.000000 3960.000000 3964.000000 4417133
mcs90_m3Dr2_s30_AB05 8547761 501896 5227 76005.000000 75626.000000 75630.000000 4448191
mcs90_m3Dr2_s30_AB06 10430952 13315 1330 377882.000000 297749.000000 297779.000000 4023222
mcs90_m3Dr2_s30_AB07 9918688 2280609 3628 193846.000000 170136.000000 170137.000000 3761209
mcs90_m3Dr2_s30_AB08 9231621 4167508 9741 31377.000000 19949.000000 19956.000000 5826911
mcs90_m3Dr2_s30_AB09 47533997 36501 5181 5827.000000 5093.000000 5103.000000 8494596
mcs90_m3Dr4_s10_AB00 194 88 122 192.000000 182.000000 182.000000 293
mcs90_m3Dr4_s10_AB01 190 340 359 303.000000 303.000000 294.000000 289
mcs90_m3Dr4_s10_AB02 228 256 285 277.000000 277.000000 254.000000 321
mcs90_m3Dr4_s10_AB03 244 330 419 242.000000 240.000000 180.000000 375
mcs90_m3Dr4_s10_AB04 231 187 216 516.000000 516.000000 455.000000 330
mcs90_m3Dr4_s10_AB05 297 185 219 311.000000 309.000000 313.000000 390
mcs90_m3Dr4_s10_AB06 129 76 54 376.000000 376.000000 367.000000 228
mcs90_m3Dr4_s10_AB07 172 311 355 361.000000 361.000000 363.000000 297
mcs90_m3Dr4_s10_AB08 250 270 337 261.000000 257.000000 271.000000 487
mcs90_m3Dr4_s10_AB09 201 443 533 618.000000 584.000000 607.000000 300
mcs90_m3Dr4_s30_AB00 15456769 580381 1863 294682.000000 276904.000000 277091.000000 5108100
mcs90_m3Dr4_s30_AB01 54770237 1261 1497 1409272.000000 1094168.000000 1094484.000000 4228996
mcs90_m3Dr4_s30_AB02 36887707 4158163 13377 5058171.000000 2917625.000000 2918227.000000 6586192
mcs90_m3Dr4_s30_AB03 23615326 24151 2998 1380832.000000 1036696.000000 1037090.000000 5617435
mcs90_m3Dr4_s30_AB04 28264760 81812 3193 1762961.000000 1495371.000000 1495581.000000 3645264
mcs90_m3Dr4_s30_AB05 5424388 2420 2709 1407746.000000 1321111.000000 1321585.000000 5465883
mcs90_m3Dr4_s30_AB06 33522775 70312 2228 1244042.000000 991206.000000 991246.000000 4010701
mcs90_m3Dr4_s30_AB07 27803043 113121 2020 101486.000000 92241.000000 92346.000000 4095767
