instance clique cp-fc james-cpp-max
mcs70_b09m_s35_AB03 32 1209.000000 911
mcs70_b09m_s35_AB04 25 296.000000 416
mcs70_b09m_s35_AB05 24 1121.000000 694
mcs70_b09m_s35_AB06 25 119.000000 78
mcs70_b09m_s35_AB07 37 3915.000000 989
mcs70_b09m_s35_AB08 27 1156.000000 628
mcs70_b09m_s35_AB09 31 3363.000000 443
mcs70_b09m_s40_AB00 38 990.000000 1180
mcs70_b09m_s40_AB01 70 7266.000000 7039
mcs70_b09m_s40_AB02 33 1677.000000 782
mcs70_b09m_s40_AB03 40 1481.000000 641
mcs70_b09m_s40_AB04 40 5512.000000 1641
mcs70_b09m_s40_AB05 32 719.000000 469
mcs70_b09m_s40_AB06 33 1981.000000 3425
mcs70_b09m_s40_AB07 29 2155.000000 1072
mcs70_b09m_s40_AB08 67 4134.000000 1637
mcs70_b09m_s40_AB09 33 477.000000 281
mcs70_m2D_s15_AB00 120 497.000000 401
mcs70_m2D_s15_AB01 457 552.000000 336
mcs70_m2D_s15_AB02 159 316.000000 228
mcs70_m2D_s15_AB03 309 2598.000000 1058
mcs70_m2D_s15_AB04 53 2202.000000 956
mcs70_m2D_s15_AB05 79 492.000000 305
mcs70_m2D_s15_AB06 36 385.000000 259
mcs70_m2D_s15_AB07 32 660.000000 193
mcs70_m2D_s15_AB08 54 495.000000 345
mcs70_m2D_s15_AB09 64 1077.000000 478
mcs70_m2D_s25_AB00 1037 27011.000000 2796
mcs70_m2D_s25_AB01 3973 4577.000000 931
mcs70_m2D_s25_AB02 766 9550.000000 3352
mcs70_m2D_s25_AB03 944 1143.000000 2995
mcs70_m2D_s25_AB04 70 2769.000000 9303
mcs70_m2D_s25_AB05 537 2343.000000 1919
mcs70_m2D_s25_AB06 379 8321.000000 6761
mcs70_m2D_s25_AB07 86 4478.000000 2342
mcs70_m2D_s25_AB08 1790 2343.000000 937
mcs70_m2D_s25_AB09 638 5438.000000 654
mcs70_m2D_s35_AB00 42 724.000000 545
mcs70_m2D_s35_AB01 35 3086.000000 2277
mcs70_m2D_s35_AB02 30 1615.000000 231
mcs70_m2D_s35_AB03 25 1288.000000 195
mcs70_m2D_s35_AB04 28 3591.000000 186
mcs70_m2D_s35_AB05 103 18709.000000 10882
mcs70_m2D_s35_AB06 30 2468.000000 258
mcs70_m2D_s35_AB07 28 2956.000000 1643
mcs70_m2D_s35_AB08 44 6418.000000 2108
mcs70_m2D_s35_AB09 27 9321.000000 9834
mcs70_m2D_s40_AB00 479 145235.000000 19086
mcs70_m2D_s40_AB01 3545 81458.000000 44919
mcs70_m2D_s40_AB02 419 234460.000000 50559
mcs70_m2D_s40_AB03 123 117239.000000 21717
mcs70_m2D_s40_AB04 1251 37680.000000 25743
mcs70_m2D_s40_AB05 119 1297143.000000 77677
mcs70_m2D_s40_AB06 137 11482.000000 6588
mcs70_m2D_s40_AB07 224 60588.000000 3220
mcs70_m2D_s40_AB08 1256 95159.000000 54358
mcs70_m2D_s40_AB09 53 16705.000000 8791
mcs70_m2Dr2_s15_AB00 105 574.000000 352
mcs70_m2Dr2_s15_AB01 134 929.000000 299
mcs70_m2Dr2_s15_AB02 170 372.000000 357
mcs70_m2Dr2_s15_AB03 223 1764.000000 491
mcs70_m2Dr2_s15_AB04 84 375.000000 250
mcs70_m2Dr2_s15_AB05 313 2067.000000 1225
mcs70_m2Dr2_s15_AB06 95 522.000000 168
mcs70_m2Dr2_s15_AB07 82 1605.000000 756
mcs70_m2Dr2_s15_AB08 26 1162.000000 317
mcs70_m2Dr2_s15_AB09 121 938.000000 189
mcs70_m2Dr2_s25_AB00 630 14979.000000 1772
mcs70_m2Dr2_s25_AB01 31 3745.000000 970
mcs70_m2Dr2_s25_AB02 472 3071.000000 1470
mcs70_m2Dr2_s25_AB03 113 3164.000000 1407
mcs70_m2Dr2_s25_AB04 3248 2481.000000 1742
mcs70_m2Dr2_s25_AB05 408 7659.000000 1430
mcs70_m2Dr2_s25_AB06 34 6426.000000 5281
mcs70_m2Dr2_s25_AB07 148 6241.000000 5441
mcs70_m2Dr2_s25_AB08 39 817.000000 2614
mcs70_m2Dr2_s25_AB09 1592 7083.000000 1848
mcs70_m2Dr2_s35_AB00 29 4644.000000 9919
mcs70_m2Dr2_s35_AB01 719 15186.000000 2093
mcs70_m2Dr2_s35_AB02 37 4178.000000 1351
mcs70_m2Dr2_s35_AB03 34 2579.000000 705
mcs70_m2Dr2_s35_AB04 50 1959.000000 697
mcs70_m2Dr2_s35_AB05 57 3696.000000 357
mcs70_m2Dr2_s35_AB06 26 7246.000000 3014
mcs70_m2Dr2_s35_AB07 25 733.000000 408
mcs70_m2Dr2_s35_AB08 28 916.000000 240
mcs70_m2Dr2_s35_AB09 28 1250.000000 361
mcs70_m2Dr2_s40_AB00 117 8769.000000 5610
mcs70_m2Dr2_s40_AB01 132 50703.000000 37380
mcs70_m2Dr2_s40_AB02 1727 36386.000000 13581
mcs70_m2Dr2_s40_AB03 89 41394.000000 3576
mcs70_m2Dr2_s40_AB04 887 19939.000000 27189
mcs70_m2Dr2_s40_AB05 52 174148.000000 4421
mcs70_m2Dr2_s40_AB06 79 22296.000000 7098
mcs70_m2Dr2_s40_AB07 150 78227.000000 10220
mcs70_m2Dr2_s40_AB08 498 405366.000000 18303
mcs70_m2Dr2_s40_AB09 107 5566.000000 3757
mcs70_m2Dr4_s15_AB00 98 1080.000000 442
mcs70_m2Dr4_s15_AB01 171 647.000000 398
mcs70_m2Dr4_s15_AB02 35 202.000000 136
mcs70_m2Dr4_s15_AB03 99 720.000000 605
mcs70_m2Dr4_s15_AB04 55 296.000000 272
mcs70_m2Dr4_s15_AB05 360 751.000000 1303
mcs70_m2Dr4_s15_AB06 342 347.000000 450
mcs70_m2Dr4_s15_AB07 374 784.000000 344
mcs70_m2Dr4_s15_AB08 72 1133.000000 716
mcs70_m2Dr4_s15_AB09 70 187.000000 291
mcs70_m2Dr4_s25_AB00 117 6770.000000 1949
mcs70_m2Dr4_s25_AB01 38 1888.000000 1498
mcs70_m2Dr4_s25_AB02 181 9636.000000 4957
mcs70_m2Dr4_s25_AB03 183 8908.000000 1868
mcs70_m2Dr4_s25_AB04 516 3069.000000 496
mcs70_m2Dr4_s25_AB05 230 5403.000000 4551
mcs70_m2Dr4_s25_AB06 107 3569.000000 3183
mcs70_m2Dr4_s25_AB07 20 395.000000 1572
mcs70_m2Dr4_s25_AB08 20 8526.000000 2054
mcs70_m2Dr4_s25_AB09 345 1629.000000 2327
mcs70_m2Dr4_s35_AB00 25 235.000000 678
mcs70_m2Dr4_s35_AB01 27 1005.000000 549
mcs70_m2Dr4_s35_AB02 44 1971.000000 555
mcs70_m2Dr4_s35_AB03 28 785.000000 1810
mcs70_m2Dr4_s35_AB04 48 9785.000000 3640
mcs70_m2Dr4_s35_AB05 150 1968.000000 1042
mcs70_m2Dr4_s35_AB06 28 2367.000000 1088
mcs70_m2Dr4_s35_AB07 30 2084.000000 1286
mcs70_m2Dr4_s35_AB08 29 1748.000000 1605
mcs70_m2Dr4_s35_AB09 25 768.000000 743
mcs70_m2Dr4_s40_AB00 536 182544.000000 54415
mcs70_m2Dr4_s40_AB01 109 9815.000000 5433
mcs70_m2Dr4_s40_AB02 5312 116135.000000 6336
mcs70_m2Dr4_s40_AB03 182 60571.000000 14889
mcs70_m2Dr4_s40_AB04 116 7683.000000 4637
mcs70_m2Dr4_s40_AB05 67 6138.000000 1303
mcs70_m2Dr4_s40_AB06 132 10281.000000 4322
mcs70_m2Dr4_s40_AB07 174 94824.000000 6039
mcs70_m2Dr4_s40_AB08 15233 22298.000000 4040
mcs70_m2Dr4_s40_AB09 92 6684.000000 4255
mcs70_m2Dr6_s15_AB00 113 757.000000 299
mcs70_m2Dr6_s15_AB01 80 881.000000 819
mcs70_m2Dr6_s15_AB02 121 2619.000000 710
mcs70_m2Dr6_s15_AB03 64 752.000000 462
mcs70_m2Dr6_s15_AB04 97 944.000000 850
mcs70_m2Dr6_s15_AB05 65 450.000000 223
mcs70_m2Dr6_s15_AB06 129 1155.000000 333
mcs70_m2Dr6_s15_AB07 55 314.000000 241
mcs70_m2Dr6_s15_AB08 175 845.000000 633
mcs70_m2Dr6_s15_AB09 61 295.000000 200
mcs70_m2Dr6_s25_AB00 41 2251.000000 446
mcs70_m2Dr6_s25_AB01 132 3748.000000 1685
mcs70_m2Dr6_s25_AB02 86 1004.000000 679
mcs70_m2Dr6_s25_AB03 67 2882.000000 699
mcs70_m2Dr6_s25_AB04 33 1081.000000 780
mcs70_m2Dr6_s25_AB05 31 2208.000000 346
mcs70_m2Dr6_s25_AB06 53 1317.000000 1892
mcs70_m2Dr6_s25_AB07 23 2515.000000 411
mcs70_m2Dr6_s25_AB08 51 3734.000000 608
mcs70_m2Dr6_s25_AB09 17 1569.000000 108
mcs70_m2Dr6_s35_AB00 28 495.000000 161
mcs70_m2Dr6_s35_AB01 35 1244.000000 402
mcs70_m2Dr6_s35_AB02 42 1443.000000 733
mcs70_m2Dr6_s35_AB03 28 1488.000000 452
mcs70_m2Dr6_s35_AB04 25 341.000000 644
mcs70_m2Dr6_s35_AB05 44 3391.000000 392
mcs70_m2Dr6_s35_AB06 80 932.000000 950
mcs70_m2Dr6_s35_AB07 137 13769.000000 3958
mcs70_m2Dr6_s35_AB08 46 2033.000000 1985
mcs70_m2Dr6_s35_AB09 33 2007.000000 2036
mcs70_m2Dr6_s40_AB00 340 99413.000000 16532
mcs70_m2Dr6_s40_AB01 71 18707.000000 20109
mcs70_m2Dr6_s40_AB02 61 13481.000000 3754
mcs70_m2Dr6_s40_AB03 80 42035.000000 8742
mcs70_m2Dr6_s40_AB04 157 25626.000000 33905
mcs70_m2Dr6_s40_AB05 34 2703.000000 354
mcs70_m2Dr6_s40_AB06 98 6108.000000 1465
mcs70_m2Dr6_s40_AB07 1192 126304.000000 37948
mcs70_m2Dr6_s40_AB08 56 46637.000000 9346
mcs70_m2Dr6_s40_AB09 3445 21566.000000 22015
mcs70_m3D_s35_AB00 28 520.000000 774
mcs70_m3D_s35_AB01 27 1861.000000 473
mcs70_m3D_s35_AB02 312 4381.000000 187
mcs70_m3D_s35_AB03 37 352.000000 216
mcs70_m3D_s35_AB04 112 293.000000 315
mcs70_m3D_s35_AB05 27 1859.000000 251
mcs70_m3D_s35_AB06 30 195.000000 138
mcs70_m3D_s35_AB07 116 289.000000 137
mcs70_m3D_s35_AB08 28 891.000000 67
mcs70_m3D_s35_AB09 28 2504.000000 743
mcs70_m3D_s40_AB00 78 6119.000000 5459
mcs70_m3D_s40_AB01 918 20061.000000 15021
mcs70_m3D_s40_AB02 198 27424.000000 7020
mcs70_m3D_s40_AB03 154 3894.000000 1580
mcs70_m3D_s40_AB04 1179 7824.000000 17035
mcs70_m3D_s40_AB05 51 9061.000000 2139
mcs70_m3D_s40_AB06 2393 14199.000000 2599
mcs70_m3D_s40_AB07 87 14709.000000 1578
mcs70_m3D_s40_AB08 55 11945.000000 3928
mcs70_m3D_s40_AB09 46 21982.000000 24352
mcs70_m3Dr2_s35_AB00 27 904.000000 257
mcs70_m3Dr2_s35_AB01 29 1050.000000 906
mcs70_m3Dr2_s35_AB02 27 271.000000 800
mcs70_m3Dr2_s35_AB03 195 767.000000 349
mcs70_m3Dr2_s35_AB04 445 468.000000 376
mcs70_m3Dr2_s35_AB05 26 495.000000 188
mcs70_m3Dr2_s35_AB06 28 477.000000 275
mcs70_m3Dr2_s35_AB07 31 2047.000000 240
mcs70_m3Dr2_s35_AB08 28 5277.000000 2789
mcs70_m3Dr2_s35_AB09 31 851.000000 492
mcs70_m3Dr2_s40_AB00 59 38372.000000 59883
mcs70_m3Dr2_s40_AB01 71 12434.000000 1966
mcs70_m3Dr2_s40_AB02 38 3764.000000 1045
mcs70_m3Dr2_s40_AB03 87 14351.000000 2989
mcs70_m3Dr2_s40_AB04 252 4216.000000 2737
mcs70_m3Dr2_s40_AB05 34 12625.000000 5149
mcs70_m3Dr2_s40_AB06 52 7562.000000 2174
mcs70_m3Dr2_s40_AB07 30 364.000000 6473
mcs70_m3Dr2_s40_AB08 105 6403.000000 519
mcs70_m3Dr2_s40_AB09 128 2523.000000 1722
mcs70_m3Dr4_s35_AB00 28 126.000000 74
mcs70_m3Dr4_s35_AB01 32 761.000000 704
mcs70_m3Dr4_s35_AB02 140 3796.000000 2593
mcs70_m3Dr4_s35_AB03 27 249.000000 167
mcs70_m3Dr4_s35_AB04 27 478.000000 141
mcs70_m3Dr4_s35_AB05 27 1168.000000 619
mcs70_m3Dr4_s35_AB06 42 931.000000 367
mcs70_m3Dr4_s35_AB07 27 13755.000000 63
mcs70_m3Dr4_s35_AB08 29 95.000000 65
mcs70_m3Dr4_s35_AB09 178 2944.000000 2783
mcs70_m3Dr4_s40_AB00 51 2225.000000 1899
mcs70_m3Dr4_s40_AB01 36 916.000000 2784
mcs70_m3Dr4_s40_AB02 34 16986.000000 2229
mcs70_m3Dr4_s40_AB03 44 2739.000000 18917
mcs70_m3Dr4_s40_AB04 140 7399.000000 4461
mcs70_m3Dr4_s40_AB05 37 2432.000000 15474
mcs70_m3Dr4_s40_AB06 66 1965.000000 1932
mcs70_m3Dr4_s40_AB07 323 30371.000000 10356
mcs70_m3Dr4_s40_AB08 57 5012.000000 1516
mcs70_m3Dr4_s40_AB09 72 8572.000000 1224
mcs70_m3Dr6_s35_AB00 132 7496.000000 871
mcs70_m3Dr6_s35_AB01 30 416.000000 2048
mcs70_m3Dr6_s35_AB02 27 716.000000 136
mcs70_m3Dr6_s35_AB03 27 3345.000000 1848
mcs70_m3Dr6_s35_AB04 30 587.000000 361
mcs70_m3Dr6_s35_AB05 29 125.000000 136
mcs70_m3Dr6_s35_AB06 27 158.000000 91
mcs70_m3Dr6_s35_AB07 59 4585.000000 439
mcs70_m3Dr6_s35_AB08 26 4384.000000 406
mcs70_m3Dr6_s35_AB09 37 1357.000000 1160
mcs70_m3Dr6_s40_AB00 59 2321.000000 2809
mcs70_m3Dr6_s40_AB01 60 30126.000000 10095
mcs70_m3Dr6_s40_AB02 38 6724.000000 2234
mcs70_m3Dr6_s40_AB03 43 47734.000000 1739
mcs70_m3Dr6_s40_AB04 65 10105.000000 5011
mcs70_m3Dr6_s40_AB05 48 13485.000000 609
mcs70_m3Dr6_s40_AB06 37 20333.000000 3985
mcs70_m3Dr6_s40_AB07 30 7890.000000 1995
mcs70_m3Dr6_s40_AB08 158 4872.000000 1628
mcs70_m3Dr6_s40_AB09 38 2449.000000 818
mcs70_m4D_s25_AB00 48 3451.000000 1378
mcs70_m4D_s25_AB01 190 5054.000000 6630
mcs70_m4D_s25_AB02 82 1467.000000 809
mcs70_m4D_s25_AB03 24 725.000000 599
mcs70_m4D_s25_AB04 23 399.000000 944
mcs70_m4D_s25_AB05 59 1113.000000 2635
mcs70_m4D_s25_AB06 119 1131.000000 514
mcs70_m4D_s25_AB07 53 1194.000000 658
mcs70_m4D_s25_AB08 33 1702.000000 2229
mcs70_m4D_s25_AB09 168 2646.000000 913
mcs70_m4Dr2_s25_AB00 76 1707.000000 1907
mcs70_m4Dr2_s25_AB01 62 777.000000 266
mcs70_m4Dr2_s25_AB02 51 427.000000 964
mcs70_m4Dr2_s25_AB03 190 14409.000000 2748
mcs70_m4Dr2_s25_AB04 208 2649.000000 2539
mcs70_m4Dr2_s25_AB05 49 709.000000 489
mcs70_m4Dr2_s25_AB06 37 5719.000000 473
mcs70_m4Dr2_s25_AB07 55 910.000000 269
mcs70_m4Dr2_s25_AB08 474 415.000000 321
mcs70_m4Dr2_s25_AB09 41 790.000000 429
mcs70_m4Dr4_s25_AB00 55 1247.000000 552
mcs70_m4Dr4_s25_AB01 31 1150.000000 1737
mcs70_m4Dr4_s25_AB02 627 1843.000000 1278
mcs70_m4Dr4_s25_AB03 46 948.000000 1981
mcs70_m4Dr4_s25_AB04 48 165.000000 236
mcs70_m4Dr4_s25_AB05 308 2429.000000 593
mcs70_m4Dr4_s25_AB06 64 1486.000000 737
mcs70_m4Dr4_s25_AB07 36 571.000000 463
mcs70_m4Dr4_s25_AB08 21 250.000000 12892
mcs70_m4Dr4_s25_AB09 102 1163.000000 590
mcs70_m4Dr6_s25_AB00 32 761.000000 512
mcs70_m4Dr6_s25_AB01 66 1103.000000 602
mcs70_m4Dr6_s25_AB02 25 1235.000000 467
mcs70_m4Dr6_s25_AB03 52 2084.000000 2635
mcs70_m4Dr6_s25_AB04 33 2034.000000 3420
mcs70_m4Dr6_s25_AB05 38 4043.000000 636
mcs70_m4Dr6_s25_AB06 68 2511.000000 3559
mcs70_m4Dr6_s25_AB07 178 787.000000 4004
mcs70_m4Dr6_s25_AB08 41 372.000000 152
mcs70_m4Dr6_s25_AB09 17 649.000000 3489
mcs70_r005_s20_AB00 47 950.000000 739
mcs70_r005_s20_AB01 21 175.000000 550
mcs70_r005_s20_AB02 40 1577.000000 1646
mcs70_r005_s20_AB03 34 115.000000 88
mcs70_r005_s20_AB04 22 671.000000 206
mcs70_r005_s20_AB05 25 277.000000 197
mcs70_r005_s20_AB06 34 188.000000 472
mcs70_r005_s20_AB07 60 380.000000 279
mcs70_r005_s20_AB08 64 319.000000 141
mcs70_r005_s20_AB09 36 557.000000 412
mcs70_r005_s25_AB00 100 90089.000000 43997
mcs70_r005_s25_AB01 65 10911.000000 3779
mcs70_r005_s25_AB02 317 20588.000000 6159
mcs70_r005_s25_AB03 243 8982.000000 3511
mcs70_r005_s25_AB04 54 450.000000 276
mcs70_r005_s25_AB05 37 8454.000000 7585
mcs70_r005_s25_AB06 125 6886.000000 11595
mcs70_r005_s25_AB07 36 5008.000000 4517
mcs70_r005_s25_AB08 43 15242.000000 914
mcs70_r005_s25_AB09 49 23550.000000 12768
mcs70_r005_s30_AB00 24 172.000000 52
mcs70_r005_s30_AB01 36 1114.000000 229
mcs70_r005_s30_AB02 31 427.000000 492
mcs70_r005_s30_AB03 28 7714.000000 866
mcs70_r005_s30_AB04 118 4487.000000 1569
mcs70_r005_s30_AB05 40 503.000000 726
mcs70_r005_s30_AB06 34 546.000000 7876
mcs70_r005_s30_AB07 44 1373.000000 1000
mcs70_r005_s30_AB08 67 765.000000 712
mcs70_r005_s30_AB09 25 1830.000000 1458
mcs70_r005_s35_AB00 33 21119.000000 14880
mcs70_r005_s35_AB01 27 1403.000000 210
mcs70_r005_s35_AB02 183 1996.000000 14537
mcs70_r005_s35_AB03 1370 7080.000000 4619
mcs70_r005_s35_AB04 50 4934.000000 3989
mcs70_r005_s35_AB05 27 1926.000000 2399
mcs70_r005_s35_AB06 1817 18770.000000 1162
mcs70_r005_s35_AB07 60 1581.000000 3030
mcs70_r005_s35_AB08 60 4073.000000 6026
mcs70_r005_s35_AB09 76 1560.000000 1508
mcs70_r005_s40_AB00 9246 254124.000000 15427
mcs70_r005_s40_AB01 34 25407.000000 7125
mcs70_r005_s40_AB02 389 1129.000000 684
mcs70_r005_s40_AB03 40 8475.000000 23566
mcs70_r005_s40_AB04 71 162672.000000 1920
mcs70_r005_s40_AB05 28 5521.000000 147
mcs70_r005_s40_AB06 29 8223.000000 8805
mcs70_r005_s40_AB07 415 2298.000000 1417
mcs70_r005_s40_AB08 133 6527.000000 8560
mcs70_r005_s40_AB09 37 10137.000000 11162
mcs70_r01_s10_AB00 16 136.000000 59
mcs70_r01_s10_AB01 19 91.000000 28
mcs70_r01_s10_AB02 17 70.000000 50
mcs70_r01_s10_AB03 9 28.000000 18
mcs70_r01_s10_AB04 13 104.000000 69
mcs70_r01_s10_AB05 19 193.000000 152
mcs70_r01_s10_AB06 18 87.000000 88
mcs70_r01_s10_AB07 8 120.000000 55
mcs70_r01_s10_AB08 31 192.000000 79
mcs70_r01_s10_AB09 14 86.000000 43
mcs70_r01_s15_AB00 45 389.000000 253
mcs70_r01_s15_AB01 20 949.000000 97
mcs70_r01_s15_AB02 49 86.000000 215
mcs70_r01_s15_AB03 238 446.000000 272
mcs70_r01_s15_AB04 177 517.000000 424
mcs70_r01_s15_AB05 152 698.000000 859
mcs70_r01_s15_AB06 183 500.000000 286
mcs70_r01_s15_AB07 44 872.000000 826
mcs70_r01_s15_AB08 222 613.000000 262
mcs70_r01_s15_AB09 53 673.000000 782
mcs70_r01_s20_AB00 14 989.000000 117
mcs70_r01_s20_AB01 100 167.000000 433
mcs70_r01_s20_AB02 123 590.000000 45
mcs70_r01_s20_AB03 18 316.000000 214
mcs70_r01_s20_AB04 65 369.000000 326
mcs70_r01_s20_AB05 29 329.000000 210
mcs70_r01_s20_AB06 46 441.000000 1212
mcs70_r01_s20_AB07 38 339.000000 67
mcs70_r01_s20_AB08 19 715.000000 231
mcs70_r01_s20_AB09 16 634.000000 208
mcs70_r01_s25_AB00 135 2393.000000 1116
mcs70_r01_s25_AB01 76 6408.000000 994
mcs70_r01_s25_AB02 454 3420.000000 2099
mcs70_r01_s25_AB03 29 5543.000000 1396
mcs70_r01_s25_AB04 32 1501.000000 1333
mcs70_r01_s25_AB05 52 2527.000000 575
mcs70_r01_s25_AB06 62 2382.000000 205
mcs70_r01_s25_AB07 210 415.000000 1790
mcs70_r01_s25_AB08 277 1625.000000 1395
mcs70_r01_s25_AB09 18 605.000000 4320
mcs70_r01_s30_AB00 23 198.000000 110
mcs70_r01_s30_AB01 45 582.000000 313
mcs70_r01_s30_AB02 20 283.000000 2604
mcs70_r01_s30_AB03 21 196.000000 148
mcs70_r01_s30_AB04 20 320.000000 180
mcs70_r01_s30_AB05 22 1736.000000 457
mcs70_r01_s30_AB06 25 1400.000000 583
mcs70_r01_s30_AB07 21 661.000000 339
mcs70_r01_s30_AB08 21 540.000000 294
mcs70_r01_s30_AB09 27 1324.000000 776
mcs70_r01_s35_AB00 116 1313.000000 806
mcs70_r01_s35_AB01 31 397.000000 326
mcs70_r01_s35_AB02 45 803.000000 1333
mcs70_r01_s35_AB03 24 285.000000 260
mcs70_r01_s35_AB04 64 4026.000000 2235
mcs70_r01_s35_AB05 41 1906.000000 310
mcs70_r01_s35_AB06 23 2294.000000 2127
mcs70_r01_s35_AB07 107 900.000000 471
mcs70_r01_s35_AB08 30 5283.000000 1917
mcs70_r01_s35_AB09 40 163.000000 818
mcs70_r01_s40_AB00 29 892.000000 2188
mcs70_r01_s40_AB01 30 2500.000000 2180
mcs70_r01_s40_AB02 35 983.000000 2052
mcs70_r01_s40_AB03 27 1276.000000 1323
mcs70_r01_s40_AB04 33 955.000000 1315
mcs70_r01_s40_AB05 33 514.000000 706
mcs70_r01_s40_AB06 33 1578.000000 936
mcs70_r01_s40_AB07 35 791.000000 6130
mcs70_r01_s40_AB08 119 2758.000000 2533
mcs70_r01_s40_AB09 175 1197.000000 6978
mcs70_r02_s10_AB00 20 115.000000 93
mcs70_r02_s10_AB01 20 86.000000 57
mcs70_r02_s10_AB02 34 115.000000 58
mcs70_r02_s10_AB03 15 73.000000 54
mcs70_r02_s10_AB04 18 61.000000 58
mcs70_r02_s10_AB05 21 50.000000 47
mcs70_r02_s10_AB06 22 62.000000 78
mcs70_r02_s10_AB07 30 228.000000 111
mcs70_r02_s10_AB08 14 59.000000 33
mcs70_r02_s10_AB09 18 135.000000 79
mcs70_r02_s15_AB00 65 293.000000 447
mcs70_r02_s15_AB01 30 248.000000 521
mcs70_r02_s15_AB02 58 758.000000 124
mcs70_r02_s15_AB03 169 725.000000 645
mcs70_r02_s15_AB04 130 184.000000 394
mcs70_r02_s15_AB05 97 170.000000 270
mcs70_r02_s15_AB06 55 298.000000 393
mcs70_r02_s15_AB07 80 466.000000 434
mcs70_r02_s15_AB08 72 129.000000 415
mcs70_r02_s15_AB09 49 1067.000000 377
mcs70_r02_s20_AB00 14 264.000000 281
mcs70_r02_s20_AB01 13 405.000000 326
mcs70_r02_s20_AB02 15 79.000000 232
mcs70_r02_s20_AB03 15 359.000000 131
mcs70_r02_s20_AB04 28 447.000000 463
mcs70_r02_s20_AB05 14 81.000000 243
mcs70_r02_s20_AB06 13 142.000000 315
mcs70_r02_s20_AB07 42 685.000000 379
mcs70_r02_s20_AB08 28 183.000000 127
mcs70_r02_s20_AB09 16 347.000000 198
mcs70_r02_s25_AB00 48 1045.000000 1051
mcs70_r02_s25_AB01 57 608.000000 1197
mcs70_r02_s25_AB02 36 148.000000 263
mcs70_r02_s25_AB03 75 382.000000 844
mcs70_r02_s25_AB04 45 827.000000 283
mcs70_r02_s25_AB05 53 471.000000 669
mcs70_r02_s25_AB06 118 907.000000 302
mcs70_r02_s25_AB07 34 762.000000 595
mcs70_r02_s25_AB08 52 756.000000 1326
mcs70_r02_s25_AB09 84 458.000000 1226
mcs70_r02_s30_AB00 19 206.000000 184
mcs70_r02_s30_AB01 19 175.000000 268
mcs70_r02_s30_AB02 17 427.000000 231
mcs70_r02_s30_AB03 19 221.000000 332
mcs70_r02_s30_AB04 20 519.000000 380
mcs70_r02_s30_AB05 19 772.000000 373
mcs70_r02_s30_AB06 18 365.000000 559
mcs70_r02_s30_AB07 18 541.000000 424
mcs70_r02_s30_AB08 20 164.000000 198
mcs70_r02_s30_AB09 19 176.000000 89
mcs70_r02_s35_AB00 22 1144.000000 599
mcs70_r02_s35_AB01 33 1327.000000 741
mcs70_r02_s35_AB02 21 1271.000000 308
mcs70_r02_s35_AB03 22 510.000000 381
mcs70_r02_s35_AB04 56 693.000000 441
mcs70_r02_s35_AB05 35 1634.000000 482
mcs70_r02_s35_AB06 22 2397.000000 1022
mcs70_r02_s35_AB07 40 307.000000 247
mcs70_r02_s35_AB08 21 800.000000 382
mcs70_r02_s35_AB09 22 453.000000 157
mcs70_r02_s40_AB00 27 352.000000 788
mcs70_r02_s40_AB01 69 4195.000000 1912
mcs70_r02_s40_AB02 24 2821.000000 1843
mcs70_r02_s40_AB03 27 303.000000 671
mcs70_r02_s40_AB04 49 2403.000000 2448
mcs70_r02_s40_AB05 44 732.000000 1614
mcs70_r02_s40_AB06 25 424.000000 1033
mcs70_r02_s40_AB07 25 935.000000 341
mcs70_r02_s40_AB08 25 517.000000 1166
mcs70_r02_s40_AB09 29 5043.000000 6703
mcs90_b03_s10_AB00 19 58.000000 20
mcs90_b03_s10_AB01 17 42.000000 37
mcs90_b03_s10_AB02 10 65.000000 79
mcs90_b03_s10_AB03 16 42.000000 23
mcs90_b03_s10_AB04 16 57.000000 56
mcs90_b03_s10_AB05 8 45.000000 27
mcs90_b03_s10_AB06 16 83.000000 49
mcs90_b03_s10_AB07 15 97.000000 41
mcs90_b03_s10_AB08 19 68.000000 67
mcs90_b03_s10_AB09 23 37.000000 23
mcs90_b03_s15_AB00 117 390.000000 145
mcs90_b03_s15_AB01 108 375.000000 471
mcs90_b03_s15_AB02 66 430.000000 333
mcs90_b03_s15_AB03 186 216.000000 149
mcs90_b03_s15_AB04 49 205.000000 291
mcs90_b03_s15_AB05 17 568.000000 71
mcs90_b03_s15_AB06 66 505.000000 323
mcs90_b03_s15_AB07 164 56.000000 131
mcs90_b03_s15_AB08 77 245.000000 196
mcs90_b03_s15_AB09 229 122.000000 242
mcs90_b03_s20_AB00 18 190.000000 134
mcs90_b03_s20_AB01 68 131.000000 39
mcs90_b03_s20_AB02 55 158.000000 127
mcs90_b03_s20_AB03 88 92.000000 142
mcs90_b03_s20_AB04 20 93.000000 41
mcs90_b03_s20_AB05 60 156.000000 41
mcs90_b03_s20_AB06 68 98.000000 131
mcs90_b03_s20_AB07 18 70.000000 138
mcs90_b03_s20_AB08 74 121.000000 38
mcs90_b03_s20_AB09 18 88.000000 82
mcs90_b03_s25_AB00 48 98.000000 45
mcs90_b03_s25_AB01 594 79.000000 459
mcs90_b03_s25_AB02 92 144.000000 78
mcs90_b03_s25_AB03 22 105.000000 1320
mcs90_b03_s25_AB04 119 268.000000 429
