instance clique cp-fc kdown james-cpp-max james-cpp-max-down kdown-par/t32
g25-g62 1e6 1000.000183 1000000 1000001 1000000 1000003
g25-g63 1e6 1000.000122 1000000 1000003 1000002 620443
g25-g64 1e6 1000.000061 1000000 1000001 1000001 1000003
g25-g65 1e6 1000.000122 1000000 1000001 1000001 1000003
g25-g67 1e6 1000.000122 1000000 1000001 1000000 1000003
g25-g68 1e6 1000.000000 1000000 1000007 1000001 1000003
g25-g69 1e6 1000.000183 1000000 1000001 1000002 1000003
g25-g70 1e6 1000.000244 1000000 1000003 1000002 1000003
g25-g71 1e6 1000.000122 1000000 1000001 1000001 1000003
g25-g72 1e6 1000.000122 499483 354375 391277 105016
g25-g74 1e6 1000.000183 1000000 1000002 1000001 1000003
g25-g75 1e6 1000.000183 1000000 1000002 1000002 1000003
g25-g76 1e6 1000.000061 1000000 1000003 1000003 1000003
g25-g77 1e6 1000.000000 1000000 1000004 1000002 1000003
g25-g78 1e6 1000.000122 1000000 1000002 1000002 1000003
g25-g79 1e6 1000.000183 1000000 1000003 1000004 1000003
g25-g80 1e6 1000.000183 1000000 1000005 1000007 1000004
g25-g81 1e6 1000.000244 1000000 1000005 1000003 1000005
g25-g83 1e6 1000.000305 1000000 1000003 1000005 1000004
g25-g84 1e6 1000.000000 1000001 1000007 1000004 1000004
g25-g85 1e6 1000.000244 1000000 1000005 1000006 1000004
g25-g87 1e6 1000.000488 1000000 1000004 1000007 1000005
g25-g88 1e6 1000.000244 1000000 1000005 1000007 1000005
g25-g89 1e6 1000.000305 1000000 1000005 1000005 1000005
g25-g90 1e6 1000.000244 1000000 1000012 1000010 1000006
g25-g91 1e6 1000.000244 1000000 1000014 1000010 1000006
g25-g92 1e6 1000.000183 1000000 1000017 1000014 1000007
g25-g94 1e6 1e3 1000000 1000014 1000023 1000007
g25-g95 1e6 1e3 1000001 1000021 1000017 1000006
g25-g96 1e6 1e3 1000001 1000026 1000027 1000007
g25-g97 1e6 1e3 1000001 1000019 1000027 1000007
g25-g98 1e6 1e3 1000001 1000031 1000017 1000006
g25-g99 1e6 1e3 1000001 1000022 1000015 1000007
g26-g100 1e6 1e3 1000001 1000037 1000020 1000010
g26-g101 1e6 1e3 1000001 1000025 1000008 1000011
g26-g102 1e6 1e3 1000002 1000023 1000021 1000010
g26-g103 1e6 1e3 1000003 1000027 1000019 1000011
g26-g104 1e6 1e3 1000006 1000052 1000051 1000014
g26-g105 1e6 1e3 1000007 1000047 1000051 1000015
g26-g106 1e6 1e3 1000002 1000091 1000092 1000023
g26-g107 1e6 1e3 1000002 1000092 1000092 1000022
g26-g108 1e6 1e3 1000003 1000096 1000092 1000021
g26-g109 1e6 1e3 1000003 1000199 1000074 1000030
g26-g110 1e6 1e3 1000006 1000135 1000113 1000034
g26-g111 1e6 1e3 1000006 1000152 1000144 1000030
g26-g112 1e6 1e3 1000002 1000218 1000206 1000031
g26-g51 1000006 1000.000122 1000000 1000000 1000000 1000003
g26-g52 1000006 1000.000061 1000000 1000000 1000000 1000004
g26-g53 1000008 1000.000061 1000000 1000000 1000000 1000002
g26-g54 1000015 1000.000061 1000000 1000000 1000000 1000003
g26-g55 1000016 1000.000000 1000000 1000000 1000000 1000003
g26-g56 1000016 1000.000000 1000000 1000000 1000000 1000003
g26-g57 1000020 1000.000122 1000000 1000000 1000001 1000005
g26-g61 1e6 1000.000122 1000000 1000001 1000000 1000003
g26-g62 1e6 1000.000061 1000000 1000001 1000000 1000003
g26-g63 1e6 1000.000061 1000000 1000001 1000001 1000003
g26-g64 1e6 1000.000061 1000000 1000001 1000001 1000003
g26-g65 1e6 1000.000061 1000000 1000001 1000001 1000003
g26-g67 1e6 1000.000061 1000001 1000001 1000001 1000005
g26-g68 1e6 1000.000122 1000000 1000001 1000000 1000003
g26-g69 1e6 1000.000244 1000000 1000001 1000002 1000004
g26-g70 1e6 1000.000122 1000000 1000002 1000002 1000004
g26-g71 1e6 1000.000122 1000000 1000001 1000001 1000004
g26-g72 1e6 1000.000122 1000000 1000001 1000002 1000003
g26-g74 1e6 1000.000061 1000000 1000002 1000001 1000003
g26-g75 1e6 1000.000061 1000000 1000002 1000002 1000003
g26-g76 1e6 1000.000061 1000000 1000003 1000001 1000003
g26-g77 1e6 1000.000061 1000000 1000004 1000002 1000004
g26-g78 1e6 1000.000061 1000000 1000002 1000002 1000003
g26-g79 1e6 1000.000183 1000000 1000004 1000003 1000004
g26-g80 1e6 1000.000183 1000000 1000007 1000005 1000004
g26-g81 1e6 1000.000183 1000000 1000005 1000003 1000004
g26-g83 1e6 1000.000244 1000000 1000007 1000000 1000004
g26-g84 1e6 1000.000122 1000001 1000008 1000005 1000004
g26-g85 1e6 1000.000122 1000000 1000006 1000007 1000005
g26-g87 1e6 1000.000122 1000000 1000007 1000005 1000004
g26-g88 1e6 1000.000122 1000000 1000005 1000004 1000005
g26-g89 1e6 1000.000366 1000000 1000005 1000007 1000005
g26-g90 1e6 1000.000122 1000001 1000008 1000003 1000006
g26-g91 1e6 1000.000366 1000001 1000012 1000009 1000007
g26-g92 1e6 1000.000122 1000000 1000016 1000012 1000006
g26-g94 1e6 1e3 1000001 1000015 1000014 1000008
g26-g95 1e6 1e3 1000001 1000018 1000031 1000008
g26-g96 1e6 1e3 1000001 1000018 1000016 1000007
g26-g97 1e6 1e3 1000001 1000027 1000021 1000007
g26-g98 1e6 1e3 1000001 1000017 1000017 1000007
g26-g99 1e6 1e3 1000000 1000018 1000026 1000006
g27-g100 1e6 1e3 1000001 1000043 1000017 1000011
g27-g101 1e6 1e3 1000002 1000031 1000020 1000013
g27-g102 1e6 1e3 1000000 1000031 1000003 1000012
g27-g103 1e6 1e3 1000004 1000022 1000019 1000011
g27-g104 1e6 1e3 1000001 1000075 1000048 1000017
g27-g105 1e6 1e3 1000001 1000051 1000047 1000017
g27-g106 1e6 1e3 1000002 1000082 1000082 1000027
g27-g107 1e6 1e3 1000015 1000086 1000079 1000023
g27-g108 1e6 1e3 1000005 1000161 1000097 1000026
g27-g109 1e6 1e3 1000008 1000164 1000137 1000027
g27-g110 1e6 1e3 1000002 1000136 1000122 1000034
g27-g111 1e6 1e3 1000007 1000152 1000148 1000035
g27-g112 1e6 1e3 1000008 1000212 1000215 1000034
g27-g51 1000006 1000.000061 1000000 1000000 1000000 1000003
g27-g52 1000007 1000.000000 1000000 1000000 1000000 1000003
g27-g53 1000008 1000.000000 1000000 1000000 1000000 1000003
g27-g54 1000018 1000.000000 1000000 1000000 1000000 1000003
g27-g55 1000017 1000.000000 1000000 1000000 1000000 1000003
g27-g56 1000017 1000.000000 1000000 1000000 1000000 1000003
g27-g57 1000020 1000.000122 1000000 1000001 1000000 1000005
g27-g61 1e6 1000.000061 1000000 1000001 1000000 1000004
g27-g62 1e6 1000.000000 1000000 1000001 1000001 1000003
g27-g63 1e6 1000.000122 1000000 1000001 1000001 1000005
g27-g64 1e6 1000.000061 1000000 1000001 1000001 1000003
g27-g65 1e6 1000.000000 1000000 1000001 1000000 1000004
g27-g67 1e6 1000.000000 1000000 1000001 1000002 1000004
g27-g68 1e6 1000.000183 1000000 1000001 1000000 1000003
g27-g69 1e6 1000.000122 1000000 1000002 1000001 1000004
g27-g70 1e6 1000.000122 1000000 1000001 1000001 1000004
g27-g71 1e6 1000.000183 1000000 1000001 1000002 1000004
g27-g72 1e6 1000.000061 1000000 1000002 1000002 1000003
g27-g74 1e6 1000.000061 1000000 1000002 1000001 1000003
g27-g75 1e6 1000.000122 1000000 1000003 1000002 1000003
g27-g76 1e6 1000.000061 1000000 1000003 1000002 1000004
g27-g77 1e6 1000.000061 1000000 1000003 1000001 1000004
g27-g78 1e6 1000.000000 1000000 1000003 1000002 1000003
g27-g79 1e6 1000.000061 1000000 1000004 1000003 1000003
g27-g80 1e6 1000.000244 1000000 1000007 1000005 1000007
g27-g81 1e6 1000.000122 1000000 1000005 1000004 1000005
g27-g83 1e6 1000.000000 1000000 1000007 1000005 1000005
g27-g84 1e6 1000.000061 1000000 1000007 1000004 1000005
g27-g85 1e6 1000.000000 1000000 1000005 1000007 1000005
g27-g87 1e6 1000.000061 1000000 1000006 1000005 1000004
g27-g88 1e6 1000.000122 1000000 1000007 1000004 1000005
g27-g89 1e6 1000.000061 1000000 1000007 1000006 1000006
g27-g90 1e6 1000.000061 1000000 1000015 1000010 1000009
g27-g91 1e6 1000.000305 1000000 1000010 1000010 1000006
g27-g92 1e6 1e3 1000001 1000015 1000011 1000007
g27-g94 1e6 1e3 1000001 1000024 1000030 1000010
g27-g95 1e6 1e3 1000001 1000017 1000020 1000008
g27-g96 1e6 1e3 1000001 1000018 1000027 1000009
g27-g97 1e6 1e3 1000001 1000031 1000022 1000009
g27-g98 1e6 1e3 1000001 1000017 1000018 1000007
g27-g99 1e6 1e3 1000000 1000017 1000031 1000009
g28-g100 1e6 1e3 1000001 1000075 1000009 1000009
g28-g101 1e6 1e3 1000004 1000021 1000019 1000008
g28-g102 1e6 1e3 1000001 1000020 1000023 1000009
g28-g103 1e6 1e3 1000001 1000020 1000008 1000008
g28-g104 1e6 1e3 1000006 1000085 1000042 1000015
g28-g105 1e6 1e3 1000007 1000085 1000043 1000016
g28-g106 1e6 1e3 1000010 1000152 1000082 1000024
g28-g107 1e6 1e3 1000003 1000093 1000080 1000023
g28-g108 1e6 1e3 1000004 1000108 1000103 1000023
g28-g109 1e6 1e3 1000013 1000116 1000199 1000019
g28-g110 1e6 1e3 283582 1000141 1000139 10655
g28-g111 1e6 1e3 1000006 1000255 1000150 1000030
g28-g112 1e6 1e3 1000021 1000217 1000211 1000024
g28-g51 1000011 1000.000122 1000000 1000000 1000000 1000003
g28-g52 1000011 1000.000122 1000000 1000000 1000000 1000003
g28-g53 1000013 1000.000061 1000000 1000000 1000000 1000002
g28-g54 1e6 1000.000122 1000000 1000000 1000000 1000004
g28-g55 1e6 1000.000122 1000000 1000000 1000000 1000004
g28-g56 1e6 1000.000122 1000000 1000000 1000000 1000003
g28-g57 1e6 1000.000122 1000000 1000001 535944 244237
g28-g61 1e6 1000.000244 1000000 1000001 1000000 1000003
g28-g62 1e6 1000.000183 1000000 1000001 1000001 1000004
g28-g63 1e6 1000.000122 1000000 1000001 1000001 1000002
g28-g64 1e6 1000.000183 1000000 1000001 1000001 1000004
g28-g65 1e6 1000.000183 1000000 1000001 1000001 1000004
g28-g67 1e6 1000.000183 1000000 1000001 1000001 1000003
g28-g68 1e6 1000.000061 1000000 1000002 1000000 1000002
g28-g69 1e6 1000.000244 1000000 1000001 1000002 1000004
g28-g70 1e6 1000.000244 1000000 1000001 1000002 1000003
g28-g71 1e6 1000.000183 1000000 1000001 1000002 1000003
g28-g72 1e6 1000.000244 1000000 1000002 1000002 1000003
g28-g74 1e6 1000.000061 1000000 1000003 1000003 1000004
g28-g75 1e6 1000.000183 1000000 1000003 1000002 1000004
g28-g76 1e6 1000.000122 1000000 1000003 1000003 1000003
g28-g77 1e6 1000.000122 1000000 1000002 1000002 1000003
g28-g78 1e6 1000.000000 1000000 1000003 1000002 1000004
g28-g79 1e6 1000.000122 1000000 1000003 1000003 1000004
g28-g80 1e6 1000.000366 1000001 1000006 1000004 1000005
g28-g81 1e6 1000.000305 1000000 1000007 1000005 1000004
g28-g83 1e6 1000.000305 1000000 1000004 1000004 1000003
g28-g84 1e6 1000.000183 1000001 1000008 1000009 1655
g28-g85 1e6 1000.000305 1000000 1000004 1000005 1000005
g28-g87 1e6 1000.000366 688 1000005 1000005 338
g28-g88 1e6 1000.000366 5811 1000006 1000005 789
g28-g89 1e6 1000.000427 1000001 1000006 1000004 1000004
g28-g90 1e6 1e3 1000001 1000010 1000012 1000007
g28-g91 1e6 1e3 1000001 1000011 1000010 1000007
g28-g92 1e6 1e3 1000001 1000013 1000016 1000007
g28-g94 1e6 1e3 1000001 1000015 1000014 1000006
g28-g95 1e6 1e3 1000001 1000049 1000032 1000007
g28-g96 1e6 1e3 1000001 1000028 1000032 1000008
g28-g97 1e6 1e3 1000001 1000041 1000016 1000007
g28-g98 1e6 1e3 1000001 1000046 1000031 1000008
g28-g99 1e6 1e3 1000001 1000042 1000031 1000007
g29-g100 1e6 1e3 1000001 1000069 1000021 1000015
g29-g101 1e6 1e3 1000001 1000020 1000008 1000015
g29-g102 1e6 1e3 1000001 1000021 1000006 1000012
g29-g103 1e6 1e3 1000001 1000021 1000009 1000014
g29-g104 1e6 1e3 1000005 1000047 1000044 1000019
g29-g105 1e6 1e3 1000002 1000044 1000044 1000018
g29-g106 1e6 1e3 1000006 1000092 1000083 1000026
g29-g107 1e6 1e3 1000009 1000088 1000086 1000025
g29-g108 1e6 1e3 1000009 1000104 1000097 1000027
g29-g109 1e6 1e3 1000006 1000138 1000089 1000039
g29-g110 1e6 1e3 1000004 1000178 1000119 1000030
g29-g111 1e6 1e3 1000006 1000138 1000133 1000032
g29-g112 1e6 1e3 1000006 1000279 1000193 1000049
g29-g51 1000006 1000.000000 1000000 1000000 1000000 1000003
g29-g52 1000008 1000.000061 1000000 1000000 1000000 1000003
g29-g53 1000008 1000.000061 1000000 1000000 1000000 1000003
g29-g54 1000017 1000.000122 1000000 1000000 1000000 1000003
g29-g55 1000016 1000.000061 1000000 1000000 1000000 1000004
g29-g56 1000017 1000.000061 1000000 1000000 1000000 1000003
g29-g57 1e6 1000.000061 1000000 1000001 1000001 1000005
g29-g61 1e6 1000.000000 1000000 1000001 1000000 1000004
g29-g62 1e6 1000.000061 1000000 1000001 1000000 1000003
g29-g63 1e6 1000.000061 1000000 1000001 1000000 1000003
g29-g64 1e6 1000.000061 1000000 1000001 1000002 1000002
g29-g65 1e6 1000.000061 1000000 1000001 1000000 1000004
g29-g67 1e6 1000.000061 1000000 1000001 1000000 1000004
g29-g68 1e6 1000.000061 1000000 1000002 1000001 1000002
g29-g69 1e6 1000.000061 1000000 1000002 1000001 1000005
g29-g70 1e6 1000.000061 1000000 1000002 1000001 1000006
g29-g71 1e6 1000.000122 1000000 1000001 1000001 1000005
g29-g72 1e6 1000.000061 1000000 1000002 1000000 1000007
g29-g74 1e6 1000.000061 1000000 1000002 1000002 1000003
g29-g75 1e6 1000.000061 1000000 1000002 1000002 1000002
g29-g76 1e6 1000.000000 1000000 1000003 1000002 1000002
g29-g77 1e6 1000.000061 1000000 1000005 1000001 1000002
g29-g78 1e6 1000.000061 1000000 1000002 1000002 1000004
g29-g79 1e6 1000.000061 1000000 1000003 1000003 1000005
g29-g80 1e6 1000.000183 1000000 1000005 1000004 1000015
g29-g81 1e6 1000.000061 1000000 1000004 1000003 1000006
g29-g83 1e6 1000.000061 1000001 1000004 1000004 1000006
g29-g84 1e6 1000.000122 1000001 1000011 1000005 1000004
g29-g85 1e6 1000.000305 1000000 1000005 1000003 1000009
g29-g87 1e6 1000.000000 1000000 1000005 1000005 1000005
g29-g88 1e6 1000.000000 1000000 1000005 1000004 1000005
g29-g89 1e6 1000.000061 1000001 1000005 1000003 1000008
g29-g90 1e6 1e3 1000000 1000009 1000010 1000009
g29-g91 1e6 1e3 1000000 1000010 1000001 1000010
g29-g92 1e6 1e3 1000001 1000014 1000009 1000011
g29-g94 1e6 1e3 1000001 1000014 1000016 1000012
g29-g95 1e6 1e3 1000001 1000025 1000013 1000011
g29-g96 1e6 1e3 1000001 1000023 1000012 1000011
g29-g97 1e6 1e3 1000001 1000040 1000012 1000013
g29-g98 1e6 1e3 1000000 1000016 1000014 1000015
g29-g99 1e6 1e3 1000000 1000016 1000018 1000014
g3-g100 1000007 1000.000061 91012 66533 65869 19955
g3-g101 1000014 822.437683 177558 21853 28260 91367
g3-g102 1000013 1000.000000 519350 70960 89824 103879
g3-g103 1000008 1000.000122 1000001 417959 511424 457639
g3-g104 1e6 542.569580 86033 12934 16178 12409
g3-g105 1e6 541.346130 86877 12985 16057 12117
g3-g106 1e6 1000.000061 368440 74128 91809 45917
g3-g107 1e6 1000.000061 212261 34336 43288 24801
g3-g108 1e6 1000.000122 265138 44180 55006 30103
g3-g109 1e6 1000.000000 573107 106212 138904 77491
g3-g110 1e6 1000.000061 1000018 1000121 1000128 1000029
g3-g111 1e6 1000.000061 490260 93732 111986 50798
g3-g112 1e6 415.872162 168912 6297 7782 12283
g3-g51 4209 0.313480 107 13 15 64
g3-g52 7783 3.867545 1582 312 353 938
g3-g53 172248 2.942213 1005 134 181 503
g3-g54 988518 69.635582 29239 5986 6727 13798
g3-g55 1000000 42.275677 18341 3247 3777 9154
g3-g56 1000001 85.643120 35526 7559 8473 16741
g3-g57 3102 2.738681 772 96 99 247
g3-g61 325881 4.099360 1317 130 213 663
g3-g62 338372 63.549866 16158 4557 4836 7456
g3-g63 1000001 210.273849 70459 14074 16700 28526
g3-g64 1000001 0.221064 161 10 9 24
g3-g65 1000001 23.809959 622 1451 1415 200
g3-g67 366398 42.032166 16921 1889 2435 7984
g3-g68 2902 0.242673 142 2 2 28
g3-g69 1000001 11.154051 2569 337 612 1128
g3-g70 1000001 3.195405 844 114 169 326
g3-g71 1000001 11.924433 2718 389 471 1232
g3-g72 29217 0.737000 348 12 15 79
g3-g74 1000001 1000.000061 386344 124787 132200 94072
g3-g75 1000001 1000.000000 1000000 1000001 1000001 1000002
g3-g76 1000001 1000.000061 1000000 1000002 1000001 1000002
g3-g77 1000001 1000.000000 1000000 1000002 1000001 1000002
g3-g78 1000001 1000.000061 259216 66317 75309 92283
g3-g79 1000001 128.689621 33206 6157 7152 11002
g3-g80 552238 2.060035 1109 24 52 208
g3-g81 1000004 175.095276 5382 5227 5287 2388
g3-g83 1000003 1000.000000 324869 67705 81268 93004
g3-g84 1000003 1000.000000 1000000 1000007 1000004 1000003
g3-g85 1000003 17.544388 4840 341 493 1432
g3-g87 1000003 706.961182 204691 40501 43837 56212
g3-g88 1000003 900.782288 257298 49293 54778 67802
g3-g89 1000003 49.462440 14760 1200 1640 12621
g3-g90 1000005 706.549438 144498 22805 28370 41087
g3-g91 1000005 19.420315 4406 333 576 722
g3-g92 1000006 25.221655 5617 405 484 826
g3-g94 1000007 653.270630 108110 20187 25453 27713
g3-g95 1000008 20.382668 9790 294 404 1213
g3-g96 1000011 26.099596 10844 403 572 1295
g3-g97 1000009 25.136400 10270 371 568 1279
g3-g98 1000009 49.898624 13385 939 1225 1893
g3-g99 1000008 50.268929 13202 930 1221 1915
g30-g100 1e6 1e3 1000001 1000089 1000018 1000017
g30-g101 1e6 1e3 1000001 1000022 1000029 1000016
g30-g102 1e6 1e3 1000001 1000020 1000016 1000015
g30-g103 1e6 1e3 1000001 1000021 1000011 1000014
g30-g104 1e6 1e3 1000001 1000048 1000045 1000020
g30-g105 1e6 1e3 1000004 1000048 1000046 1000023
g30-g106 1e6 1e3 1000007 1000089 1000090 1000031
g30-g107 1e6 1e3 1012033 1000097 1000090 1000032
g30-g108 1e6 1e3 1003649 1000139 1000097 1000037
g30-g109 1e6 1e3 1000003 1000116 1000168 1000043
g30-g110 1e6 1e3 1000001 1000131 1000068 1000032
g30-g111 1e6 1e3 1000002 1000146 1000128 1000040
g30-g112 1e6 1e3 1041323 1000209 1000204 1000057
g30-g51 1000005 1000.000000 1000000 1000000 1000000 1000003
g30-g52 1000007 1000.000061 1000000 1000000 1000000 1000004
g30-g53 1000007 1000.000000 1000000 1000000 1000000 1000003
g30-g54 1000014 1000.000061 1000000 1000000 1000000 1000003
g30-g55 1000014 1000.000061 1000000 1000000 1000000 1000003
g30-g56 1000015 1000.000061 1000000 1000000 1000000 1000003
g30-g57 1000015 1000.000061 1000000 1000001 1000000 1000006
g30-g61 1e6 1000.000061 1000000 1000001 1000000 1000005
g30-g62 1e6 1000.000061 1000000 1000001 1000001 1000003
g30-g63 1e6 1000.000061 1000000 1000001 1000001 1000003
g30-g64 1e6 1000.000061 1000000 1000001 1000001 1000002
g30-g65 1e6 1000.000061 1000000 1000001 1000000 1000003
g30-g67 1e6 1000.000061 1000000 1000001 1000000 1000004
g30-g68 1e6 1000.000061 1000000 1000001 1000001 1000003
g30-g69 1e6 1000.000122 1000000 1000002 1000000 1000005
g30-g70 1e6 1000.000061 1000000 1000002 1000002 1000005
g30-g71 1e6 1000.000122 1000000 1000001 1000001 1000006
g30-g72 1e6 1000.000122 1000000 1000002 1000001 1000004
g30-g74 1e6 1000.000061 1000000 1000002 1000001 1000003
g30-g75 1e6 1000.000061 1000000 1000002 1000002 1000003
g30-g76 1e6 1000.000000 1000000 1000003 1000002 1000003
g30-g77 1e6 1000.000061 1000000 1000005 1000002 1000003
g30-g78 1e6 1000.000061 1000000 1000002 1000001 1000004
g30-g79 1e6 1000.000061 1000000 1000002 1000002 1000005
g30-g80 1e6 1000.000122 1000000 1000008 1000004 1000011
g30-g81 1e6 1000.000061 1000000 1000005 1000002 1000006
g30-g83 1e6 1000.000061 1000000 1000005 1000002 1000006
g30-g84 1e6 1000.000061 1000000 1000010 1000003 1000003
g30-g85 1e6 1000.000183 1000000 1000010 1000004 1000009
g30-g87 1e6 1000.000061 1000000 1000005 1000004 1000006
g30-g88 1e6 1000.000061 1000000 1000005 1000003 1000006
g30-g89 1e6 1000.000122 1000000 1000005 1000004 1000011
g30-g90 1e6 1e3 1000001 1000009 1000003 1000011
g30-g91 1e6 1e3 1000000 1000009 1000009 1000011
g30-g92 1e6 1e3 1000001 1000011 1000021 1000010
g30-g94 1e6 1e3 1000001 1000016 1000010 1000013
g30-g95 1e6 1e3 1000001 1000016 1000025 1000014
g30-g96 1e6 1e3 1000001 1000016 1000022 1000021
g30-g97 1e6 1e3 1000000 1000033 1000008 1000010
g30-g98 1e6 1e3 1000001 1000018 1000028 1000012
g30-g99 1e6 1e3 1000001 1000018 1000007 1000012
g31-g100 1e6 1e3 1000001 1000086 1000017 1000015
g31-g101 1e6 1e3 1000001 1000020 1000018 1000019
g31-g102 1e6 1e3 1000001 1000021 1000008 1000015
g31-g103 1e6 1e3 1000001 1000021 1000018 1000014
g31-g104 1e6 1e3 1000001 1000092 1000066 1000022
g31-g105 1e6 1e3 1000005 1000045 1000044 1000024
g31-g106 1e6 1e3 1000002 1000087 1000079 1000028
g31-g107 1e6 1e3 1000002 1000081 1000090 1000027
g31-g108 1e6 1e3 1000014 1000105 1000096 1000027
g31-g109 1e6 1e3 1000007 1000107 1000166 1000045
g31-g110 1e6 1e3 1000004 1000185 1000114 1000030
g31-g111 1e6 1e3 1000004 1000172 1000136 1000030
g31-g112 1e6 1e3 1041573 1000208 1000182 1000042
g31-g51 1000006 1000.000000 1000000 1000000 1000000 1000004
g31-g52 1000007 1000.000061 1000000 1000000 1000000 1000003
g31-g53 1000008 1000.000000 1000000 1000000 1000000 1000004
g31-g54 1000016 1000.000061 1000000 1000000 1000000 1000004
g31-g55 1000017 1000.000061 1000000 1000000 1000000 1000004
g31-g56 1000017 1000.000061 1000000 1000000 1000000 1000003
g31-g57 1e6 1000.000061 1000000 1000001 1000000 1000005
g31-g61 1e6 1000.000061 1000000 1000001 1000000 1000005
g31-g62 1e6 1000.000061 1000000 1000000 1000001 1000004
g31-g63 1e6 1000.000061 1000000 1000001 1000001 1000003
g31-g64 1e6 1000.000061 1000000 1000001 1000001 1000002
g31-g65 1e6 1000.000061 1000000 1000001 1000000 1000004
g31-g67 1e6 1000.000061 1000000 1000001 1000001 1000006
g31-g68 1e6 1000.000061 1000000 1000001 1000000 1000002
g31-g69 1e6 1000.000061 1000000 1000001 1000001 1000006
g31-g70 1e6 1000.000061 1000000 1000002 1000001 1000005
g31-g71 1e6 1000.000061 1000000 1000001 1000001 1000006
g31-g72 1e6 1000.000061 1000000 1000003 1000002 1000007
g31-g74 1e6 1000.000061 1000000 1000002 1000002 1000003
g31-g75 1e6 1000.000061 1000000 1000002 1000002 1000003
g31-g76 1e6 1000.000061 1000000 1000003 1000001 1000003
g31-g77 1e6 1000.000061 1000000 1000004 1000000 1000003
g31-g78 1e6 1000.000061 1000000 1000002 1000001 1000004
g31-g79 1e6 1000.000000 1000000 1000002 1000002 1000005
g31-g80 1e6 1000.000122 1000000 1000008 1000004 1000010
g31-g81 1e6 1000.000061 1000000 1000004 1000004 1000007
