instance clique cp-fc cp-mac james-cpp-max
mcs50_r02_s25_AB05 3 0.038572 0.036640 4
mcs50_r02_s25_AB06 3 0.034007 0.030073 4
mcs50_r02_s25_AB07 3 0.031336 0.043071 6
mcs50_r02_s25_AB08 4 0.057378 0.054159 3
mcs50_r02_s25_AB09 5 0.040539 0.037375 2
mcs50_r02_s30_AB00 2 0.009510 0.009071 0
mcs50_r02_s30_AB01 2 0.011839 0.011177 1
mcs50_r02_s30_AB02 2 0.011051 0.008425 0
mcs50_r02_s30_AB03 1 0.004012 0.004655 0
mcs50_r02_s30_AB04 2 0.005279 0.006112 0
mcs50_r02_s30_AB05 2 0.002954 0.004344 1
mcs50_r02_s30_AB06 2 0.006636 0.006141 0
mcs50_r02_s30_AB07 2 0.012159 0.011332 0
mcs50_r02_s30_AB08 2 0.005624 0.005174 0
mcs50_r02_s30_AB09 2 0.008314 0.007923 2
mcs50_r02_s35_AB00 4 0.035873 0.049179 6
mcs50_r02_s35_AB01 3 0.034761 0.031787 1
mcs50_r02_s35_AB02 6 0.054044 0.051159 7
mcs50_r02_s35_AB03 4 0.037718 0.048053 1
mcs50_r02_s35_AB04 3 0.013162 0.018348 2
mcs50_r02_s35_AB05 4 0.017670 0.017405 2
mcs50_r02_s35_AB06 4 0.024387 0.023419 3
mcs50_r02_s35_AB07 5 0.041586 0.057474 3
mcs50_r02_s35_AB08 3 0.026339 0.037759 2
mcs50_r02_s35_AB09 4 0.046472 0.044959 4
mcs50_r02_s40_AB00 10 0.016851 0.017114 22
mcs50_r02_s40_AB01 11 0.022783 0.022499 2
mcs50_r02_s40_AB02 11 0.241456 0.213108 16
mcs50_r02_s40_AB03 6 0.165654 0.130179 8
mcs50_r02_s40_AB04 7 0.175169 0.163949 19
mcs50_r02_s40_AB05 8 0.059916 0.039367 7
mcs50_r02_s40_AB06 7 0.076590 0.088098 5
mcs50_r02_s40_AB07 7 0.182219 0.195614 11
mcs50_r02_s40_AB08 7 0.087929 0.073147 8
mcs50_r02_s40_AB09 7 0.089951 0.094136 2
mcs50_r02_s50_AB00 20 0.831911 0.673361 68
mcs50_r02_s50_AB01 20 1.479425 1.483446 98
mcs50_r02_s50_AB02 28 0.309973 0.327861 73
mcs50_r02_s50_AB03 47 1.719581 1.625329 185
mcs50_r02_s50_AB04 17 0.330924 0.329905 53
mcs50_r02_s50_AB05 19 0.108295 0.162102 67
mcs50_r02_s50_AB06 29 0.846774 0.929363 97
mcs50_r02_s50_AB07 36 0.723369 0.696614 70
mcs50_r02_s50_AB08 14 0.608590 0.580430 40
mcs50_r02_s50_AB09 15 0.513069 0.521931 58
mcs50_r02_s60_AB00 9 0.024283 0.024579 4
mcs50_r02_s60_AB01 11 0.159812 0.163900 15
mcs50_r02_s60_AB02 11 0.097571 0.097474 12
mcs50_r02_s60_AB03 8 0.029071 0.029762 6
mcs50_r02_s60_AB04 9 0.109662 0.116889 7
mcs50_r02_s60_AB05 10 0.150353 0.133640 8
mcs50_r02_s60_AB06 8 0.038839 0.056972 3
mcs50_r02_s60_AB07 10 0.040106 0.029145 18
mcs50_r02_s60_AB08 11 0.061095 0.079317 21
mcs50_r02_s60_AB09 9 0.096539 0.095673 17
mcs50_r02_s70_AB00 23 0.095637 0.068882 37
mcs50_r02_s70_AB01 18 0.117084 0.113967 64
mcs50_r02_s70_AB02 20 0.218249 0.230117 12
mcs50_r02_s70_AB03 22 0.988812 1.011744 67
mcs50_r02_s70_AB04 19 0.178837 0.117127 23
mcs50_r02_s70_AB05 19 0.115101 0.098432 58
mcs50_r02_s70_AB06 23 0.185665 0.189263 38
mcs50_r02_s70_AB07 18 0.262277 0.265218 26
mcs50_r02_s70_AB08 25 0.733343 0.752259 5
mcs50_r02_s70_AB09 19 0.389660 0.386261 21
mcs50_r02_s80_AB00 28 0.805171 0.776505 10
mcs50_r02_s80_AB01 41 0.403241 0.413792 54
mcs50_r02_s80_AB02 38 0.884525 0.872845 107
mcs50_r02_s80_AB03 41 1.087382 1.105024 112
mcs50_r02_s80_AB04 50 1.390631 1.436144 85
mcs50_r02_s80_AB05 44 1.379231 1.397757 315
mcs50_r02_s80_AB06 34 2.769987 2.624949 216
mcs50_r02_s80_AB07 35 0.611465 0.607426 74
mcs50_r02_s80_AB08 39 0.275120 0.276990 84
mcs50_r02_s80_AB09 48 1.191705 1.211330 188
mcs50_r02_s90_AB00 73 4.342822 4.464941 219
mcs50_r02_s90_AB01 105 4.104287 4.229983 137
mcs50_r02_s90_AB02 67 0.531530 0.541845 74
mcs50_r02_s90_AB03 67 1.990850 1.985233 497
mcs50_r02_s90_AB04 80 2.715335 2.817506 338
mcs50_r02_s90_AB05 74 0.652826 0.620295 546
mcs50_r02_s90_AB06 120 4.598521 4.834348 292
mcs50_r02_s90_AB07 98 0.430596 0.437769 550
mcs50_r02_s90_AB08 76 2.952800 3.172094 298
mcs50_r02_s90_AB09 62 0.318358 0.368431 173
mcs70_b03_s100_AB00 45 533.078796 534.257996 20981
mcs70_b03_s100_AB01 904 1000.000122 1000.000122 78639
mcs70_b03_s100_AB02 64 44.475910 43.983200 2162
mcs70_b03_s100_AB03 41 1000.000183 1000.000183 66225
mcs70_b03_s100_AB04 55 1000.000122 1000.000122 351904
mcs70_b03_s100_AB05 132 682.621033 651.724976 16144
mcs70_b03_s100_AB06 32 37.021263 36.493248 4038
mcs70_b03_s100_AB07 36 1000.000122 1000.000122 58096
mcs70_b03_s100_AB08 71 1000.000122 1000.000183 48835
mcs70_b03_s100_AB09 111 1000.000122 1000.000122 418652
mcs70_b03_s10_AB00 0 0.000349 0.000568 0
mcs70_b03_s10_AB01 0 0.000281 0.000422 0
mcs70_b03_s10_AB02 0 0.000291 0.000503 0
mcs70_b03_s10_AB03 0 0.000611 0.000747 0
mcs70_b03_s10_AB04 0 0.000546 0.000642 0
mcs70_b03_s10_AB05 0 0.000243 0.000469 0
mcs70_b03_s10_AB06 0 0.000345 0.000478 0
mcs70_b03_s10_AB07 0 0.000247 0.000392 0
mcs70_b03_s10_AB08 0 0.000326 0.000533 0
mcs70_b03_s10_AB09 0 0.000281 0.000496 0
mcs70_b03_s15_AB00 2 0.001320 0.001339 0
mcs70_b03_s15_AB01 2 0.003052 0.003423 0
mcs70_b03_s15_AB02 2 0.004776 0.005462 0
mcs70_b03_s15_AB03 2 0.001892 0.001983 0
mcs70_b03_s15_AB04 2 0.001412 0.001848 0
mcs70_b03_s15_AB05 2 0.002348 0.002405 0
mcs70_b03_s15_AB06 2 0.002476 0.002787 0
mcs70_b03_s15_AB07 2 0.002955 0.002738 0
mcs70_b03_s15_AB08 2 0.004112 0.004302 0
mcs70_b03_s15_AB09 2 0.001555 0.001422 0
mcs70_b03_s20_AB00 1 0.001105 0.001029 0
mcs70_b03_s20_AB01 2 0.001589 0.001774 0
mcs70_b03_s20_AB02 2 0.001096 0.001237 0
mcs70_b03_s20_AB03 2 0.001893 0.001733 0
mcs70_b03_s20_AB04 2 0.002209 0.002148 0
mcs70_b03_s20_AB05 2 0.012727 0.012245 0
mcs70_b03_s20_AB06 2 0.009877 0.008767 0
mcs70_b03_s20_AB07 2 0.002559 0.002498 0
mcs70_b03_s20_AB08 2 0.001213 0.001258 0
mcs70_b03_s20_AB09 1 0.003219 0.002826 0
mcs70_b03_s25_AB00 5 0.013047 0.013345 0
mcs70_b03_s25_AB01 5 0.037122 0.035743 1
mcs70_b03_s25_AB02 5 0.010167 0.009586 0
mcs70_b03_s25_AB03 16 0.062522 0.062137 4
mcs70_b03_s25_AB04 6 0.006770 0.010768 0
mcs70_b03_s25_AB05 4 0.027288 0.025907 1
mcs70_b03_s25_AB06 5 0.022425 0.020838 0
mcs70_b03_s25_AB07 8 0.069206 0.072033 5
mcs70_b03_s25_AB08 4 0.006876 0.005511 0
mcs70_b03_s25_AB09 4 0.016712 0.015459 1
mcs70_b03_s30_AB00 2 0.011357 0.010089 0
mcs70_b03_s30_AB01 3 0.011507 0.011630 0
mcs70_b03_s30_AB02 3 0.006453 0.006034 0
mcs70_b03_s30_AB03 4 0.003504 0.003593 0
mcs70_b03_s30_AB04 5 0.015777 0.014788 0
mcs70_b03_s30_AB05 3 0.003146 0.002987 0
mcs70_b03_s30_AB06 3 0.037993 0.035154 0
mcs70_b03_s30_AB07 3 0.005505 0.004678 1
mcs70_b03_s30_AB08 2 0.012629 0.011208 2
mcs70_b03_s30_AB09 3 0.012466 0.012562 0
mcs70_b03_s35_AB00 6 0.023038 0.022919 2
mcs70_b03_s35_AB01 4 0.027412 0.025672 3
mcs70_b03_s35_AB02 6 0.044755 0.042271 13
mcs70_b03_s35_AB03 9 0.015076 0.015183 1
mcs70_b03_s35_AB04 8 0.005309 0.005565 0
mcs70_b03_s35_AB05 6 0.034112 0.033010 2
mcs70_b03_s35_AB06 4 0.007279 0.007451 1
mcs70_b03_s35_AB07 7 0.183011 0.169898 7
mcs70_b03_s35_AB08 5 0.047158 0.042118 0
mcs70_b03_s35_AB09 6 0.015451 0.015364 1
mcs70_b03_s40_AB00 19 0.061492 0.043237 3
mcs70_b03_s40_AB01 14 0.103130 0.097352 3
mcs70_b03_s40_AB02 24 0.239807 0.221583 17
mcs70_b03_s40_AB03 10 0.049449 0.049530 15
mcs70_b03_s40_AB04 14 0.101351 0.056649 5
mcs70_b03_s40_AB05 8 0.022817 0.023443 0
mcs70_b03_s40_AB06 15 0.031645 0.039286 1
mcs70_b03_s40_AB07 16 0.015542 0.021963 2
mcs70_b03_s40_AB08 23 0.241295 0.189706 12
mcs70_b03_s40_AB09 8 0.019249 0.019567 6
mcs70_b03_s50_AB00 108 20.695093 18.871115 76
mcs70_b03_s50_AB01 608 2.259830 2.235421 188
mcs70_b03_s50_AB02 200 0.512535 0.537592 32
mcs70_b03_s50_AB03 227 5.781453 5.429708 1121
mcs70_b03_s50_AB04 1002 6.551232 6.342776 663
mcs70_b03_s50_AB05 1176 16.218889 16.119621 196
mcs70_b03_s50_AB06 1191 28.310289 27.109291 873
mcs70_b03_s50_AB07 175 0.575483 0.563576 63
mcs70_b03_s50_AB08 73 11.262913 11.537066 178
mcs70_b03_s50_AB09 89 4.967758 4.222345 527
mcs70_b03_s60_AB00 32 2.308457 2.383897 72
mcs70_b03_s60_AB01 43 2.548426 2.696822 252
mcs70_b03_s60_AB02 17 1.192274 1.196001 18
mcs70_b03_s60_AB03 19 2.222801 2.095025 22
mcs70_b03_s60_AB04 23 0.148118 0.149770 11
mcs70_b03_s60_AB05 29 4.363219 4.449586 59
mcs70_b03_s60_AB06 14 0.256927 0.260974 46
mcs70_b03_s60_AB07 21 0.267463 0.270771 9
mcs70_b03_s60_AB08 50 9.772060 9.392046 37
mcs70_b03_s60_AB09 14 23.769199 22.588451 86
mcs70_b03_s70_AB00 5390 67.255775 63.424976 534
mcs70_b03_s70_AB01 43 4.924183 4.870269 157
mcs70_b03_s70_AB02 121 165.623138 166.002365 7705
mcs70_b03_s70_AB03 385 95.164200 92.676849 3366
mcs70_b03_s70_AB04 880 18.056313 18.148624 315
mcs70_b03_s70_AB05 1703 167.055252 158.226028 4417
mcs70_b03_s70_AB06 69 551.758606 534.819031 4681
mcs70_b03_s70_AB07 2416 215.038910 217.223663 6814
mcs70_b03_s70_AB08 122 25.597994 25.844110 1052
mcs70_b03_s70_AB09 28 253.883850 242.309875 707
mcs70_b03_s80_AB00 557 1000.000061 1000.000061 228873
mcs70_b03_s80_AB01 103 123.272987 124.713959 20089
mcs70_b03_s80_AB02 177 105.153435 106.340797 109846
mcs70_b03_s80_AB03 3405 313.508698 317.655975 22394
mcs70_b03_s80_AB04 199 10.342919 10.283666 796
mcs70_b03_s80_AB05 235 535.991272 538.296936 32918
mcs70_b03_s80_AB06 2097 1000.000061 1000.000061 240802
mcs70_b03_s80_AB07 839 869.042114 829.856506 796
mcs70_b03_s80_AB08 395 1000.000122 1000.000122 47911
mcs70_b03_s80_AB09 49 14.142278 14.331209 812
mcs70_b03_s90_AB00 141343 1000.000061 1000.000122 278892
mcs70_b03_s90_AB01 232 719.227051 719.486755 81729
mcs70_b03_s90_AB02 68447 1000.000061 1000.000122 47087
mcs70_b03_s90_AB03 8456 1000.000122 1000.000061 225349
mcs70_b03_s90_AB04 357159 1000.000061 1000.000122 1000000
mcs70_b03_s90_AB05 1000000 1000.000122 1000.000122 775842
mcs70_b03_s90_AB06 19888 1000.000061 1000.000061 1000000
mcs70_b03_s90_AB07 5202 1000.000000 1000.000000 282882
mcs70_b03_s90_AB08 7954 1000.000061 1000.000122 11292
mcs70_b03_s90_AB09 24467 1000.000122 1000.000122 303889
mcs70_b03m_s100_AB00 35 546.478699 544.660034 4987
mcs70_b03m_s100_AB01 40 400.593384 399.608459 18820
mcs70_b03m_s100_AB02 44 1000.000122 996.039917 2754
mcs70_b03m_s100_AB03 48 1000.000122 1000.000122 165819
mcs70_b03m_s100_AB04 89 1000.000122 1000.000122 85187
mcs70_b03m_s100_AB05 28 24.968311 24.404480 3535
mcs70_b03m_s100_AB06 47 217.950455 216.870819 16593
mcs70_b03m_s100_AB07 42 638.872803 639.518372 5783
mcs70_b03m_s100_AB08 41 629.942871 618.961609 17378
mcs70_b03m_s100_AB09 41 1000.000122 1000.000122 38485
mcs70_b03m_s10_AB00 0 0.000296 0.000488 0
mcs70_b03m_s10_AB01 0 0.000318 0.000540 0
mcs70_b03m_s10_AB02 0 0.000332 0.000517 0
mcs70_b03m_s10_AB03 0 0.000375 0.000461 0
mcs70_b03m_s10_AB04 0 0.000199 0.000368 0
mcs70_b03m_s10_AB05 0 0.000327 0.000505 0
mcs70_b03m_s10_AB06 0 0.000387 0.000497 0
mcs70_b03m_s10_AB07 0 0.000481 0.000661 0
mcs70_b03m_s10_AB08 0 0.000262 0.000420 0
mcs70_b03m_s10_AB09 0 0.000412 0.000577 0
mcs70_b03m_s15_AB00 2 0.001599 0.001871 0
mcs70_b03m_s15_AB01 2 0.003182 0.003425 0
mcs70_b03m_s15_AB02 2 0.002769 0.003321 0
mcs70_b03m_s15_AB03 2 0.000713 0.000803 0
mcs70_b03m_s15_AB04 2 0.002528 0.003128 0
mcs70_b03m_s15_AB05 2 0.002350 0.002128 0
mcs70_b03m_s15_AB06 2 0.001310 0.001406 0
mcs70_b03m_s15_AB07 1 0.001456 0.001433 0
mcs70_b03m_s15_AB08 2 0.000817 0.000887 0
mcs70_b03m_s15_AB09 2 0.001998 0.001805 0
mcs70_b03m_s20_AB00 2 0.004498 0.004366 0
mcs70_b03m_s20_AB01 2 0.000619 0.000708 0
mcs70_b03m_s20_AB02 2 0.003367 0.003140 0
mcs70_b03m_s20_AB03 2 0.001240 0.001399 0
mcs70_b03m_s20_AB04 2 0.000694 0.000740 0
mcs70_b03m_s20_AB05 2 0.003173 0.002965 0
mcs70_b03m_s20_AB06 1 0.001816 0.001821 0
mcs70_b03m_s20_AB07 1 0.002644 0.002474 0
mcs70_b03m_s20_AB08 2 0.001356 0.001429 0
mcs70_b03m_s20_AB09 2 0.003619 0.003404 0
mcs70_b03m_s25_AB00 4 0.015108 0.013913 1
mcs70_b03m_s25_AB01 4 0.016658 0.019989 0
mcs70_b03m_s25_AB02 6 0.027414 0.028869 2
mcs70_b03m_s25_AB03 4 0.014379 0.013684 1
mcs70_b03m_s25_AB04 5 0.080530 0.082752 0
mcs70_b03m_s25_AB05 5 0.023964 0.023911 2
mcs70_b03m_s25_AB06 4 0.002120 0.002106 0
mcs70_b03m_s25_AB07 4 0.007651 0.007599 0
mcs70_b03m_s25_AB08 6 0.002335 0.002484 0
mcs70_b03m_s25_AB09 4 0.015723 0.014024 0
mcs70_b03m_s30_AB00 3 0.007858 0.007845 0
mcs70_b03m_s30_AB01 3 0.014098 0.013098 0
mcs70_b03m_s30_AB02 3 0.006753 0.006331 0
mcs70_b03m_s30_AB03 3 0.015145 0.011803 0
mcs70_b03m_s30_AB04 2 0.002800 0.002937 0
mcs70_b03m_s30_AB05 2 0.003112 0.003059 1
mcs70_b03m_s30_AB06 3 0.003811 0.003504 0
mcs70_b03m_s30_AB07 3 0.004612 0.004700 0
mcs70_b03m_s30_AB08 2 0.010916 0.009920 0
mcs70_b03m_s30_AB09 3 0.009596 0.007583 0
mcs70_b03m_s35_AB00 5 0.004926 0.004547 3
mcs70_b03m_s35_AB01 5 0.009331 0.009430 1
mcs70_b03m_s35_AB02 6 0.025036 0.031012 2
mcs70_b03m_s35_AB03 4 0.141810 0.141262 8
mcs70_b03m_s35_AB04 5 0.045619 0.043648 3
mcs70_b03m_s35_AB05 5 0.028505 0.029774 0
mcs70_b03m_s35_AB06 4 0.084988 0.076305 2
mcs70_b03m_s35_AB07 4 0.059237 0.053177 0
mcs70_b03m_s35_AB08 4 0.034040 0.034562 1
mcs70_b03m_s35_AB09 6 0.006335 0.006484 7
mcs70_b03m_s40_AB00 11 0.242382 0.241106 3
mcs70_b03m_s40_AB01 8 1.184663 1.072478 13
mcs70_b03m_s40_AB02 9 0.069538 0.082371 1
mcs70_b03m_s40_AB03 9 0.009141 0.014699 0
mcs70_b03m_s40_AB04 15 0.469560 0.429931 3
mcs70_b03m_s40_AB05 10 0.011523 0.011783 6
mcs70_b03m_s40_AB06 11 0.355611 0.295452 1
mcs70_b03m_s40_AB07 17 0.157320 0.139150 0
mcs70_b03m_s40_AB08 17 0.100034 0.092759 20
mcs70_b03m_s40_AB09 15 0.073390 0.060489 0
mcs70_b03m_s50_AB00 284 32.993340 29.634628 123
mcs70_b03m_s50_AB01 240 15.361295 12.665724 363
mcs70_b03m_s50_AB02 29 0.589585 0.583322 86
mcs70_b03m_s50_AB03 65 11.725683 12.154504 125
mcs70_b03m_s50_AB04 75 0.423415 0.401444 951
mcs70_b03m_s50_AB05 5283 2.731793 2.809643 173
mcs70_b03m_s50_AB06 112 2.031632 2.175392 58
mcs70_b03m_s50_AB07 37 3.886928 3.998827 166
mcs70_b03m_s50_AB08 26 0.120002 0.120873 8
mcs70_b03m_s50_AB09 35 0.585319 0.581755 46
mcs70_b03m_s60_AB00 11 5.462282 5.298713 21
mcs70_b03m_s60_AB01 12 2.575791 2.609297 57
mcs70_b03m_s60_AB02 13 6.975339 6.825015 14
mcs70_b03m_s60_AB03 13 0.126628 0.127908 8
mcs70_b03m_s60_AB04 11 1.755451 1.532551 347
mcs70_b03m_s60_AB05 24 0.496606 0.634020 75
mcs70_b03m_s60_AB06 12 6.388746 6.142822 73
mcs70_b03m_s60_AB07 21 2.126334 2.071276 44
mcs70_b03m_s60_AB08 14 5.521695 5.435897 109
mcs70_b03m_s60_AB09 13 1.173388 1.199173 113
mcs70_b03m_s70_AB00 98 348.852173 349.038483 11015
mcs70_b03m_s70_AB01 26 73.815346 73.013901 1746
mcs70_b03m_s70_AB02 4431 25.672060 25.192453 534
mcs70_b03m_s70_AB03 35 29.036022 29.111780 1147
mcs70_b03m_s70_AB04 194 98.748734 97.414597 4718
mcs70_b03m_s70_AB05 31 55.717407 55.609329 549
mcs70_b03m_s70_AB06 29 23.240959 23.175552 96
mcs70_b03m_s70_AB07 767 101.701477 91.024513 1369
mcs70_b03m_s70_AB08 52 7.128900 7.143338 754
mcs70_b03m_s70_AB09 24 2.316191 2.329388 126
mcs70_b03m_s80_AB00 27076 646.064575 652.206909 10052
mcs70_b03m_s80_AB01 805 55.589489 55.814678 1567
mcs70_b03m_s80_AB02 57 8.445043 8.481995 9416
mcs70_b03m_s80_AB03 67 990.183105 998.101135 1832
mcs70_b03m_s80_AB04 110 1000.000061 1000.000061 11847
mcs70_b03m_s80_AB05 240 1000.000122 1000.000061 15390
mcs70_b03m_s80_AB06 108 55.933914 55.673447 975
mcs70_b03m_s80_AB07 4958 1000.000122 1000.000061 238262
mcs70_b03m_s80_AB08 45 35.992680 36.018459 755
mcs70_b03m_s80_AB09 86 80.022705 81.199074 4235
mcs70_b03m_s90_AB00 203 1000.000122 1000.000061 49976
mcs70_b03m_s90_AB01 77152 1000.000122 1000.000061 769698
mcs70_b03m_s90_AB02 50905 1000.000122 1000.000122 1000000
mcs70_b03m_s90_AB03 25449 1000.000122 1000.000122 1000000
mcs70_b03m_s90_AB04 1519 1000.000061 1000.000061 100155
mcs70_b03m_s90_AB05 21711 970.582642 978.948364 36784
mcs70_b03m_s90_AB06 2725 1000.000122 1000.000122 98447
mcs70_b03m_s90_AB07 6736 1000.000000 1000.000000 646134
mcs70_b03m_s90_AB08 1191 1000.000061 1000.000122 118529
mcs70_b03m_s90_AB09 4314 1000.000061 1000.000061 175830
mcs70_b06_s100_AB00 30 23.986744 23.707235 482
mcs70_b06_s100_AB01 33 8.611985 8.335092 215
mcs70_b06_s100_AB02 38 323.983673 321.243256 9401
mcs70_b06_s100_AB03 38 205.863434 205.324982 13834
mcs70_b06_s100_AB04 34 1000.000061 1000.000061 2206
mcs70_b06_s100_AB05 31 142.710876 142.945419 5846
mcs70_b06_s100_AB06 59 221.334473 219.945679 6896
mcs70_b06_s100_AB07 37 1000.000122 1000.000122 43140
mcs70_b06_s100_AB08 38 86.398422 85.770950 2409
mcs70_b06_s100_AB09 33 31.642084 31.602152 1042
mcs70_b06_s10_AB00 0 0.000289 0.000498 0
mcs70_b06_s10_AB01 0 0.000242 0.000444 0
mcs70_b06_s10_AB02 0 0.000281 0.000462 0
mcs70_b06_s10_AB03 0 0.000351 0.000580 0
mcs70_b06_s10_AB04 0 0.000220 0.000412 0
mcs70_b06_s10_AB05 0 0.000241 0.000387 0
mcs70_b06_s10_AB06 0 0.000366 0.000545 0
mcs70_b06_s10_AB07 0 0.000378 0.000512 0
mcs70_b06_s10_AB08 0 0.000338 0.000505 0
mcs70_b06_s10_AB09 0 0.000236 0.000391 0
mcs70_b06_s15_AB00 1 0.002897 0.002631 0
mcs70_b06_s15_AB01 2 0.001173 0.001671 0
mcs70_b06_s15_AB02 1 0.002237 0.002385 0
mcs70_b06_s15_AB03 1 0.002817 0.002703 0
mcs70_b06_s15_AB04 1 0.001622 0.001774 0
mcs70_b06_s15_AB05 2 0.001482 0.001544 0
mcs70_b06_s15_AB06 1 0.002125 0.002166 0
mcs70_b06_s15_AB07 1 0.002022 0.001982 0
mcs70_b06_s15_AB08 1 0.002278 0.002087 0
mcs70_b06_s15_AB09 2 0.002195 0.002907 0
mcs70_b06_s20_AB00 1 0.001007 0.001026 0
mcs70_b06_s20_AB01 1 0.002174 0.002119 0
mcs70_b06_s20_AB02 1 0.000987 0.001057 0
mcs70_b06_s20_AB03 1 0.001006 0.001027 0
mcs70_b06_s20_AB04 2 0.001342 0.001405 0
mcs70_b06_s20_AB05 1 0.001236 0.001253 0
mcs70_b06_s20_AB06 2 0.002227 0.002247 0
mcs70_b06_s20_AB07 1 0.002604 0.002448 0
mcs70_b06_s20_AB08 2 0.000625 0.000702 0
mcs70_b06_s20_AB09 1 0.002267 0.002147 0
mcs70_b06_s25_AB00 4 0.003320 0.003204 0
mcs70_b06_s25_AB01 3 0.004025 0.004130 1
mcs70_b06_s25_AB02 5 0.003537 0.003821 0
mcs70_b06_s25_AB03 3 0.012168 0.010722 0
mcs70_b06_s25_AB04 4 0.007741 0.007023 1
mcs70_b06_s25_AB05 3 0.006165 0.005807 0
mcs70_b06_s25_AB06 3 0.001930 0.002068 0
mcs70_b06_s25_AB07 4 0.003849 0.003704 0
mcs70_b06_s25_AB08 3 0.004600 0.005087 0
mcs70_b06_s25_AB09 4 0.003172 0.003140 0
mcs70_b06_s30_AB00 3 0.004478 0.004268 0
mcs70_b06_s30_AB01 3 0.007287 0.006362 0
mcs70_b06_s30_AB02 2 0.007135 0.005973 0
mcs70_b06_s30_AB03 3 0.001815 0.001971 0
mcs70_b06_s30_AB04 2 0.001933 0.001992 0
mcs70_b06_s30_AB05 2 0.002869 0.002266 0
mcs70_b06_s30_AB06 2 0.002726 0.002378 0
mcs70_b06_s30_AB07 2 0.001426 0.001414 0
mcs70_b06_s30_AB08 2 0.000948 0.001050 0
mcs70_b06_s30_AB09 2 0.001715 0.001521 0
mcs70_b06_s35_AB00 4 0.003677 0.004115 0
mcs70_b06_s35_AB01 5 0.009193 0.008890 0
mcs70_b06_s35_AB02 4 0.010494 0.009799 0
mcs70_b06_s35_AB03 6 0.005424 0.005323 0
mcs70_b06_s35_AB04 4 0.002059 0.002161 0
mcs70_b06_s35_AB05 5 0.010115 0.010395 0
mcs70_b06_s35_AB06 5 0.028241 0.026174 0
mcs70_b06_s35_AB07 5 0.084330 0.075114 0
mcs70_b06_s35_AB08 5 0.039389 0.037305 0
mcs70_b06_s35_AB09 5 0.016790 0.015897 1
mcs70_b06_s40_AB00 9 0.068099 0.094777 8
mcs70_b06_s40_AB01 9 0.028126 0.018222 2
mcs70_b06_s40_AB02 13 0.120650 0.108029 9
mcs70_b06_s40_AB03 8 0.012158 0.011059 0
mcs70_b06_s40_AB04 7 0.026083 0.024397 0
mcs70_b06_s40_AB05 9 0.018197 0.011690 1
mcs70_b06_s40_AB06 12 0.036408 0.034714 1
mcs70_b06_s40_AB07 10 0.164404 0.139115 2
mcs70_b06_s40_AB08 11 0.028663 0.027798 5
mcs70_b06_s40_AB09 10 0.048650 0.032100 3
mcs70_b06_s50_AB00 21 1.252592 1.257244 212
mcs70_b06_s50_AB01 20 0.086190 0.080613 44
mcs70_b06_s50_AB02 25 0.451746 0.441734 6
mcs70_b06_s50_AB03 24 6.777155 6.356252 391
mcs70_b06_s50_AB04 35 0.321380 0.317175 13
mcs70_b06_s50_AB05 78 1.001375 1.256987 70
mcs70_b06_s50_AB06 55 0.227581 0.222894 2
mcs70_b06_s50_AB07 45 0.438956 0.346908 22
mcs70_b06_s50_AB08 30 0.979998 1.058204 12
mcs70_b06_s50_AB09 30 3.204843 2.888441 220
mcs70_b06_s60_AB00 9 1.329561 1.176325 7
mcs70_b06_s60_AB01 12 0.252245 0.210045 6
mcs70_b06_s60_AB02 15 0.076135 0.076696 1
mcs70_b06_s60_AB03 14 0.770695 0.799231 150
mcs70_b06_s60_AB04 12 0.268725 0.264160 22
mcs70_b06_s60_AB05 16 0.018880 0.030489 1
mcs70_b06_s60_AB06 11 0.406378 0.505321 98
mcs70_b06_s60_AB07 13 0.048081 0.073581 2
mcs70_b06_s60_AB08 12 0.186315 0.114947 2
mcs70_b06_s60_AB09 13 0.557044 0.594797 54
mcs70_b06_s70_AB00 34 4.922052 4.642058 149
mcs70_b06_s70_AB01 30 4.236435 4.179508 50
mcs70_b06_s70_AB02 22 4.623725 4.766151 25
mcs70_b06_s70_AB03 31 4.894667 4.872939 234
mcs70_b06_s70_AB04 41 12.444899 12.406455 376
mcs70_b06_s70_AB05 23 33.734695 32.924629 272
mcs70_b06_s70_AB06 30 32.579437 31.571730 164
mcs70_b06_s70_AB07 26 21.079254 20.252031 252
mcs70_b06_s70_AB08 24 2.176049 2.185771 72
mcs70_b06_s70_AB09 29 3.235111 3.177096 76
mcs70_b06_s80_AB00 36 90.867142 91.040565 44
mcs70_b06_s80_AB01 64 69.481339 69.694504 2414
mcs70_b06_s80_AB02 50 27.538616 27.868948 2106
mcs70_b06_s80_AB03 57 5.448564 5.541250 374
mcs70_b06_s80_AB04 51 12.168891 12.403578 430
mcs70_b06_s80_AB05 46 104.222618 103.704842 3022
mcs70_b06_s80_AB06 82 29.307716 29.071848 1951
mcs70_b06_s80_AB07 50 19.337454 19.290209 62
mcs70_b06_s80_AB08 61 13.975450 14.068456 7375
mcs70_b06_s80_AB09 157 4.564219 4.649951 383
mcs70_b06_s90_AB00 978 854.725403 860.951721 49980
mcs70_b06_s90_AB01 111 334.740326 337.446503 38982
mcs70_b06_s90_AB02 135 50.853416 50.272121 5747
mcs70_b06_s90_AB03 97 97.758072 98.384087 6505
mcs70_b06_s90_AB04 158 822.230835 823.283813 2685
