instance clique cp-fc cp-mac james-cpp-max
mcs30_m2Dr6_s30_AB09 1230 19832.000000 16829.000000 13091
mcs30_m2Dr6_s50_AB00 3386219 136968579.000000 111772963.000000 46448507
mcs30_m2Dr6_s50_AB01 3700808 11663234.000000 10055901.000000 9265799
mcs30_m2Dr6_s50_AB02 6729098 44060987.000000 32092965.000000 15336335
mcs30_m2Dr6_s50_AB03 1720858 24491829.000000 20638730.000000 12595877
mcs30_m2Dr6_s50_AB04 3137766 38833707.000000 25771628.000000 8100716
mcs30_m2Dr6_s50_AB05 13304286 45888851.000000 36473440.000000 12885194
mcs30_m2Dr6_s50_AB06 1521206 14372475.000000 12219032.000000 10129195
mcs30_m2Dr6_s50_AB07 6011211 52399804.000000 36082011.000000 31711501
mcs30_m2Dr6_s50_AB08 7227101 18131955.000000 14725579.000000 8334153
mcs30_m2Dr6_s50_AB09 11083765 66596393.000000 54848754.000000 41466667
mcs30_m2Dr6_s60_AB00 113487 59447867.000000 52096434.000000 15170487
mcs30_m2Dr6_s60_AB01 43413 40117366.000000 35695383.000000 5874557
mcs30_m2Dr6_s60_AB02 126312 20769977.000000 17874261.000000 26419019
mcs30_m2Dr6_s60_AB03 272320 38112938.000000 32835548.000000 11096150
mcs30_m2Dr6_s60_AB04 53765 15164057.000000 13212674.000000 3445456
mcs30_m2Dr6_s60_AB05 177571 52223263.000000 38505626.000000 9510243
mcs30_m2Dr6_s60_AB06 411473 10169697.000000 8851752.000000 1906899
mcs30_m2Dr6_s60_AB07 179882 57103061.000000 38754969.000000 29240915
mcs30_m2Dr6_s60_AB08 44666 6865062.000000 5602993.000000 1628285
mcs30_m2Dr6_s60_AB09 1827293 125121839.000000 86495963.000000 24077417
mcs30_m2Dr6_s70_AB00 2213253 NaN NaN 790641844
mcs30_m2Dr6_s70_AB01 278175 NaN NaN 17505616
mcs30_m2Dr6_s70_AB02 2485873 NaN NaN 312347420
mcs30_m2Dr6_s70_AB03 3099238 145752458.000000 127938993.000000 23167288
mcs30_m2Dr6_s70_AB04 35564765 NaN NaN 648383849
mcs30_m2Dr6_s70_AB05 4798800 NaN NaN 143287197
mcs30_m2Dr6_s70_AB06 982375 NaN NaN 176745493
mcs30_m2Dr6_s70_AB07 20496010 NaN NaN 272984195
mcs30_m2Dr6_s70_AB08 2814559 NaN NaN 39384047
mcs30_m2Dr6_s70_AB09 16833520 NaN NaN 287961546
mcs30_m2Dr6_s80_AB00 36786317 NaN NaN 1832236933
mcs30_m2Dr6_s80_AB01 NaN NaN NaN NaN
mcs30_m2Dr6_s80_AB02 NaN NaN NaN NaN
mcs30_m2Dr6_s80_AB03 NaN NaN NaN NaN
mcs30_m2Dr6_s80_AB04 NaN NaN NaN NaN
mcs30_m2Dr6_s80_AB05 94448996 NaN NaN NaN
mcs30_m2Dr6_s80_AB06 18486195 NaN NaN NaN
mcs30_m2Dr6_s80_AB07 NaN NaN NaN NaN
mcs30_m2Dr6_s80_AB08 121390157 NaN NaN 1301093424
mcs30_m2Dr6_s80_AB09 15730500 NaN NaN 822819319
mcs30_m2Dr6_s90_AB00 NaN NaN NaN NaN
mcs30_m2Dr6_s90_AB01 NaN NaN NaN NaN
mcs30_m2Dr6_s90_AB02 NaN NaN NaN NaN
mcs30_m2Dr6_s90_AB03 NaN NaN NaN NaN
mcs30_m2Dr6_s90_AB04 NaN NaN NaN NaN
mcs30_m2Dr6_s90_AB05 NaN NaN NaN NaN
mcs30_m2Dr6_s90_AB06 NaN NaN NaN NaN
mcs30_m2Dr6_s90_AB07 NaN NaN NaN NaN
mcs30_m2Dr6_s90_AB08 NaN NaN NaN NaN
mcs30_m2Dr6_s90_AB09 NaN NaN NaN NaN
mcs30_m3D_s100_AB00 205330832 NaN NaN NaN
mcs30_m3D_s100_AB01 85718846 NaN NaN NaN
mcs30_m3D_s100_AB02 102774574 NaN NaN NaN
mcs30_m3D_s100_AB03 99972669 NaN NaN NaN
mcs30_m3D_s100_AB04 32830987 NaN NaN NaN
mcs30_m3D_s100_AB05 NaN NaN NaN NaN
mcs30_m3D_s100_AB06 46394571 NaN NaN NaN
mcs30_m3D_s100_AB07 73182950 NaN NaN NaN
mcs30_m3D_s100_AB08 331834862 NaN NaN NaN
mcs30_m3D_s100_AB09 139841323 NaN NaN NaN
mcs30_m3D_s25_AB00 4153 30541.000000 21860.000000 20530
mcs30_m3D_s25_AB01 2732 45614.000000 32185.000000 32734
mcs30_m3D_s25_AB02 2464 13341.000000 8956.000000 8944
mcs30_m3D_s25_AB03 1892 13471.000000 9395.000000 7657
mcs30_m3D_s25_AB04 677 32746.000000 22254.000000 2891
mcs30_m3D_s25_AB05 5598 8821.000000 7156.000000 5332
mcs30_m3D_s25_AB06 1543 9354.000000 8152.000000 8980
mcs30_m3D_s25_AB07 3636 30648.000000 23099.000000 19723
mcs30_m3D_s25_AB08 5429 28729.000000 21551.000000 16407
mcs30_m3D_s25_AB09 4220 25001.000000 16407.000000 8934
mcs30_m3D_s30_AB00 817 13033.000000 12049.000000 11153
mcs30_m3D_s30_AB01 1182 28978.000000 21101.000000 13657
mcs30_m3D_s30_AB02 274 9382.000000 5674.000000 6055
mcs30_m3D_s30_AB03 1411 11797.000000 7890.000000 5200
mcs30_m3D_s30_AB04 524 14620.000000 10821.000000 8922
mcs30_m3D_s30_AB05 329 3816.000000 3220.000000 4136
mcs30_m3D_s30_AB06 881 25160.000000 15400.000000 11176
mcs30_m3D_s30_AB07 350 9239.000000 7073.000000 6745
mcs30_m3D_s30_AB08 2291 26573.000000 19387.000000 18250
mcs30_m3D_s30_AB09 413 5607.000000 4949.000000 3575
mcs30_m3D_s40_AB00 24085 663673.000000 492222.000000 358599
mcs30_m3D_s40_AB01 135470 1303909.000000 824216.000000 928313
mcs30_m3D_s40_AB02 25746 164564.000000 139076.000000 149001
mcs30_m3D_s40_AB03 71780 798642.000000 684308.000000 358507
mcs30_m3D_s40_AB04 4030 535371.000000 425867.000000 92449
mcs30_m3D_s40_AB05 20224 458495.000000 345449.000000 80268
mcs30_m3D_s40_AB06 9748 1006361.000000 579006.000000 463014
mcs30_m3D_s40_AB07 13630 315197.000000 207980.000000 139888
mcs30_m3D_s40_AB08 183828 793403.000000 573651.000000 372729
mcs30_m3D_s40_AB09 174288 338985.000000 224036.000000 354837
mcs30_m3D_s70_AB00 1910199 NaN NaN 99599831
mcs30_m3D_s70_AB01 187402 140402061.000000 135637247.000000 42824818
mcs30_m3D_s70_AB02 1141784 NaN NaN 369454217
mcs30_m3D_s70_AB03 3955406 91594769.000000 84187489.000000 21553976
mcs30_m3D_s70_AB04 2304573 NaN NaN 109029467
mcs30_m3D_s70_AB05 7286422 NaN NaN 33603624
mcs30_m3D_s70_AB06 1318978 42718016.000000 39799277.000000 12915948
mcs30_m3D_s70_AB07 12288777 NaN NaN 443600951
mcs30_m3D_s70_AB08 11526399 NaN NaN 374840525
mcs30_m3D_s70_AB09 94563203 NaN NaN 116244534
mcs30_m3D_s80_AB00 NaN NaN NaN NaN
mcs30_m3D_s80_AB01 405296366 NaN NaN NaN
mcs30_m3D_s80_AB02 67334428 NaN NaN NaN
mcs30_m3D_s80_AB03 101791454 NaN NaN NaN
mcs30_m3D_s80_AB04 54494579 NaN NaN 2037356182
mcs30_m3D_s80_AB05 195494233 NaN NaN NaN
mcs30_m3D_s80_AB06 NaN NaN NaN NaN
mcs30_m3D_s80_AB07 323978695 NaN NaN NaN
mcs30_m3D_s80_AB08 23006559 NaN NaN 192293305
mcs30_m3D_s80_AB09 NaN NaN NaN NaN
mcs30_m3D_s90_AB00 NaN NaN NaN NaN
mcs30_m3D_s90_AB01 NaN NaN NaN NaN
mcs30_m3D_s90_AB02 NaN NaN NaN NaN
mcs30_m3D_s90_AB03 NaN NaN NaN NaN
mcs30_m3D_s90_AB04 NaN NaN NaN NaN
mcs30_m3D_s90_AB05 NaN NaN NaN NaN
mcs30_m3D_s90_AB06 NaN NaN NaN NaN
mcs30_m3D_s90_AB07 NaN NaN NaN NaN
mcs30_m3D_s90_AB08 NaN NaN NaN NaN
mcs30_m3D_s90_AB09 NaN NaN NaN NaN
mcs30_m3Dr2_s100_AB00 17398877 NaN NaN NaN
mcs30_m3Dr2_s100_AB01 2223255 NaN NaN 937584136
mcs30_m3Dr2_s100_AB02 351959248 NaN NaN NaN
mcs30_m3Dr2_s100_AB03 36270621 NaN NaN NaN
mcs30_m3Dr2_s100_AB04 408995109 NaN NaN NaN
mcs30_m3Dr2_s100_AB05 8740655 NaN NaN NaN
mcs30_m3Dr2_s100_AB06 61527653 NaN NaN NaN
mcs30_m3Dr2_s100_AB07 348347899 NaN NaN NaN
mcs30_m3Dr2_s100_AB08 121917316 NaN NaN NaN
mcs30_m3Dr2_s100_AB09 91900695 NaN NaN NaN
mcs30_m3Dr2_s25_AB00 583 9174.000000 7428.000000 2581
mcs30_m3Dr2_s25_AB01 2419 39589.000000 25084.000000 8240
mcs30_m3Dr2_s25_AB02 6902 41949.000000 31758.000000 26781
mcs30_m3Dr2_s25_AB03 9667 18481.000000 13695.000000 24278
mcs30_m3Dr2_s25_AB04 3056 26469.000000 18129.000000 17245
mcs30_m3Dr2_s25_AB05 2149 24332.000000 19400.000000 10816
mcs30_m3Dr2_s25_AB06 6067 84197.000000 38826.000000 14794
mcs30_m3Dr2_s25_AB07 7726 37987.000000 27164.000000 21491
mcs30_m3Dr2_s25_AB08 9572 37076.000000 23964.000000 21524
mcs30_m3Dr2_s25_AB09 4921 66214.000000 43989.000000 29528
mcs30_m3Dr2_s30_AB00 2234 31030.000000 26244.000000 4856
mcs30_m3Dr2_s30_AB01 688 8231.000000 5975.000000 5028
mcs30_m3Dr2_s30_AB02 2020 22937.000000 19884.000000 8322
mcs30_m3Dr2_s30_AB03 1425 3186.000000 1905.000000 1679
mcs30_m3Dr2_s30_AB04 2583 37851.000000 27263.000000 24735
mcs30_m3Dr2_s30_AB05 344 8312.000000 6521.000000 5776
mcs30_m3Dr2_s30_AB06 1658 33314.000000 26374.000000 14078
mcs30_m3Dr2_s30_AB07 1558 47488.000000 32399.000000 31614
mcs30_m3Dr2_s30_AB08 697 3960.000000 3274.000000 2272
mcs30_m3Dr2_s30_AB09 825 16818.000000 12317.000000 7991
mcs30_m3Dr2_s40_AB00 37315 984931.000000 709952.000000 384588
mcs30_m3Dr2_s40_AB01 57955 3010505.000000 2320744.000000 1749966
mcs30_m3Dr2_s40_AB02 200080 392850.000000 319635.000000 200828
mcs30_m3Dr2_s40_AB03 142838 1485748.000000 1015315.000000 734731
mcs30_m3Dr2_s40_AB04 15401 446560.000000 331574.000000 220925
mcs30_m3Dr2_s40_AB05 18159 314221.000000 256510.000000 80683
mcs30_m3Dr2_s40_AB06 5732 543807.000000 458212.000000 87864
mcs30_m3Dr2_s40_AB07 16403 1052437.000000 846153.000000 148839
mcs30_m3Dr2_s40_AB08 41018 763173.000000 418008.000000 402462
mcs30_m3Dr2_s40_AB09 16329 1206785.000000 862345.000000 293160
mcs30_m3Dr2_s70_AB00 789776 47227963.000000 46401398.000000 10431213
mcs30_m3Dr2_s70_AB01 3254746 NaN NaN 38669305
mcs30_m3Dr2_s70_AB02 11193529 NaN NaN 86348230
mcs30_m3Dr2_s70_AB03 8058992 NaN NaN 165686209
mcs30_m3Dr2_s70_AB04 12768914 NaN NaN 733886726
mcs30_m3Dr2_s70_AB05 2989284 142743479.000000 104384580.000000 60601835
mcs30_m3Dr2_s70_AB06 737971 NaN NaN 120288002
mcs30_m3Dr2_s70_AB07 13454914 49593318.000000 48785034.000000 16378176
mcs30_m3Dr2_s70_AB08 6964166 NaN NaN 479043367
mcs30_m3Dr2_s70_AB09 1138562 NaN NaN 132546038
mcs30_m3Dr2_s80_AB00 NaN NaN NaN NaN
mcs30_m3Dr2_s80_AB01 NaN NaN NaN NaN
mcs30_m3Dr2_s80_AB02 86229647 NaN NaN NaN
mcs30_m3Dr2_s80_AB03 19178632 NaN NaN 1810502098
mcs30_m3Dr2_s80_AB04 298073366 NaN NaN NaN
mcs30_m3Dr2_s80_AB05 143668375 NaN NaN NaN
mcs30_m3Dr2_s80_AB06 102635323 NaN NaN 1203991962
mcs30_m3Dr2_s80_AB07 67972837 NaN NaN NaN
mcs30_m3Dr2_s80_AB08 158268542 NaN NaN NaN
mcs30_m3Dr2_s80_AB09 390180648 NaN NaN NaN
mcs30_m3Dr2_s90_AB00 NaN NaN NaN NaN
mcs30_m3Dr2_s90_AB01 NaN NaN NaN NaN
mcs30_m3Dr2_s90_AB02 NaN NaN NaN NaN
mcs30_m3Dr2_s90_AB03 NaN NaN NaN NaN
mcs30_m3Dr2_s90_AB04 NaN NaN NaN NaN
mcs30_m3Dr2_s90_AB05 NaN NaN NaN NaN
mcs30_m3Dr2_s90_AB06 NaN NaN NaN NaN
mcs30_m3Dr2_s90_AB07 NaN NaN NaN NaN
mcs30_m3Dr2_s90_AB08 NaN NaN NaN NaN
mcs30_m3Dr2_s90_AB09 NaN NaN NaN NaN
mcs30_m3Dr4_s100_AB00 14788062 NaN NaN NaN
mcs30_m3Dr4_s100_AB01 10566089 NaN NaN 1340580509
mcs30_m3Dr4_s100_AB02 7410559 NaN NaN NaN
mcs30_m3Dr4_s100_AB03 131935088 NaN NaN NaN
mcs30_m3Dr4_s100_AB04 11240345 NaN NaN NaN
mcs30_m3Dr4_s100_AB05 41188349 NaN NaN NaN
mcs30_m3Dr4_s100_AB06 8894679 NaN NaN NaN
mcs30_m3Dr4_s100_AB07 712190 NaN NaN NaN
mcs30_m3Dr4_s100_AB08 NaN NaN NaN NaN
mcs30_m3Dr4_s100_AB09 9712762 NaN NaN 1226163342
mcs30_m3Dr4_s25_AB00 1152 8455.000000 7704.000000 7281
mcs30_m3Dr4_s25_AB01 2810 27259.000000 20918.000000 13929
mcs30_m3Dr4_s25_AB02 1892 14294.000000 10062.000000 6886
mcs30_m3Dr4_s25_AB03 3740 55249.000000 37246.000000 24099
mcs30_m3Dr4_s25_AB04 4667 40282.000000 31818.000000 21629
mcs30_m3Dr4_s25_AB05 1616 15802.000000 11822.000000 8847
mcs30_m3Dr4_s25_AB06 2436 29663.000000 21124.000000 14232
mcs30_m3Dr4_s25_AB07 3088 37674.000000 25152.000000 19159
mcs30_m3Dr4_s25_AB08 1707 12157.000000 9796.000000 12501
mcs30_m3Dr4_s25_AB09 1265 16514.000000 10298.000000 12311
mcs30_m3Dr4_s30_AB00 1727 47206.000000 33456.000000 31940
mcs30_m3Dr4_s30_AB01 3984 27019.000000 17964.000000 14575
mcs30_m3Dr4_s30_AB02 627 16323.000000 10305.000000 10993
mcs30_m3Dr4_s30_AB03 971 12186.000000 9330.000000 4888
mcs30_m3Dr4_s30_AB04 1028 11524.000000 6375.000000 8158
mcs30_m3Dr4_s30_AB05 836 18724.000000 13310.000000 7556
mcs30_m3Dr4_s30_AB06 527 12517.000000 9685.000000 13383
mcs30_m3Dr4_s30_AB07 1584 20977.000000 15018.000000 15935
mcs30_m3Dr4_s30_AB08 119 10449.000000 7599.000000 5117
mcs30_m3Dr4_s30_AB09 354 10137.000000 7938.000000 7173
mcs30_m3Dr4_s40_AB00 45289 1041671.000000 727848.000000 557322
mcs30_m3Dr4_s40_AB01 44925 276932.000000 171448.000000 156387
mcs30_m3Dr4_s40_AB02 24326 600405.000000 435647.000000 126785
mcs30_m3Dr4_s40_AB03 55700 647989.000000 499950.000000 188865
mcs30_m3Dr4_s40_AB04 60436 961223.000000 813498.000000 283640
mcs30_m3Dr4_s40_AB05 49227 1157610.000000 875475.000000 250832
mcs30_m3Dr4_s40_AB06 50674 1141482.000000 969000.000000 469351
mcs30_m3Dr4_s40_AB07 52500 395165.000000 294079.000000 373896
mcs30_m3Dr4_s40_AB08 208952 1480593.000000 1224189.000000 969415
mcs30_m3Dr4_s40_AB09 115055 606796.000000 512597.000000 412792
mcs30_m3Dr4_s70_AB00 986299 NaN NaN 120928349
mcs30_m3Dr4_s70_AB01 5191924 180435333.000000 173867409.000000 90573922
mcs30_m3Dr4_s70_AB02 2403009 114323243.000000 105170571.000000 49944572
mcs30_m3Dr4_s70_AB03 1621259 NaN NaN 61881851
mcs30_m3Dr4_s70_AB04 223151 5737078.000000 5240337.000000 1105089
mcs30_m3Dr4_s70_AB05 1536997 122758091.000000 103758650.000000 67558388
mcs30_m3Dr4_s70_AB06 3898895 NaN NaN 156402560
mcs30_m3Dr4_s70_AB07 18857089 NaN NaN 249549328
mcs30_m3Dr4_s70_AB08 1385633 NaN NaN 48970797
mcs30_m3Dr4_s70_AB09 35416229 128928652.000000 120372760.000000 52555916
mcs30_m3Dr4_s80_AB00 NaN NaN NaN NaN
mcs30_m3Dr4_s80_AB01 14181728 NaN NaN 463127848
mcs30_m3Dr4_s80_AB02 NaN NaN NaN NaN
mcs30_m3Dr4_s80_AB03 114293375 NaN NaN NaN
mcs30_m3Dr4_s80_AB04 145955513 NaN NaN 478224232
mcs30_m3Dr4_s80_AB05 374325159 NaN NaN NaN
mcs30_m3Dr4_s80_AB06 50205846 NaN NaN 892747290
mcs30_m3Dr4_s80_AB07 NaN NaN NaN 2089203879
mcs30_m3Dr4_s80_AB08 13554515 NaN NaN 103295484
mcs30_m3Dr4_s80_AB09 27612507 NaN NaN NaN
mcs30_m3Dr4_s90_AB00 NaN NaN NaN NaN
mcs30_m3Dr4_s90_AB01 NaN NaN NaN NaN
mcs30_m3Dr4_s90_AB02 NaN NaN NaN NaN
mcs30_m3Dr4_s90_AB03 NaN NaN NaN NaN
mcs30_m3Dr4_s90_AB04 NaN NaN NaN NaN
mcs30_m3Dr4_s90_AB05 NaN NaN NaN NaN
mcs30_m3Dr4_s90_AB06 NaN NaN NaN NaN
mcs30_m3Dr4_s90_AB07 NaN NaN NaN NaN
mcs30_m3Dr4_s90_AB08 NaN NaN NaN NaN
mcs30_m3Dr4_s90_AB09 NaN NaN NaN NaN
mcs30_m3Dr6_s100_AB00 12589121 NaN NaN 1089603628
mcs30_m3Dr6_s100_AB01 55798028 NaN NaN NaN
mcs30_m3Dr6_s100_AB02 35994665 NaN NaN NaN
mcs30_m3Dr6_s100_AB03 844310 NaN NaN 1561271622
mcs30_m3Dr6_s100_AB04 5420311 NaN NaN 1132461760
mcs30_m3Dr6_s100_AB05 20101392 NaN NaN 2012617073
mcs30_m3Dr6_s100_AB06 13968302 NaN NaN NaN
mcs30_m3Dr6_s100_AB07 13025868 NaN NaN NaN
mcs30_m3Dr6_s100_AB08 7349827 NaN NaN 1686150842
mcs30_m3Dr6_s100_AB09 86780393 NaN NaN NaN
mcs30_m3Dr6_s25_AB00 3576 36300.000000 25253.000000 20246
mcs30_m3Dr6_s25_AB01 2856 28190.000000 17330.000000 16501
mcs30_m3Dr6_s25_AB02 3992 11230.000000 7725.000000 10552
mcs30_m3Dr6_s25_AB03 12532 27456.000000 21420.000000 13818
mcs30_m3Dr6_s25_AB04 1706 40969.000000 28579.000000 11630
mcs30_m3Dr6_s25_AB05 2378 37802.000000 24675.000000 21982
mcs30_m3Dr6_s25_AB06 3925 47341.000000 35105.000000 18210
mcs30_m3Dr6_s25_AB07 2431 42357.000000 33630.000000 22864
mcs30_m3Dr6_s25_AB08 3722 29418.000000 21942.000000 20978
mcs30_m3Dr6_s25_AB09 1837 13897.000000 9935.000000 9962
mcs30_m3Dr6_s30_AB00 303 2095.000000 1867.000000 1827
mcs30_m3Dr6_s30_AB01 1467 13151.000000 10220.000000 7728
mcs30_m3Dr6_s30_AB02 512 11301.000000 9009.000000 9902
mcs30_m3Dr6_s30_AB03 812 32818.000000 23684.000000 14768
mcs30_m3Dr6_s30_AB04 754 19106.000000 15268.000000 9839
mcs30_m3Dr6_s30_AB05 422 5400.000000 3481.000000 2708
mcs30_m3Dr6_s30_AB06 386 10142.000000 7869.000000 9445
mcs30_m3Dr6_s30_AB07 1594 15271.000000 10738.000000 10451
mcs30_m3Dr6_s30_AB08 306 10987.000000 8342.000000 3555
mcs30_m3Dr6_s30_AB09 511 5854.000000 4471.000000 4800
mcs30_m3Dr6_s40_AB00 27108 143744.000000 106010.000000 205916
mcs30_m3Dr6_s40_AB01 24698 518352.000000 399446.000000 202124
mcs30_m3Dr6_s40_AB02 8063 105538.000000 81761.000000 80206
mcs30_m3Dr6_s40_AB03 35023 364041.000000 331185.000000 296500
mcs30_m3Dr6_s40_AB04 22070 525385.000000 454408.000000 338854
mcs30_m3Dr6_s40_AB05 16056 328930.000000 255284.000000 129682
mcs30_m3Dr6_s40_AB06 69364 323545.000000 225589.000000 195537
mcs30_m3Dr6_s40_AB07 228103 1347741.000000 1104668.000000 611756
mcs30_m3Dr6_s40_AB08 24160 625858.000000 491291.000000 161561
mcs30_m3Dr6_s40_AB09 41672 632615.000000 465481.000000 436888
mcs30_m3Dr6_s70_AB00 5948036 NaN NaN 305413065
mcs30_m3Dr6_s70_AB01 210714 74220364.000000 70847010.000000 29689748
mcs30_m3Dr6_s70_AB02 4553171 15069642.000000 13734216.000000 10892366
mcs30_m3Dr6_s70_AB03 729121 53630618.000000 52873380.000000 36002587
mcs30_m3Dr6_s70_AB04 1206176 NaN NaN 85063906
mcs30_m3Dr6_s70_AB05 2656841 NaN NaN 208353615
mcs30_m3Dr6_s70_AB06 646901 122110320.000000 111440101.000000 31222404
mcs30_m3Dr6_s70_AB07 2076737 NaN NaN 72809134
mcs30_m3Dr6_s70_AB08 793087 NaN NaN 142298136
mcs30_m3Dr6_s70_AB09 3156085 81382796.000000 68661928.000000 18886463
mcs30_m3Dr6_s80_AB00 109520122 NaN NaN 2016810880
mcs30_m3Dr6_s80_AB01 16258938 NaN NaN 1252336411
mcs30_m3Dr6_s80_AB02 65367131 NaN NaN NaN
mcs30_m3Dr6_s80_AB03 54892655 NaN NaN NaN
mcs30_m3Dr6_s80_AB04 NaN NaN NaN NaN
mcs30_m3Dr6_s80_AB05 40468010 NaN NaN NaN
mcs30_m3Dr6_s80_AB06 34359446 NaN NaN 996179579
mcs30_m3Dr6_s80_AB07 56123206 NaN NaN NaN
mcs30_m3Dr6_s80_AB08 10126161 NaN NaN 263310060
mcs30_m3Dr6_s80_AB09 486868477 NaN NaN NaN
mcs30_m3Dr6_s90_AB00 NaN NaN NaN NaN
mcs30_m3Dr6_s90_AB01 NaN NaN NaN NaN
mcs30_m3Dr6_s90_AB02 NaN NaN NaN NaN
mcs30_m3Dr6_s90_AB03 NaN NaN NaN NaN
mcs30_m3Dr6_s90_AB04 NaN NaN NaN NaN
mcs30_m3Dr6_s90_AB05 NaN NaN NaN NaN
mcs30_m3Dr6_s90_AB06 NaN NaN NaN NaN
mcs30_m3Dr6_s90_AB07 NaN NaN NaN NaN
mcs30_m3Dr6_s90_AB08 NaN NaN NaN NaN
mcs30_m3Dr6_s90_AB09 NaN NaN NaN NaN
mcs30_m4D_s50_AB00 1889332 150999685.000000 116754200.000000 49893760
mcs30_m4D_s50_AB01 149465389 NaN NaN 56689742
mcs30_m4D_s50_AB02 626992909 135669246.000000 72293084.000000 28567040
mcs30_m4D_s50_AB03 67412 12205509.000000 9793464.000000 1545380
mcs30_m4D_s50_AB04 1465160 68008973.000000 57554572.000000 29548932
mcs30_m4D_s50_AB05 26458980 NaN NaN 32778315
mcs30_m4D_s50_AB06 1367493 19605980.000000 13142837.000000 3167614
mcs30_m4D_s50_AB07 53068822 NaN NaN 69871619
mcs30_m4D_s50_AB08 15490547 121673509.000000 80008673.000000 60881685
mcs30_m4D_s50_AB09 1534975 37042485.000000 24998727.000000 14238898
mcs30_m4D_s60_AB00 35090476 NaN NaN 16191630
mcs30_m4D_s60_AB01 221367 60182921.000000 47686649.000000 7044938
mcs30_m4D_s60_AB02 929634 3550609.000000 3167368.000000 877953
mcs30_m4D_s60_AB03 1100463 165726923.000000 116958464.000000 4238186
mcs30_m4D_s60_AB04 57348 18519685.000000 16137748.000000 6803235
mcs30_m4D_s60_AB05 646419 NaN NaN 70344681
mcs30_m4D_s60_AB06 50936 14526458.000000 11106494.000000 585203
mcs30_m4D_s60_AB07 75015 17029301.000000 12979204.000000 1249467
mcs30_m4D_s60_AB08 2308987 32543121.000000 28018510.000000 10492083
mcs30_m4D_s60_AB09 3776447 6119760.000000 5386679.000000 8939410
mcs30_m4D_s70_AB00 37400716 NaN NaN 2253664639
mcs30_m4D_s70_AB01 NaN NaN NaN 882742472
mcs30_m4D_s70_AB02 12907250 NaN NaN 1762351866
mcs30_m4D_s70_AB03 35041058 NaN NaN 1927495093
mcs30_m4D_s70_AB04 23465045 NaN NaN 890950530
mcs30_m4D_s70_AB05 25700095 NaN NaN 68243070
mcs30_m4D_s70_AB06 11839162 NaN NaN 1608640356
mcs30_m4D_s70_AB07 NaN NaN NaN 2027897337
mcs30_m4D_s70_AB08 74856904 NaN NaN NaN
mcs30_m4D_s70_AB09 105866739 NaN NaN 298034295
mcs30_m4D_s80_AB00 NaN NaN NaN NaN
mcs30_m4D_s80_AB01 NaN NaN NaN NaN
mcs30_m4D_s80_AB02 NaN NaN NaN NaN
mcs30_m4D_s80_AB03 NaN NaN NaN NaN
mcs30_m4D_s80_AB04 NaN NaN NaN 2762707519
mcs30_m4D_s80_AB05 NaN NaN NaN 2396160001
mcs30_m4D_s80_AB06 NaN NaN NaN NaN
mcs30_m4D_s80_AB07 371111160 NaN NaN NaN
mcs30_m4D_s80_AB08 NaN NaN NaN NaN
mcs30_m4D_s80_AB09 NaN NaN NaN NaN
mcs30_m4D_s90_AB00 NaN NaN NaN NaN
mcs30_m4D_s90_AB01 NaN NaN NaN NaN
mcs30_m4D_s90_AB02 NaN NaN NaN NaN
mcs30_m4D_s90_AB03 NaN NaN NaN NaN
mcs30_m4D_s90_AB04 NaN NaN NaN NaN
mcs30_m4D_s90_AB05 NaN NaN NaN NaN
mcs30_m4D_s90_AB06 NaN NaN NaN NaN
mcs30_m4D_s90_AB07 NaN NaN NaN NaN
mcs30_m4D_s90_AB08 NaN NaN NaN NaN
mcs30_m4D_s90_AB09 NaN NaN NaN NaN
mcs30_m4Dr2_s50_AB00 847317 41260272.000000 34140348.000000 51434735
mcs30_m4Dr2_s50_AB01 423225 25483564.000000 19678554.000000 7271598
mcs30_m4Dr2_s50_AB02 4064388 46719610.000000 39129845.000000 6299048
mcs30_m4Dr2_s50_AB03 3443022 40562118.000000 25234788.000000 22594965
mcs30_m4Dr2_s50_AB04 3391798 187425887.000000 120739428.000000 40843595
mcs30_m4Dr2_s50_AB05 6328834 32056807.000000 23760343.000000 18405037
mcs30_m4Dr2_s50_AB06 8696403 165705372.000000 123108348.000000 85081380
mcs30_m4Dr2_s50_AB07 2008614 103692388.000000 70219770.000000 29201815
mcs30_m4Dr2_s50_AB08 1701134 121874294.000000 94388958.000000 38216265
mcs30_m4Dr2_s50_AB09 2878343 105988370.000000 81856853.000000 82384249
mcs30_m4Dr2_s60_AB00 807976 73491649.000000 59419337.000000 3785469
mcs30_m4Dr2_s60_AB01 119274 9891491.000000 7987985.000000 5592121
mcs30_m4Dr2_s60_AB02 235651 37966626.000000 34757412.000000 16645024
mcs30_m4Dr2_s60_AB03 8048082 27646930.000000 24177757.000000 25327725
mcs30_m4Dr2_s60_AB04 31549 23435341.000000 20768887.000000 5315184
mcs30_m4Dr2_s60_AB05 581207 150481661.000000 123943118.000000 8671715
mcs30_m4Dr2_s60_AB06 1551932 NaN NaN 87741728
mcs30_m4Dr2_s60_AB07 2568255 36977726.000000 33040087.000000 6148449
mcs30_m4Dr2_s60_AB08 134015 55451897.000000 40519997.000000 7242832
mcs30_m4Dr2_s60_AB09 532434 66270956.000000 51424137.000000 20864569
mcs30_m4Dr2_s70_AB00 147709015 NaN NaN 832615065
mcs30_m4Dr2_s70_AB01 32727741 NaN NaN 297517840
