instance clique james-cpp-max james-cpp-max-down clique-par/t32 cp-branching-mac cp-branching-filtering-mac cp-filtering-mac
mcs10_m2Dr2_s70_AB08 461 723 18472 769 738.000000 630.000000 934.000000
mcs10_m2Dr2_s70_AB09 459 730 15254 771 721.000000 603.000000 1315.000000
mcs10_m2Dr2_s80_AB00 710 1177 30648 1126 1165.000000 1097.000000 1903.000000
mcs10_m2Dr2_s80_AB01 739 1191 38794 1139 1219.000000 951.000000 1345.000000
mcs10_m2Dr2_s80_AB02 590 891 23747 1011 886.000000 816.000000 1058.000000
mcs10_m2Dr2_s80_AB03 612 926 22507 1037 913.000000 817.000000 2035.000000
mcs10_m2Dr2_s80_AB04 578 918 21024 980 926.000000 566.000000 977.000000
mcs10_m2Dr2_s80_AB05 664 1042 22167 1048 1042.000000 779.000000 1296.000000
mcs10_m2Dr2_s80_AB06 608 951 27310 1020 938.000000 881.000000 1556.000000
mcs10_m2Dr2_s80_AB07 577 908 26331 981 915.000000 897.000000 1294.000000
mcs10_m2Dr2_s80_AB08 612 911 22016 1827 897.000000 631.000000 679.000000
mcs10_m2Dr2_s80_AB09 556 835 19762 949 823.000000 783.000000 1239.000000
mcs10_m2Dr2_s90_AB00 735 1114 37356 2326 1103.000000 1073.000000 2822.000000
mcs10_m2Dr2_s90_AB01 696 959 34936 1239 950.000000 924.000000 2579.000000
mcs10_m2Dr2_s90_AB02 678 1005 28539 1178 993.000000 883.000000 2174.000000
mcs10_m2Dr2_s90_AB03 956 1442 44732 2470 1440.000000 1299.000000 2904.000000
mcs10_m2Dr2_s90_AB04 690 1034 26707 1249 1024.000000 844.000000 1672.000000
mcs10_m2Dr2_s90_AB05 655 968 24927 1165 968.000000 758.000000 1638.000000
mcs10_m2Dr2_s90_AB06 666 980 28764 2200 979.000000 963.000000 1137.000000
mcs10_m2Dr2_s90_AB07 693 1030 35155 1208 1018.000000 962.000000 1658.000000
mcs10_m2Dr2_s90_AB08 690 1021 31016 1199 1019.000000 834.000000 1347.000000
mcs10_m2Dr2_s90_AB09 714 1050 36166 1255 1040.000000 938.000000 1279.000000
mcs10_m2Dr4_s100_AB00 553 948 34889 858 953.000000 949.000000 2002.000000
mcs10_m2Dr4_s100_AB01 361 545 16585 642 552.000000 532.000000 1046.000000
mcs10_m2Dr4_s100_AB02 505 842 25460 810 841.000000 647.000000 1056.000000
mcs10_m2Dr4_s100_AB03 560 964 30935 868 965.000000 799.000000 1647.000000
mcs10_m2Dr4_s100_AB04 496 814 24941 788 832.000000 584.000000 799.000000
mcs10_m2Dr4_s100_AB05 545 921 30638 846 936.000000 748.000000 1528.000000
mcs10_m2Dr4_s100_AB06 507 857 27862 803 861.000000 857.000000 3438.000000
mcs10_m2Dr4_s100_AB07 447 683 23617 771 674.000000 600.000000 1136.000000
mcs10_m2Dr4_s100_AB08 560 906 38578 883 918.000000 850.000000 1991.000000
mcs10_m2Dr4_s100_AB09 594 968 37404 933 968.000000 934.000000 1804.000000
mcs10_m2Dr4_s40_AB00 215 335 3214 397 321.000000 271.000000 301.000000
mcs10_m2Dr4_s40_AB01 231 333 5268 454 317.000000 293.000000 522.000000
mcs10_m2Dr4_s40_AB02 199 268 3494 401 276.000000 252.000000 288.000000
mcs10_m2Dr4_s40_AB03 219 316 4129 427 308.000000 284.000000 364.000000
mcs10_m2Dr4_s40_AB04 201 266 3363 398 266.000000 242.000000 290.000000
mcs10_m2Dr4_s40_AB05 220 301 3787 423 299.000000 261.000000 373.000000
mcs10_m2Dr4_s40_AB06 241 309 3929 459 298.000000 259.000000 324.000000
mcs10_m2Dr4_s40_AB07 184 260 3570 378 251.000000 245.000000 881.000000
mcs10_m2Dr4_s40_AB08 213 279 3970 418 266.000000 238.000000 311.000000
mcs10_m2Dr4_s40_AB09 204 271 3600 427 266.000000 256.000000 411.000000
mcs10_m2Dr4_s50_AB00 335 500 8336 650 474.000000 450.000000 653.000000
mcs10_m2Dr4_s50_AB01 282 384 5442 545 374.000000 351.000000 470.000000
mcs10_m2Dr4_s50_AB02 310 425 8405 615 415.000000 383.000000 435.000000
mcs10_m2Dr4_s50_AB03 379 514 9487 701 503.000000 469.000000 1655.000000
mcs10_m2Dr4_s50_AB04 328 478 7475 636 447.000000 431.000000 453.000000
mcs10_m2Dr4_s50_AB05 330 434 6636 646 466.000000 422.000000 544.000000
mcs10_m2Dr4_s50_AB06 325 405 6417 632 414.000000 394.000000 394.000000
mcs10_m2Dr4_s50_AB07 328 470 7700 639 470.000000 423.000000 256209.000000
mcs10_m2Dr4_s50_AB08 320 412 8195 653 404.000000 372.000000 7736.000000
mcs10_m2Dr4_s50_AB09 309 445 8143 627 436.000000 408.000000 430.000000
mcs10_m2Dr4_s60_AB00 224 297 6006 452 297.000000 291.000000 513.000000
mcs10_m2Dr4_s60_AB01 219 283 4627 446 283.000000 271.000000 2481.000000
mcs10_m2Dr4_s60_AB02 254 307 5582 524 327.000000 319.000000 450.000000
mcs10_m2Dr4_s60_AB03 207 263 4968 427 258.000000 248.000000 300.000000
mcs10_m2Dr4_s60_AB04 211 273 4625 427 273.000000 269.000000 2302.000000
mcs10_m2Dr4_s60_AB05 218 292 5257 455 292.000000 266.000000 326.000000
mcs10_m2Dr4_s60_AB06 208 277 4985 425 277.000000 271.000000 303.000000
mcs10_m2Dr4_s60_AB07 217 286 5233 441 288.000000 284.000000 5059.000000
mcs10_m2Dr4_s60_AB08 238 319 5227 481 311.000000 297.000000 440.000000
mcs10_m2Dr4_s60_AB09 221 300 5805 459 292.000000 278.000000 520.000000
mcs10_m2Dr4_s70_AB00 609 987 24486 925 997.000000 807.000000 1195.000000
mcs10_m2Dr4_s70_AB01 428 632 15754 742 632.000000 626.000000 1116.000000
mcs10_m2Dr4_s70_AB02 502 847 21401 802 855.000000 657.000000 805.000000
mcs10_m2Dr4_s70_AB03 535 854 23868 869 845.000000 801.000000 1173.000000
mcs10_m2Dr4_s70_AB04 452 716 17055 775 692.000000 650.000000 1128.000000
mcs10_m2Dr4_s70_AB05 671 1123 19056 997 1108.000000 876.000000 1102.000000
mcs10_m2Dr4_s70_AB06 498 808 13628 800 821.000000 753.000000 1533.000000
mcs10_m2Dr4_s70_AB07 551 886 14017 867 875.000000 851.000000 1656.000000
mcs10_m2Dr4_s70_AB08 612 987 21662 955 979.000000 811.000000 929.000000
mcs10_m2Dr4_s70_AB09 511 854 21250 825 846.000000 816.000000 1530.000000
mcs10_m2Dr4_s80_AB00 679 1069 28472 1091 1067.000000 963.000000 4572.000000
mcs10_m2Dr4_s80_AB01 636 1070 34741 1023 1069.000000 981.000000 1823.000000
mcs10_m2Dr4_s80_AB02 631 973 25616 1040 993.000000 737.000000 1088.000000
mcs10_m2Dr4_s80_AB03 606 929 23352 1034 922.000000 734.000000 1136.000000
mcs10_m2Dr4_s80_AB04 619 973 29393 1029 965.000000 937.000000 1355.000000
mcs10_m2Dr4_s80_AB05 775 1294 39782 1186 1284.000000 1226.000000 1905.000000
mcs10_m2Dr4_s80_AB06 633 1073 29791 1025 1063.000000 891.000000 1795.000000
mcs10_m2Dr4_s80_AB07 555 837 21838 999 827.000000 741.000000 1126.000000
mcs10_m2Dr4_s80_AB08 602 984 27724 981 973.000000 925.000000 1297.000000
mcs10_m2Dr4_s80_AB09 604 896 22468 1020 883.000000 847.000000 1610.000000
mcs10_m2Dr4_s90_AB00 765 1127 41780 1306 1126.000000 1101.000000 1738.000000
mcs10_m2Dr4_s90_AB01 565 744 22215 1067 756.000000 742.000000 2239.000000
mcs10_m2Dr4_s90_AB02 643 919 30313 1144 922.000000 900.000000 1583.000000
mcs10_m2Dr4_s90_AB03 600 892 30106 1086 900.000000 840.000000 1787.000000
mcs10_m2Dr4_s90_AB04 743 1150 36543 1242 1163.000000 1085.000000 1841.000000
mcs10_m2Dr4_s90_AB05 743 1084 34608 2360 1114.000000 1050.000000 2204.000000
mcs10_m2Dr4_s90_AB06 698 1040 37045 1183 1043.000000 997.000000 1141.000000
mcs10_m2Dr4_s90_AB07 754 1146 35834 1261 1135.000000 995.000000 1190.000000
mcs10_m2Dr4_s90_AB08 877 1461 45140 1389 1467.000000 1383.000000 1603.000000
mcs10_m2Dr4_s90_AB09 715 1008 33848 2373 999.000000 860.000000 2041.000000
mcs10_m2Dr6_s100_AB00 508 783 17110 843 780.000000 716.000000 1643.000000
mcs10_m2Dr6_s100_AB01 613 987 32156 952 987.000000 955.000000 1808.000000
mcs10_m2Dr6_s100_AB02 395 610 21827 715 602.000000 568.000000 1118.000000
mcs10_m2Dr6_s100_AB03 404 661 22096 702 657.000000 647.000000 1509.000000
mcs10_m2Dr6_s100_AB04 451 733 25381 766 736.000000 728.000000 2169.000000
mcs10_m2Dr6_s100_AB05 580 945 39369 919 938.000000 932.000000 2148.000000
mcs10_m2Dr6_s100_AB06 475 719 23731 788 755.000000 623.000000 1625.000000
mcs10_m2Dr6_s100_AB07 616 991 28800 939 1003.000000 895.000000 2821.000000
mcs10_m2Dr6_s100_AB08 363 515 16804 669 515.000000 495.000000 813.000000
mcs10_m2Dr6_s100_AB09 624 1023 32668 964 1047.000000 917.000000 1819.000000
mcs10_m2Dr6_s40_AB00 207 267 3449 406 260.000000 244.000000 426.000000
mcs10_m2Dr6_s40_AB01 252 393 5464 464 387.000000 361.000000 429.000000
mcs10_m2Dr6_s40_AB02 212 286 3388 414 280.000000 252.000000 706.000000
mcs10_m2Dr6_s40_AB03 213 310 4240 409 298.000000 282.000000 351.000000
mcs10_m2Dr6_s40_AB04 211 301 3654 418 294.000000 266.000000 422.000000
mcs10_m2Dr6_s40_AB05 225 321 4521 436 312.000000 290.000000 298.000000
mcs10_m2Dr6_s40_AB06 318 480 5987 556 497.000000 411.000000 620.000000
mcs10_m2Dr6_s40_AB07 203 282 4420 404 272.000000 249.000000 298.000000
mcs10_m2Dr6_s40_AB08 213 308 3949 405 295.000000 271.000000 316.000000
mcs10_m2Dr6_s40_AB09 224 321 4620 422 330.000000 312.000000 381.000000
mcs10_m2Dr6_s50_AB00 354 504 9022 674 493.000000 455.000000 753.000000
mcs10_m2Dr6_s50_AB01 386 503 8124 743 499.000000 461.000000 906.000000
mcs10_m2Dr6_s50_AB02 363 543 8704 656 531.000000 485.000000 1006.000000
mcs10_m2Dr6_s50_AB03 376 500 7451 707 498.000000 464.000000 1825.000000
mcs10_m2Dr6_s50_AB04 325 458 7223 630 437.000000 406.000000 511.000000
mcs10_m2Dr6_s50_AB05 319 414 6971 619 416.000000 388.000000 503.000000
mcs10_m2Dr6_s50_AB06 474 645 8998 853 583.000000 490.000000 648.000000
mcs10_m2Dr6_s50_AB07 351 472 7979 687 462.000000 428.000000 667.000000
mcs10_m2Dr6_s50_AB08 311 421 6117 609 401.000000 383.000000 383.000000
mcs10_m2Dr6_s50_AB09 351 501 10402 666 496.000000 484.000000 589.000000
mcs10_m2Dr6_s60_AB00 240 312 6593 473 303.000000 299.000000 685.000000
mcs10_m2Dr6_s60_AB01 257 337 6398 507 324.000000 306.000000 713.000000
mcs10_m2Dr6_s60_AB02 215 287 5309 434 280.000000 274.000000 556.000000
mcs10_m2Dr6_s60_AB03 199 276 5570 413 274.000000 272.000000 352.000000
mcs10_m2Dr6_s60_AB04 230 318 6595 456 318.000000 310.000000 392.000000
mcs10_m2Dr6_s60_AB05 227 310 6120 444 303.000000 299.000000 429.000000
mcs10_m2Dr6_s60_AB06 232 303 5510 468 287.000000 285.000000 409.000000
mcs10_m2Dr6_s60_AB07 227 298 5828 454 291.000000 289.000000 310.000000
mcs10_m2Dr6_s60_AB08 214 284 5071 430 294.000000 290.000000 384.000000
mcs10_m2Dr6_s60_AB09 229 292 5621 462 292.000000 286.000000 365.000000
mcs10_m2Dr6_s70_AB00 602 977 17718 904 961.000000 915.000000 1940.000000
mcs10_m2Dr6_s70_AB01 668 1155 30331 988 1146.000000 1092.000000 2595.000000
mcs10_m2Dr6_s70_AB02 622 1015 19615 941 1002.000000 806.000000 928.000000
mcs10_m2Dr6_s70_AB03 584 979 19359 879 983.000000 833.000000 1787.000000
mcs10_m2Dr6_s70_AB04 618 1038 22425 932 1051.000000 839.000000 1129.000000
mcs10_m2Dr6_s70_AB05 465 734 19417 777 713.000000 674.000000 798.000000
mcs10_m2Dr6_s70_AB06 508 802 22954 882 793.000000 743.000000 1293.000000
mcs10_m2Dr6_s70_AB07 587 970 16691 907 961.000000 911.000000 2090.000000
mcs10_m2Dr6_s70_AB08 675 1132 27236 998 1113.000000 954.000000 2470.000000
mcs10_m2Dr6_s70_AB09 534 934 19207 819 932.000000 872.000000 1200.000000
mcs10_m2Dr6_s80_AB00 887 1581 30516 1997 1568.000000 1467.000000 2581.000000
mcs10_m2Dr6_s80_AB01 667 1083 26712 1052 1086.000000 856.000000 1027.000000
mcs10_m2Dr6_s80_AB02 550 812 21471 977 799.000000 767.000000 877.000000
mcs10_m2Dr6_s80_AB03 670 1058 33514 1090 1055.000000 1001.000000 1517.000000
mcs10_m2Dr6_s80_AB04 554 848 26868 980 838.000000 828.000000 1498.000000
mcs10_m2Dr6_s80_AB05 656 1029 31551 1065 1008.000000 1002.000000 1768.000000
mcs10_m2Dr6_s80_AB06 567 903 25874 942 898.000000 888.000000 1345.000000
mcs10_m2Dr6_s80_AB07 732 1258 32543 1113 1264.000000 1210.000000 1471.000000
mcs10_m2Dr6_s80_AB08 724 1105 29199 1160 1106.000000 716.000000 1364.000000
mcs10_m2Dr6_s80_AB09 681 1096 39027 1093 1109.000000 838.000000 1245.000000
mcs10_m2Dr6_s90_AB00 967 1597 54535 2485 1591.000000 1457.000000 2200.000000
mcs10_m2Dr6_s90_AB01 790 1233 47283 2306 1249.000000 1243.000000 2480.000000
mcs10_m2Dr6_s90_AB02 712 1072 32353 2283 1038.000000 965.000000 1167.000000
mcs10_m2Dr6_s90_AB03 738 1192 37386 1228 1197.000000 1189.000000 1659.000000
mcs10_m2Dr6_s90_AB04 710 1125 35099 1173 1134.000000 1084.000000 1632.000000
mcs10_m2Dr6_s90_AB05 1328 2238 64314 4535 2181.000000 2010.000000 4077.000000
mcs10_m2Dr6_s90_AB06 959 1556 52904 2511 1553.000000 1255.000000 1803.000000
mcs10_m2Dr6_s90_AB07 881 1452 37091 2506 1433.000000 761.000000 1137.000000
mcs10_m2Dr6_s90_AB08 561 790 25942 1082 793.000000 787.000000 1168.000000
mcs10_m2Dr6_s90_AB09 632 891 32351 1136 891.000000 813.000000 1107.000000
mcs10_m3D_s100_AB00 435 674 23655 756 681.000000 677.000000 1700.000000
mcs10_m3D_s100_AB01 434 686 20205 746 678.000000 516.000000 658.000000
mcs10_m3D_s100_AB02 421 668 23846 726 677.000000 669.000000 1574.000000
mcs10_m3D_s100_AB03 544 893 26194 882 897.000000 853.000000 1628.000000
mcs10_m3D_s100_AB04 497 800 24876 822 792.000000 756.000000 1000.000000
mcs10_m3D_s100_AB05 437 685 25333 758 694.000000 598.000000 992.000000
mcs10_m3D_s100_AB06 466 686 18371 814 718.000000 642.000000 1031.000000
mcs10_m3D_s100_AB07 413 642 17844 714 659.000000 647.000000 1701.000000
mcs10_m3D_s100_AB08 410 664 24471 712 665.000000 659.000000 2171.000000
mcs10_m3D_s100_AB09 419 659 19578 723 664.000000 600.000000 1717.000000
mcs10_m3D_s60_AB00 338 501 7945 567 555.000000 493.000000 1248.000000
mcs10_m3D_s60_AB01 340 534 7943 554 557.000000 481.000000 771.000000
mcs10_m3D_s60_AB02 406 675 12986 654 675.000000 451.000000 576.000000
mcs10_m3D_s60_AB03 442 735 11028 694 724.000000 568.000000 786.000000
mcs10_m3D_s60_AB04 345 567 9127 570 560.000000 476.000000 765.000000
mcs10_m3D_s60_AB05 373 613 10189 586 624.000000 482.000000 795.000000
mcs10_m3D_s60_AB06 358 594 12957 601 598.000000 570.000000 929.000000
mcs10_m3D_s60_AB07 367 605 9548 607 588.000000 478.000000 704.000000
mcs10_m3D_s60_AB08 336 560 9817 547 552.000000 438.000000 579.000000
mcs10_m3D_s60_AB09 359 594 11600 605 594.000000 466.000000 627.000000
mcs10_m3D_s70_AB00 522 849 22103 854 846.000000 824.000000 1359.000000
mcs10_m3D_s70_AB01 488 755 18357 821 744.000000 656.000000 894.000000
mcs10_m3D_s70_AB02 496 840 17575 814 822.000000 640.000000 1054.000000
mcs10_m3D_s70_AB03 404 618 16174 703 626.000000 570.000000 890.000000
mcs10_m3D_s70_AB04 496 816 14312 786 808.000000 762.000000 1729.000000
mcs10_m3D_s70_AB05 431 681 14307 756 669.000000 663.000000 1327.000000
mcs10_m3D_s70_AB06 398 637 14984 692 619.000000 581.000000 943.000000
mcs10_m3D_s70_AB07 441 699 18341 757 691.000000 581.000000 834.000000
mcs10_m3D_s70_AB08 454 656 17537 795 656.000000 638.000000 1643.000000
mcs10_m3D_s70_AB09 436 680 19313 756 684.000000 666.000000 1314.000000
mcs10_m3D_s80_AB00 481 752 21698 858 751.000000 749.000000 1451.000000
mcs10_m3D_s80_AB01 498 766 23032 1672 763.000000 733.000000 1221.000000
mcs10_m3D_s80_AB02 510 739 20870 908 729.000000 601.000000 935.000000
mcs10_m3D_s80_AB03 488 745 20346 875 753.000000 730.000000 996.000000
mcs10_m3D_s80_AB04 510 736 20883 906 764.000000 710.000000 783.000000
mcs10_m3D_s80_AB05 625 915 27170 1092 901.000000 780.000000 1027.000000
mcs10_m3D_s80_AB06 507 738 18908 908 732.000000 688.000000 1071.000000
mcs10_m3D_s80_AB07 501 780 25921 908 772.000000 752.000000 1245.000000
mcs10_m3D_s80_AB08 542 820 16417 893 837.000000 733.000000 1581.000000
mcs10_m3D_s80_AB09 537 799 19183 933 787.000000 769.000000 1360.000000
mcs10_m3D_s90_AB00 791 1153 31925 2374 1142.000000 959.000000 1421.000000
mcs10_m3D_s90_AB01 640 950 31035 1118 937.000000 913.000000 1297.000000
mcs10_m3D_s90_AB02 608 875 27771 1111 877.000000 823.000000 1205.000000
mcs10_m3D_s90_AB03 639 990 25767 1094 979.000000 825.000000 1576.000000
mcs10_m3D_s90_AB04 617 894 21879 1111 883.000000 693.000000 835.000000
mcs10_m3D_s90_AB05 585 846 27089 1070 846.000000 748.000000 1092.000000
mcs10_m3D_s90_AB06 667 973 30340 1194 955.000000 927.000000 2828.000000
mcs10_m3D_s90_AB07 595 847 22793 1071 853.000000 807.000000 1101.000000
mcs10_m3D_s90_AB08 709 1060 33767 1232 1049.000000 1035.000000 1883.000000
mcs10_m3D_s90_AB09 729 1110 39805 2224 1100.000000 1058.000000 1781.000000
mcs10_m3Dr2_s100_AB00 513 859 21633 823 842.000000 776.000000 2952.000000
mcs10_m3Dr2_s100_AB01 475 749 28074 830 766.000000 762.000000 999.000000
mcs10_m3Dr2_s100_AB02 514 797 32562 869 801.000000 787.000000 1642.000000
mcs10_m3Dr2_s100_AB03 378 562 20064 685 575.000000 561.000000 1199.000000
mcs10_m3Dr2_s100_AB04 450 717 25289 783 721.000000 699.000000 1386.000000
mcs10_m3Dr2_s100_AB05 432 686 21017 726 704.000000 691.000000 2358.000000
mcs10_m3Dr2_s100_AB06 462 654 19881 790 706.000000 584.000000 1036.000000
mcs10_m3Dr2_s100_AB07 454 712 23452 769 719.000000 693.000000 1031.000000
mcs10_m3Dr2_s100_AB08 456 680 23747 781 674.000000 648.000000 943.000000
mcs10_m3Dr2_s100_AB09 466 712 21778 803 712.000000 682.000000 1699.000000
mcs10_m3Dr2_s60_AB00 361 581 9976 599 563.000000 551.000000 1001.000000
mcs10_m3Dr2_s60_AB01 457 782 11990 695 798.000000 670.000000 1189.000000
mcs10_m3Dr2_s60_AB02 377 626 10589 611 619.000000 491.000000 745.000000
mcs10_m3Dr2_s60_AB03 378 646 12133 605 624.000000 417.000000 525.000000
mcs10_m3Dr2_s60_AB04 365 604 8340 604 592.000000 444.000000 534.000000
mcs10_m3Dr2_s60_AB05 389 668 11538 600 662.000000 616.000000 906.000000
mcs10_m3Dr2_s60_AB06 698 1240 14841 927 1217.000000 1033.000000 1936.000000
mcs10_m3Dr2_s60_AB07 352 504 6942 590 531.000000 413.000000 875.000000
mcs10_m3Dr2_s60_AB08 366 616 12721 605 606.000000 536.000000 982.000000
mcs10_m3Dr2_s60_AB09 342 593 9753 555 594.000000 396.000000 463.000000
mcs10_m3Dr2_s70_AB00 555 967 20926 849 979.000000 929.000000 1194.000000
mcs10_m3Dr2_s70_AB01 443 698 18556 759 706.000000 688.000000 1156.000000
mcs10_m3Dr2_s70_AB02 429 684 16086 738 686.000000 658.000000 1106.000000
mcs10_m3Dr2_s70_AB03 536 872 19498 846 896.000000 852.000000 2287.000000
mcs10_m3Dr2_s70_AB04 448 701 13518 769 709.000000 593.000000 991.000000
mcs10_m3Dr2_s70_AB05 453 693 13834 770 683.000000 657.000000 865.000000
mcs10_m3Dr2_s70_AB06 444 697 14066 759 688.000000 560.000000 730.000000
mcs10_m3Dr2_s70_AB07 365 570 14331 678 562.000000 542.000000 1022.000000
mcs10_m3Dr2_s70_AB08 372 622 10895 636 622.000000 566.000000 1075.000000
mcs10_m3Dr2_s70_AB09 432 675 16222 756 688.000000 554.000000 646.000000
mcs10_m3Dr2_s80_AB00 543 834 16517 951 839.000000 609.000000 807.000000
mcs10_m3Dr2_s80_AB01 489 740 19298 861 730.000000 686.000000 1008.000000
mcs10_m3Dr2_s80_AB02 519 798 23815 925 813.000000 751.000000 999.000000
mcs10_m3Dr2_s80_AB03 590 918 26436 987 932.000000 930.000000 2179.000000
mcs10_m3Dr2_s80_AB04 582 926 28221 951 930.000000 904.000000 1466.000000
mcs10_m3Dr2_s80_AB05 567 872 25019 975 869.000000 851.000000 417728.000000
mcs10_m3Dr2_s80_AB06 520 825 20467 915 810.000000 716.000000 2373.000000
mcs10_m3Dr2_s80_AB07 504 710 22545 938 700.000000 674.000000 812.000000
mcs10_m3Dr2_s80_AB08 583 919 23891 997 915.000000 837.000000 1372.000000
mcs10_m3Dr2_s80_AB09 719 1171 25328 1125 1151.000000 1035.000000 1770.000000
mcs10_m3Dr2_s90_AB00 575 807 25300 1082 797.000000 763.000000 973.000000
mcs10_m3Dr2_s90_AB01 810 1255 40475 1298 1256.000000 1244.000000 1585.000000
mcs10_m3Dr2_s90_AB02 668 965 26944 1200 933.000000 749.000000 1076.000000
mcs10_m3Dr2_s90_AB03 596 859 26940 1085 875.000000 865.000000 1049.000000
mcs10_m3Dr2_s90_AB04 631 916 30836 2168 915.000000 884.000000 1109.000000
mcs10_m3Dr2_s90_AB05 658 952 34586 1166 972.000000 960.000000 1483.000000
mcs10_m3Dr2_s90_AB06 652 937 32577 1199 923.000000 911.000000 2269.000000
mcs10_m3Dr2_s90_AB07 695 1041 28898 1201 1043.000000 1017.000000 1241.000000
mcs10_m3Dr2_s90_AB08 613 899 28250 1114 922.000000 918.000000 3895.000000
mcs10_m3Dr2_s90_AB09 882 1403 42886 2499 1389.000000 1355.000000 1833.000000
mcs10_m3Dr4_s100_AB00 539 861 31982 881 849.000000 823.000000 1178.000000
mcs10_m3Dr4_s100_AB01 459 728 27104 785 717.000000 677.000000 1656.000000
mcs10_m3Dr4_s100_AB02 387 568 18508 698 568.000000 520.000000 985.000000
mcs10_m3Dr4_s100_AB03 417 649 22927 708 665.000000 625.000000 1125.000000
mcs10_m3Dr4_s100_AB04 468 752 25497 798 763.000000 755.000000 2264.000000
mcs10_m3Dr4_s100_AB05 450 711 20682 758 712.000000 688.000000 1460.000000
mcs10_m3Dr4_s100_AB06 468 736 18428 792 722.000000 589.000000 1271.000000
mcs10_m3Dr4_s100_AB07 428 678 19450 718 676.000000 660.000000 1330.000000
mcs10_m3Dr4_s100_AB08 458 706 19945 787 709.000000 603.000000 820.000000
mcs10_m3Dr4_s100_AB09 455 734 20234 767 734.000000 562.000000 678.000000
mcs10_m3Dr4_s60_AB00 485 873 14560 700 869.000000 621.000000 1843.000000
mcs10_m3Dr4_s60_AB01 341 571 11021 559 575.000000 561.000000 677.000000
mcs10_m3Dr4_s60_AB02 370 613 12896 602 613.000000 601.000000 885.000000
mcs10_m3Dr4_s60_AB03 299 486 10083 517 486.000000 472.000000 2094.000000
mcs10_m3Dr4_s60_AB04 312 577 9677 510 568.000000 392.000000 462.000000
mcs10_m3Dr4_s60_AB05 434 685 10517 693 729.000000 539.000000 674.000000
mcs10_m3Dr4_s60_AB06 431 721 14339 660 720.000000 558.000000 814.000000
mcs10_m3Dr4_s60_AB07 297 474 9742 527 467.000000 409.000000 695.000000
mcs10_m3Dr4_s60_AB08 539 947 16395 772 944.000000 846.000000 2145.000000
mcs10_m3Dr4_s60_AB09 370 629 12625 586 613.000000 603.000000 972.000000
mcs10_m3Dr4_s70_AB00 441 698 17870 764 690.000000 666.000000 898.000000
mcs10_m3Dr4_s70_AB01 488 748 18230 822 765.000000 735.000000 1393.000000
mcs10_m3Dr4_s70_AB02 444 725 15431 747 710.000000 574.000000 793.000000
mcs10_m3Dr4_s70_AB03 437 640 18243 777 629.000000 615.000000 966.000000
mcs10_m3Dr4_s70_AB04 434 704 15215 747 692.000000 688.000000 778.000000
mcs10_m3Dr4_s70_AB05 446 695 14973 753 686.000000 622.000000 1324.000000
mcs10_m3Dr4_s70_AB06 447 668 15897 774 651.000000 623.000000 961.000000
mcs10_m3Dr4_s70_AB07 375 558 12939 672 565.000000 561.000000 1044.000000
