instance clique james-cpp-max james-cpp-max-down clique-par/t32 cp-branching-mac cp-branching-filtering-mac cp-filtering-mac
mcs50_m3D_s60_AB03 1023 1397 2746 304 26.848608 14.212802 6.902053
mcs50_m3D_s60_AB04 1177 2996 6107 198 41.861023 30.485125 7.429873
mcs50_m3D_s60_AB05 137 168 305 51 3.318009 3.801237 1.287785
mcs50_m3D_s60_AB06 195 558 989 61 14.839975 8.324216 4.262868
mcs50_m3D_s60_AB07 342 145 253 71 2.710703 1.901852 1.310884
mcs50_m3D_s60_AB08 353 982 1813 114 7.613943 3.160866 1.599526
mcs50_m3D_s60_AB09 397 1207 2448 83 6.857126 2.993060 1.128191
mcs50_m3Dr2_s15_AB00 3 0 0 5 0.002645 0.003457 0.002934
mcs50_m3Dr2_s15_AB01 2 0 0 7 0.002933 0.004244 0.003870
mcs50_m3Dr2_s15_AB02 2 0 0 6 0.001636 0.002327 0.002116
mcs50_m3Dr2_s15_AB03 3 0 0 7 0.004070 0.004764 0.004237
mcs50_m3Dr2_s15_AB04 2 0 0 6 0.003104 0.004246 0.004197
mcs50_m3Dr2_s15_AB05 2 0 0 7 0.001685 0.002467 0.002735
mcs50_m3Dr2_s15_AB06 2 0 0 6 0.002906 0.003389 0.004274
mcs50_m3Dr2_s15_AB07 3 0 0 6 0.003623 0.004604 0.004366
mcs50_m3Dr2_s15_AB08 2 0 0 6 0.001575 0.002062 0.002077
mcs50_m3Dr2_s15_AB09 2 0 0 5 0.002432 0.002783 0.002528
mcs50_m3Dr2_s20_AB00 2 0 0 5 0.001693 0.002415 0.002623
mcs50_m3Dr2_s20_AB01 2 0 0 6 0.001820 0.002890 0.002362
mcs50_m3Dr2_s20_AB02 1 0 0 5 0.001395 0.002415 0.002519
mcs50_m3Dr2_s20_AB03 2 0 0 6 0.001308 0.002055 0.001967
mcs50_m3Dr2_s20_AB04 3 0 0 7 0.001491 0.002098 0.002118
mcs50_m3Dr2_s20_AB05 2 0 0 6 0.001739 0.002621 0.002452
mcs50_m3Dr2_s20_AB06 2 0 0 5 0.001578 0.002123 0.002041
mcs50_m3Dr2_s20_AB07 2 0 0 7 0.001966 0.002173 0.001851
mcs50_m3Dr2_s20_AB08 2 0 0 6 0.001812 0.002553 0.002759
mcs50_m3Dr2_s20_AB09 4 0 0 8 0.002923 0.004443 0.004420
mcs50_m3Dr2_s50_AB00 175 76 187 72 0.836721 0.605819 0.419009
mcs50_m3Dr2_s50_AB01 97 29 52 51 0.965220 1.837920 1.434408
mcs50_m3Dr2_s50_AB02 327 125 194 92 1.308362 1.080003 0.898143
mcs50_m3Dr2_s50_AB03 87 144 209 54 0.713411 0.790049 0.699303
mcs50_m3Dr2_s50_AB04 234 260 429 71 4.178814 4.314293 3.730759
mcs50_m3Dr2_s50_AB05 119 95 168 56 2.195746 3.215950 2.995880
mcs50_m3Dr2_s50_AB06 122 92 180 59 1.652232 0.976565 0.807652
mcs50_m3Dr2_s50_AB07 132 190 306 60 3.194980 2.440249 1.961725
mcs50_m3Dr2_s50_AB08 165 120 143 60 2.151943 2.673206 2.682608
mcs50_m3Dr2_s50_AB09 246 193 328 92 1.598585 2.528077 2.232852
mcs50_m3Dr2_s60_AB00 1814 2843 7149 430 52.149189 27.568714 9.149369
mcs50_m3Dr2_s60_AB01 96 88 126 36 4.520304 5.131599 2.836406
mcs50_m3Dr2_s60_AB02 1019 4113 8337 160 53.366096 34.942242 9.813637
mcs50_m3Dr2_s60_AB03 360 620 1198 74 11.637287 8.946718 3.859553
mcs50_m3Dr2_s60_AB04 417 1021 2063 87 8.777129 6.996567 2.164763
mcs50_m3Dr2_s60_AB05 234 867 2039 68 4.517312 6.689590 4.487895
mcs50_m3Dr2_s60_AB06 77 159 327 33 1.195856 2.653035 2.073978
mcs50_m3Dr2_s60_AB07 170 404 835 44 4.699251 5.996332 3.918264
mcs50_m3Dr2_s60_AB08 51 100 186 34 2.389260 2.312195 1.428303
mcs50_m3Dr2_s60_AB09 405 128 242 92 3.101498 5.402008 2.913052
mcs50_m3Dr4_s15_AB00 2 0 0 7 0.002460 0.003305 0.003930
mcs50_m3Dr4_s15_AB01 2 0 0 6 0.002784 0.002897 0.003362
mcs50_m3Dr4_s15_AB02 2 0 0 7 0.003342 0.003965 0.003456
mcs50_m3Dr4_s15_AB03 3 0 0 7 0.004490 0.006264 0.006482
mcs50_m3Dr4_s15_AB04 2 0 0 7 0.002997 0.003210 0.002897
mcs50_m3Dr4_s15_AB05 1 0 0 5 0.000951 0.001341 0.001118
mcs50_m3Dr4_s15_AB06 2 0 0 6 0.003034 0.004227 0.004167
mcs50_m3Dr4_s15_AB07 2 0 0 5 0.002797 0.004273 0.003553
mcs50_m3Dr4_s15_AB08 2 0 0 6 0.002415 0.003675 0.003660
mcs50_m3Dr4_s15_AB09 2 0 0 6 0.001542 0.002224 0.002199
mcs50_m3Dr4_s20_AB00 2 0 0 5 0.001838 0.002858 0.003719
mcs50_m3Dr4_s20_AB01 2 0 0 6 0.001783 0.002344 0.002557
mcs50_m3Dr4_s20_AB02 2 0 0 5 0.001892 0.002673 0.002470
mcs50_m3Dr4_s20_AB03 2 0 0 6 0.002187 0.003823 0.003707
mcs50_m3Dr4_s20_AB04 2 0 0 6 0.002267 0.003411 0.003110
mcs50_m3Dr4_s20_AB05 2 0 0 6 0.002040 0.002355 0.002263
mcs50_m3Dr4_s20_AB06 2 0 0 5 0.001698 0.002593 0.002963
mcs50_m3Dr4_s20_AB07 2 0 0 6 0.001898 0.002999 0.002825
mcs50_m3Dr4_s20_AB08 2 0 0 6 0.002157 0.002922 0.002985
mcs50_m3Dr4_s20_AB09 2 0 0 6 0.002146 0.003361 0.003510
mcs50_m3Dr4_s50_AB00 99 56 114 53 0.961011 1.044112 0.884610
mcs50_m3Dr4_s50_AB01 86 69 127 57 1.244758 1.322787 1.016014
mcs50_m3Dr4_s50_AB02 151 126 310 69 2.312374 3.400130 1.812277
mcs50_m3Dr4_s50_AB03 79 77 136 50 0.783897 1.431380 1.106317
mcs50_m3Dr4_s50_AB04 66 68 102 48 0.673908 0.873497 0.890144
mcs50_m3Dr4_s50_AB05 64 39 74 47 0.360036 0.827937 0.783377
mcs50_m3Dr4_s50_AB06 109 103 192 63 1.696092 2.880415 2.216278
mcs50_m3Dr4_s50_AB07 190 337 572 63 3.129332 3.672107 2.974238
mcs50_m3Dr4_s50_AB08 104 54 76 61 0.405561 0.851617 0.796214
mcs50_m3Dr4_s50_AB09 86 160 303 46 2.507690 3.008527 2.566557
mcs50_m3Dr4_s60_AB00 356 801 1473 83 13.777308 14.971995 7.099048
mcs50_m3Dr4_s60_AB01 60 116 161 37 1.726017 2.381539 1.413388
mcs50_m3Dr4_s60_AB02 40 255 470 30 4.176625 9.471900 3.021162
mcs50_m3Dr4_s60_AB03 83 453 765 38 5.126527 5.818113 2.828329
mcs50_m3Dr4_s60_AB04 456 2551 5106 71 28.072577 29.235344 9.785357
mcs50_m3Dr4_s60_AB05 523 665 1353 72 28.710135 26.673115 8.994630
mcs50_m3Dr4_s60_AB06 133 475 988 45 7.309166 6.553638 3.412190
mcs50_m3Dr4_s60_AB07 458 1325 2703 187 8.753658 7.382129 2.957986
mcs50_m3Dr4_s60_AB08 64 310 619 36 2.675512 3.350169 2.385225
mcs50_m3Dr4_s60_AB09 146 54 96 57 1.466127 2.695770 1.907390
mcs50_m3Dr6_s15_AB00 2 0 0 5 0.002149 0.002992 0.003315
mcs50_m3Dr6_s15_AB01 2 0 0 6 0.002690 0.004514 0.004580
mcs50_m3Dr6_s15_AB02 2 0 0 5 0.002798 0.003850 0.003694
mcs50_m3Dr6_s15_AB03 3 0 0 7 0.002375 0.003300 0.003021
mcs50_m3Dr6_s15_AB04 2 0 0 5 0.003511 0.005619 0.005000
mcs50_m3Dr6_s15_AB05 2 0 0 6 0.003247 0.004908 0.004563
mcs50_m3Dr6_s15_AB06 2 0 0 6 0.001574 0.002253 0.002417
mcs50_m3Dr6_s15_AB07 2 0 0 4 0.001509 0.002371 0.002455
mcs50_m3Dr6_s15_AB08 2 0 0 5 0.001803 0.002652 0.002172
mcs50_m3Dr6_s15_AB09 2 0 0 7 0.002656 0.003520 0.003343
mcs50_m3Dr6_s20_AB00 2 0 0 6 0.001554 0.002153 0.002039
mcs50_m3Dr6_s20_AB01 3 0 0 5 0.002232 0.004171 0.004283
mcs50_m3Dr6_s20_AB02 3 0 0 7 0.002109 0.004078 0.003985
mcs50_m3Dr6_s20_AB03 2 0 0 6 0.001632 0.002763 0.002911
mcs50_m3Dr6_s20_AB04 3 0 0 8 0.001963 0.003295 0.003479
mcs50_m3Dr6_s20_AB05 3 0 0 5 0.002775 0.004558 0.004521
mcs50_m3Dr6_s20_AB06 2 0 0 6 0.002069 0.003534 0.002909
mcs50_m3Dr6_s20_AB07 2 0 0 6 0.001869 0.002820 0.002612
mcs50_m3Dr6_s20_AB08 2 0 0 6 0.001608 0.003384 0.003005
mcs50_m3Dr6_s20_AB09 1 0 0 5 0.001402 0.002109 0.002693
mcs50_m3Dr6_s50_AB00 81 35 45 55 0.300149 0.676539 0.540654
mcs50_m3Dr6_s50_AB01 44 25 80 43 0.624992 1.772529 1.392901
mcs50_m3Dr6_s50_AB02 61 36 87 43 0.716478 1.405477 1.206942
mcs50_m3Dr6_s50_AB03 73 34 39 56 0.483996 0.938707 0.808080
mcs50_m3Dr6_s50_AB04 123 63 116 68 0.472616 0.916839 0.794865
mcs50_m3Dr6_s50_AB05 50 33 63 46 0.713573 1.735552 1.295987
mcs50_m3Dr6_s50_AB06 248 84 245 79 0.988992 1.010321 0.739292
mcs50_m3Dr6_s50_AB07 73 20 43 48 0.444045 1.138329 1.079622
mcs50_m3Dr6_s50_AB08 78 48 107 51 0.464367 0.807152 0.598996
mcs50_m3Dr6_s50_AB09 161 232 422 63 2.520499 4.815296 3.015477
mcs50_m3Dr6_s60_AB00 37 84 102 26 0.672766 2.126833 1.069931
mcs50_m3Dr6_s60_AB01 109 334 717 37 4.361798 14.520316 3.707704
mcs50_m3Dr6_s60_AB02 243 870 1371 54 6.642694 8.871035 4.815462
mcs50_m3Dr6_s60_AB03 394 528 958 84 5.725788 10.040062 3.969320
mcs50_m3Dr6_s60_AB04 28 75 119 31 2.624710 3.363206 1.848127
mcs50_m3Dr6_s60_AB05 342 2293 4090 78 32.637753 48.326321 22.051014
mcs50_m3Dr6_s60_AB06 255 404 807 63 5.406919 3.951567 1.920088
mcs50_m3Dr6_s60_AB07 368 796 1642 76 13.897538 31.091600 16.404165
mcs50_m3Dr6_s60_AB08 597 2026 3939 186 20.845621 24.388121 11.647017
mcs50_m3Dr6_s60_AB09 122 264 489 41 2.788295 3.999044 1.985055
mcs50_m4D_s30_AB00 8 0 1 13 0.004054 0.006000 0.007469
mcs50_m4D_s30_AB01 5 0 1 7 0.003861 0.002660 0.002497
mcs50_m4D_s30_AB02 3 0 1 8 0.003826 0.004826 0.004032
mcs50_m4D_s30_AB03 4 0 1 8 0.002545 0.001746 0.001926
mcs50_m4D_s30_AB04 4 0 0 9 0.001444 0.002800 0.002553
mcs50_m4D_s30_AB05 4 0 1 8 0.013738 0.006745 0.005309
mcs50_m4D_s30_AB06 4 0 0 9 0.005898 0.009478 0.007560
mcs50_m4D_s30_AB07 3 0 0 8 0.003734 0.003630 0.003359
mcs50_m4D_s30_AB08 3 1 2 6 0.014640 0.011260 0.010494
mcs50_m4D_s30_AB09 3 0 1 7 0.006862 0.005219 0.004416
mcs50_m4D_s35_AB00 13 3 9 14 0.039624 0.021002 0.009518
mcs50_m4D_s35_AB01 12 6 17 12 0.052882 0.019534 0.018897
mcs50_m4D_s35_AB02 11 4 9 13 0.062903 0.020893 0.018871
mcs50_m4D_s35_AB03 13 2 4 14 0.009417 0.007917 0.008112
mcs50_m4D_s35_AB04 8 6 14 10 0.069315 0.020657 0.015102
mcs50_m4D_s35_AB05 24 5 12 19 0.075350 0.019984 0.014090
mcs50_m4D_s35_AB06 11 4 11 14 0.053657 0.011827 0.011297
mcs50_m4D_s35_AB07 16 4 10 17 0.054460 0.015080 0.010826
mcs50_m4D_s35_AB08 8 1 3 11 0.024382 0.019180 0.019129
mcs50_m4D_s35_AB09 11 4 12 11 0.053654 0.032610 0.018714
mcs50_m4D_s40_AB00 31 8 23 24 0.076770 0.053256 0.032688
mcs50_m4D_s40_AB01 29 7 24 21 0.084103 0.028147 0.024709
mcs50_m4D_s40_AB02 26 11 33 21 0.131479 0.093137 0.088766
mcs50_m4D_s40_AB03 22 6 15 23 0.075015 0.040370 0.066727
mcs50_m4D_s40_AB04 52 9 53 35 0.102306 0.216027 0.194020
mcs50_m4D_s40_AB05 31 10 39 22 0.098426 0.046653 0.034890
mcs50_m4D_s40_AB06 24 4 11 21 0.109849 0.062444 0.053175
mcs50_m4D_s40_AB07 30 4 13 21 0.057005 0.009374 0.010452
mcs50_m4D_s40_AB08 30 9 31 24 0.085855 0.010108 0.010434
mcs50_m4D_s40_AB09 36 10 38 28 0.097648 0.035753 0.033121
mcs50_m4Dr2_s30_AB00 5 1 2 10 0.009282 0.009746 0.009510
mcs50_m4Dr2_s30_AB01 4 0 0 9 0.003433 0.007035 0.005709
mcs50_m4Dr2_s30_AB02 5 0 1 8 0.005956 0.008085 0.006765
mcs50_m4Dr2_s30_AB03 4 0 1 7 0.003717 0.007731 0.007652
mcs50_m4Dr2_s30_AB04 4 0 0 10 0.004234 0.005242 0.003977
mcs50_m4Dr2_s30_AB05 3 0 0 6 0.006520 0.006328 0.006400
mcs50_m4Dr2_s30_AB06 3 0 0 7 0.002875 0.004067 0.004163
mcs50_m4Dr2_s30_AB07 4 1 2 8 0.012250 0.006763 0.006298
mcs50_m4Dr2_s30_AB08 3 1 2 7 0.010857 0.018974 0.020127
mcs50_m4Dr2_s30_AB09 3 0 1 6 0.005647 0.009345 0.007336
mcs50_m4Dr2_s35_AB00 12 7 18 11 0.082503 0.054771 0.050694
mcs50_m4Dr2_s35_AB01 11 5 15 11 0.056544 0.053465 0.046847
mcs50_m4Dr2_s35_AB02 10 2 6 12 0.023137 0.019192 0.014269
mcs50_m4Dr2_s35_AB03 8 3 8 11 0.021804 0.025433 0.033696
mcs50_m4Dr2_s35_AB04 11 4 10 13 0.043788 0.049177 0.035015
mcs50_m4Dr2_s35_AB05 12 5 17 14 0.048556 0.042369 0.030549
mcs50_m4Dr2_s35_AB06 13 16 16 13 0.137161 0.062907 0.038580
mcs50_m4Dr2_s35_AB07 14 3 7 15 0.030057 0.014115 0.014239
mcs50_m4Dr2_s35_AB08 9 0 1 11 0.008634 0.014679 0.008751
mcs50_m4Dr2_s35_AB09 12 3 5 13 0.039387 0.014806 0.012077
mcs50_m4Dr2_s40_AB00 30 7 21 21 0.091622 0.059368 0.047632
mcs50_m4Dr2_s40_AB01 36 10 41 28 0.139338 0.119576 0.112992
mcs50_m4Dr2_s40_AB02 67 17 62 40 0.181976 0.062014 0.037819
mcs50_m4Dr2_s40_AB03 28 2 5 21 0.059178 0.030869 0.030810
mcs50_m4Dr2_s40_AB04 29 11 29 20 0.139822 0.070381 0.053671
mcs50_m4Dr2_s40_AB05 58 12 49 27 0.148115 0.024639 0.024872
mcs50_m4Dr2_s40_AB06 48 16 69 27 0.180587 0.210980 0.202535
mcs50_m4Dr2_s40_AB07 34 11 37 27 0.165256 0.120783 0.134483
mcs50_m4Dr2_s40_AB08 45 14 75 27 0.135935 0.053850 0.030950
mcs50_m4Dr2_s40_AB09 19 5 13 19 0.073530 0.050714 0.049863
mcs50_m4Dr4_s30_AB00 5 0 0 8 0.001931 0.003290 0.003123
mcs50_m4Dr4_s30_AB01 4 0 0 8 0.005556 0.007600 0.005280
mcs50_m4Dr4_s30_AB02 4 0 1 7 0.008185 0.009879 0.007388
mcs50_m4Dr4_s30_AB03 4 1 2 8 0.011435 0.013621 0.008652
mcs50_m4Dr4_s30_AB04 3 0 0 7 0.002827 0.005046 0.004081
mcs50_m4Dr4_s30_AB05 3 1 2 7 0.009341 0.015568 0.015106
mcs50_m4Dr4_s30_AB06 4 0 0 8 0.002273 0.003403 0.003551
mcs50_m4Dr4_s30_AB07 4 1 3 7 0.015703 0.012340 0.009387
mcs50_m4Dr4_s30_AB08 4 1 2 7 0.003454 0.004726 0.004665
mcs50_m4Dr4_s30_AB09 3 0 0 6 0.002069 0.002513 0.002923
mcs50_m4Dr4_s35_AB00 10 1 3 11 0.033029 0.053283 0.023219
mcs50_m4Dr4_s35_AB01 9 3 8 13 0.056245 0.042683 0.028362
mcs50_m4Dr4_s35_AB02 12 2 8 15 0.025668 0.014910 0.014383
mcs50_m4Dr4_s35_AB03 7 1 3 12 0.018955 0.030594 0.026170
mcs50_m4Dr4_s35_AB04 14 7 15 14 0.102841 0.092846 0.075838
mcs50_m4Dr4_s35_AB05 8 1 2 12 0.025716 0.030999 0.018573
mcs50_m4Dr4_s35_AB06 17 4 10 14 0.043850 0.024102 0.020608
mcs50_m4Dr4_s35_AB07 10 3 9 14 0.043559 0.038282 0.044019
mcs50_m4Dr4_s35_AB08 20 3 6 14 0.079419 0.035530 0.023378
mcs50_m4Dr4_s35_AB09 13 4 10 15 0.053534 0.056138 0.051692
mcs50_m4Dr4_s40_AB00 25 5 11 19 0.102238 0.053605 0.041978
mcs50_m4Dr4_s40_AB01 27 7 18 20 0.106963 0.059442 0.044637
mcs50_m4Dr4_s40_AB02 20 10 31 20 0.086234 0.128458 0.111018
mcs50_m4Dr4_s40_AB03 31 8 29 26 0.090175 0.087368 0.084375
mcs50_m4Dr4_s40_AB04 33 9 27 22 0.112769 0.066951 0.056610
mcs50_m4Dr4_s40_AB05 34 12 39 21 0.146616 0.218379 0.137172
mcs50_m4Dr4_s40_AB06 56 17 71 25 0.170186 0.110082 0.070801
mcs50_m4Dr4_s40_AB07 29 9 28 25 0.094859 0.072924 0.067990
mcs50_m4Dr4_s40_AB08 41 15 55 29 0.182228 0.103667 0.075268
mcs50_m4Dr4_s40_AB09 35 8 21 23 0.103636 0.090376 0.054644
mcs50_m4Dr6_s30_AB00 3 1 2 6 0.007649 0.018704 0.014100
mcs50_m4Dr6_s30_AB01 4 1 2 6 0.010176 0.015644 0.012020
mcs50_m4Dr6_s30_AB02 3 0 1 7 0.008025 0.017340 0.014139
mcs50_m4Dr6_s30_AB03 4 0 1 7 0.004058 0.005968 0.005717
mcs50_m4Dr6_s30_AB04 4 1 1 7 0.013591 0.011198 0.012100
mcs50_m4Dr6_s30_AB05 3 0 0 7 0.002388 0.003277 0.002989
mcs50_m4Dr6_s30_AB06 4 0 1 8 0.008793 0.008790 0.009078
mcs50_m4Dr6_s30_AB07 4 1 2 8 0.013946 0.016346 0.009951
mcs50_m4Dr6_s30_AB08 4 0 1 8 0.006648 0.006338 0.006068
mcs50_m4Dr6_s30_AB09 3 0 1 7 0.003270 0.005793 0.005493
mcs50_m4Dr6_s35_AB00 13 3 6 13 0.068311 0.029012 0.023766
mcs50_m4Dr6_s35_AB01 11 2 6 15 0.043235 0.038178 0.040045
mcs50_m4Dr6_s35_AB02 9 5 11 10 0.060042 0.052138 0.045777
mcs50_m4Dr6_s35_AB03 11 5 11 12 0.066145 0.030864 0.025320
mcs50_m4Dr6_s35_AB04 16 5 12 15 0.057190 0.036526 0.030516
mcs50_m4Dr6_s35_AB05 10 3 7 11 0.047337 0.047567 0.046164
mcs50_m4Dr6_s35_AB06 9 3 6 13 0.031437 0.030602 0.023994
mcs50_m4Dr6_s35_AB07 8 2 5 12 0.018369 0.034445 0.029375
mcs50_m4Dr6_s35_AB08 7 3 7 10 0.021700 0.023530 0.020836
mcs50_m4Dr6_s35_AB09 9 1 3 11 0.014880 0.016907 0.015943
mcs50_m4Dr6_s40_AB00 31 9 27 22 0.106732 0.074878 0.064543
mcs50_m4Dr6_s40_AB01 20 8 24 20 0.087985 0.111779 0.069808
mcs50_m4Dr6_s40_AB02 28 15 37 26 0.131387 0.062402 0.055796
mcs50_m4Dr6_s40_AB03 35 10 24 22 0.125258 0.067569 0.054390
mcs50_m4Dr6_s40_AB04 23 6 16 21 0.102313 0.119209 0.107289
mcs50_m4Dr6_s40_AB05 18 3 7 19 0.032352 0.016706 0.014090
mcs50_m4Dr6_s40_AB06 21 8 18 20 0.070989 0.072799 0.058830
mcs50_m4Dr6_s40_AB07 49 16 47 26 0.243187 0.170052 0.112126
mcs50_m4Dr6_s40_AB08 35 11 41 25 0.141308 0.081502 0.071734
mcs50_m4Dr6_s40_AB09 34 11 51 23 0.116455 0.155872 0.150850
mcs50_r001_s100_AB00 1000000 1000000 1000000 1000003 1000.000122 180.932297 49.928383
mcs50_r001_s100_AB01 1000000 1000000 1000000 572508 1000.000122 173.991318 43.567078
mcs50_r001_s100_AB02 233854 675986 1000000 193313 1000.000122 857.071045 166.823441
mcs50_r001_s100_AB03 1000000 1000000 1000000 925498 1000.000183 96.318657 64.837524
mcs50_r001_s100_AB04 355121 277403 577514 123575 1000.000122 132.135574 56.018303
mcs50_r001_s100_AB05 630519 1000000 1000000 254530 1000.000122 577.618286 33.718987
mcs50_r001_s100_AB06 369973 1000000 1000000 187156 1000.000061 343.023315 52.536823
mcs50_r001_s100_AB07 967112 1000000 1000000 692191 1000.000122 98.818817 4.877685
mcs50_r001_s100_AB08 635109 562118 1000000 538727 1000.000183 61.745461 12.608962
mcs50_r001_s100_AB09 1000000 1000000 1000000 715276 1000.000122 184.681747 36.043156
mcs50_r005_s100_AB00 90 376 901 71 9.907169 69.156914 39.486065
mcs50_r005_s100_AB01 92 2507 5468 76 52.431038 374.224274 226.336563
mcs50_r005_s100_AB02 82 1698 3977 74 23.561146 171.198868 131.796173
mcs50_r005_s100_AB03 114 4267 9963 93 50.595093 376.866333 83.721657
mcs50_r005_s100_AB04 68 2592 5615 67 66.483444 494.732605 237.224915
mcs50_r005_s100_AB05 68 429 975 71 5.147300 34.444633 31.094831
mcs50_r005_s100_AB06 98 1818 3987 78 36.832806 255.859009 143.280182
mcs50_r005_s100_AB07 80 1422 3150 71 30.412018 231.902435 162.039185
mcs50_r005_s100_AB08 88 1145 1987 74 120.178673 874.461853 455.105713
mcs50_r005_s100_AB09 80 913 2080 65 13.204700 93.280525 70.382416
mcs50_r005_s20_AB00 2 0 0 7 0.000937 0.001266 0.001213
mcs50_r005_s20_AB01 2 0 0 6 0.000917 0.001154 0.001151
mcs50_r005_s20_AB02 3 0 0 6 0.001371 0.001336 0.001244
mcs50_r005_s20_AB03 2 0 0 6 0.001399 0.001994 0.001746
mcs50_r005_s20_AB04 3 0 0 7 0.001918 0.001712 0.001828
mcs50_r005_s20_AB05 2 0 0 7 0.001611 0.001807 0.001599
mcs50_r005_s20_AB06 2 0 0 6 0.001143 0.001387 0.001360
mcs50_r005_s20_AB07 2 0 0 5 0.001559 0.001419 0.001302
mcs50_r005_s20_AB08 2 0 0 6 0.001198 0.001385 0.001369
mcs50_r005_s20_AB09 2 0 0 6 0.001331 0.001360 0.001463
mcs50_r005_s25_AB00 7 0 0 11 0.002111 0.002595 0.002804
mcs50_r005_s25_AB01 7 0 0 12 0.003090 0.002928 0.002879
mcs50_r005_s25_AB02 7 0 0 12 0.004543 0.003745 0.003843
mcs50_r005_s25_AB03 8 0 1 11 0.009010 0.005496 0.006047
mcs50_r005_s25_AB04 8 0 0 12 0.003150 0.002955 0.003311
mcs50_r005_s25_AB05 6 0 0 11 0.003827 0.003354 0.003146
mcs50_r005_s25_AB06 6 0 0 10 0.002797 0.004158 0.003924
mcs50_r005_s25_AB07 7 0 1 10 0.007032 0.007291 0.004599
mcs50_r005_s25_AB08 6 0 1 10 0.002407 0.003041 0.002994
mcs50_r005_s25_AB09 6 0 0 11 0.004017 0.003759 0.003659
mcs50_r005_s30_AB00 3 0 0 6 0.000892 0.001562 0.001666
mcs50_r005_s30_AB01 4 0 0 9 0.002049 0.002373 0.002603
mcs50_r005_s30_AB02 4 0 0 8 0.001466 0.001734 0.001669
mcs50_r005_s30_AB03 3 0 0 7 0.001775 0.002438 0.002551
mcs50_r005_s30_AB04 4 0 0 8 0.003454 0.002243 0.002313
mcs50_r005_s30_AB05 4 0 0 8 0.003948 0.003273 0.002908
mcs50_r005_s30_AB06 4 0 0 7 0.002323 0.002988 0.002917
mcs50_r005_s30_AB07 4 0 0 9 0.002298 0.003335 0.003104
mcs50_r005_s30_AB08 3 0 0 7 0.001217 0.002190 0.002114
mcs50_r005_s30_AB09 3 0 0 7 0.003630 0.006444 0.009078
mcs50_r005_s35_AB00 8 0 2 10 0.005068 0.006844 0.006090
mcs50_r005_s35_AB01 8 0 0 11 0.002985 0.005043 0.004859
mcs50_r005_s35_AB02 8 0 0 10 0.003707 0.006221 0.005319
mcs50_r005_s35_AB03 7 0 0 10 0.003650 0.006531 0.006106
mcs50_r005_s35_AB04 7 0 1 11 0.005381 0.008399 0.010459
mcs50_r005_s35_AB05 8 0 1 13 0.005993 0.007795 0.008935
mcs50_r005_s35_AB06 7 0 0 10 0.003161 0.004486 0.003815
mcs50_r005_s35_AB07 8 0 0 11 0.003252 0.005090 0.005003
mcs50_r005_s35_AB08 8 0 0 13 0.003208 0.004512 0.004663
mcs50_r005_s35_AB09 7 0 0 10 0.005777 0.011937 0.009478
mcs50_r005_s40_AB00 13 0 1 17 0.009761 0.022404 0.026195
mcs50_r005_s40_AB01 15 0 2 20 0.009154 0.013693 0.013839
mcs50_r005_s40_AB02 18 2 5 19 0.036727 0.057053 0.058613
mcs50_r005_s40_AB03 18 1 3 22 0.013849 0.028444 0.033544
mcs50_r005_s40_AB04 13 0 0 17 0.002642 0.004035 0.004060
mcs50_r005_s40_AB05 15 1 3 19 0.015468 0.012951 0.010587
mcs50_r005_s40_AB06 13 0 1 17 0.008879 0.018306 0.018176
mcs50_r005_s40_AB07 16 3 8 19 0.027361 0.029017 0.018837
mcs50_r005_s40_AB08 14 1 3 18 0.006611 0.013490 0.013639
mcs50_r005_s40_AB09 16 0 1 17 0.011933 0.020419 0.021137
mcs50_r005_s50_AB00 49 7 16 48 0.142070 0.270409 0.258225
mcs50_r005_s50_AB01 58 15 32 54 0.207731 0.278438 0.354425
mcs50_r005_s50_AB02 55 4 10 47 0.080989 0.115132 0.102235
mcs50_r005_s50_AB03 50 9 22 47 0.191877 0.483734 0.341294
mcs50_r005_s50_AB04 58 4 10 53 0.212707 0.131310 0.110617
mcs50_r005_s50_AB05 86 13 29 60 0.218327 0.395807 0.356841
mcs50_r005_s50_AB06 45 5 14 48 0.114057 0.219634 0.178970
mcs50_r005_s50_AB07 38 4 13 42 0.084752 0.195755 0.177038
mcs50_r005_s50_AB08 109 32 119 68 0.298819 0.359280 0.226832
mcs50_r005_s50_AB09 39 4 9 42 0.138722 0.187937 0.237140
mcs50_r005_s60_AB00 26 27 68 30 0.508592 1.455596 1.087409
mcs50_r005_s60_AB01 29 15 27 31 0.300272 0.536263 0.441197
mcs50_r005_s60_AB02 32 7 14 34 0.153174 0.362898 0.360014
mcs50_r005_s60_AB03 60 58 135 35 1.036994 1.462679 2.033090
mcs50_r005_s60_AB04 21 8 16 25 0.100030 0.296555 0.393726
mcs50_r005_s60_AB05 26 37 51 31 0.418483 0.989658 0.490964
mcs50_r005_s60_AB06 22 16 33 30 0.234178 0.645974 0.347478
mcs50_r005_s60_AB07 28 23 28 33 0.321634 0.968723 1.019514
mcs50_r005_s60_AB08 39 10 13 32 0.639024 1.886385 1.098736
mcs50_r005_s60_AB09 45 32 49 31 0.332753 0.844164 0.765448
mcs50_r005_s70_AB00 80 199 408 67 3.275621 12.519403 10.714639
mcs50_r005_s70_AB01 72 197 466 59 2.880370 11.310926 15.018638
mcs50_r005_s70_AB02 80 194 378 63 3.051882 12.886224 11.157368
